#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%
1,Aaron Judge,NYY,144,517,636,148,72,26,0,50,105,120,108,18,162,6,4,0,8,3,5,0.287,0.413,0.627,1.04,0.319,25.50%,17.00%
2,Bobby Witt Jr.,KCR,150,595,656,174,102,35,5,31,104,96,48,5,112,6,6,1,36,8,28,0.291,0.347,0.525,0.872,0.311,17.10%,7.30%
3,Cal Raleigh,SEA,149,539,624,121,59,22,1,39,82,103,74,7,173,6,4,0,7,3,4,0.224,0.322,0.486,0.808,0.247,27.70%,11.90%
4,Shohei Ohtani,LAD,147,556,656,158,77,31,3,47,121,118,90,13,156,5,4,1,25,8,17,0.285,0.387,0.607,0.994,0.311,23.70%,13.70%
5,Juan Soto,NYM,153,544,673,147,82,26,0,38,107,99,120,9,122,4,4,1,16,6,10,0.27,0.404,0.53,0.933,0.281,18.20%,17.90%
6,Julio Rodriguez,SEA,150,593,654,162,103,26,6,28,95,87,47,4,145,9,4,1,25,7,18,0.273,0.335,0.478,0.813,0.316,22.20%,7.20%
7,Gunnar Henderson,BAL,152,579,655,155,93,34,3,25,93,80,65,3,139,6,5,1,20,5,15,0.268,0.344,0.464,0.808,0.31,21.30%,9.90%
8,Fernando Tatis Jr.,SDP,147,563,644,153,93,27,4,29,98,84,69,3,129,6,4,1,23,7,16,0.272,0.356,0.49,0.846,0.304,20.00%,10.70%
9,Vladimir Guerrero Jr.,TOR,153,579,663,173,110,31,1,32,97,98,72,7,88,7,4,1,6,2,4,0.299,0.381,0.519,0.9,0.305,13.30%,10.90%
10,Ketel Marte,ARI,140,533,611,147,85,31,2,29,86,95,67,4,101,6,4,1,5,2,3,0.276,0.36,0.505,0.865,0.289,16.50%,10.90%
11,William Contreras,MIL,144,525,601,138,90,27,0,21,72,81,67,3,119,5,4,1,5,2,3,0.263,0.349,0.434,0.783,0.301,19.80%,11.10%
12,Corey Seager,TEX,122,451,523,124,73,23,1,28,70,82,59,8,98,5,4,0,2,1,1,0.275,0.362,0.514,0.876,0.294,18.80%,11.30%
13,Corbin Carroll,ARI,140,531,610,138,75,29,7,26,97,78,64,3,127,8,4,4,34,7,27,0.259,0.345,0.487,0.832,0.293,20.90%,10.40%
14,Will Smith,LAD,124,428,501,116,69,21,2,24,73,73,56,2,95,9,6,0,3,1,2,0.27,0.363,0.497,0.859,0.29,18.90%,11.20%
15,Yordan Alvarez,HOU,128,464,546,135,75,27,1,33,82,90,68,9,91,8,5,0,3,1,2,0.291,0.387,0.564,0.951,0.297,16.70%,12.50%
16,Ronald Acuna Jr.,ATL,142,529,623,147,91,24,3,29,101,83,81,3,135,8,4,1,26,9,17,0.278,0.38,0.5,0.88,0.32,21.60%,13.10%
17,Francisco Lindor,NYM,140,546,619,140,86,27,2,25,85,77,54,1,116,9,5,1,21,7,14,0.256,0.331,0.449,0.78,0.281,18.70%,8.60%
18,Jose Ramirez,CLE,149,570,643,154,94,31,4,26,90,84,62,15,72,4,6,1,33,9,24,0.27,0.343,0.473,0.816,0.268,11.20%,9.60%
19,Alejandro Kirk,TOR,122,428,482,115,77,19,0,18,59,62,45,2,60,5,5,1,0,0,0,0.268,0.341,0.44,0.78,0.273,12.30%,9.30%
20,Kyle Tucker,LAD,142,524,614,141,82,28,2,28,95,86,80,6,88,4,5,1,17,6,11,0.269,0.366,0.494,0.86,0.273,14.30%,13.00%
21,Junior Caminero,TBR,147,575,626,154,91,27,1,36,81,103,41,2,122,5,5,1,5,2,3,0.268,0.319,0.503,0.822,0.281,19.40%,6.50%
22,Wyatt Langford,TEX,142,530,610,133,78,27,3,25,86,74,69,3,143,6,4,1,19,5,14,0.25,0.342,0.453,0.795,0.295,23.50%,11.40%
23,Mookie Betts,LAD,140,541,616,144,91,31,2,20,83,77,62,1,71,6,6,1,8,3,5,0.266,0.344,0.44,0.784,0.271,11.50%,10.10%
24,Trea Turner,PHI,142,567,623,161,110,29,5,17,85,73,39,0,112,5,4,1,25,5,20,0.283,0.333,0.441,0.774,0.325,18.00%,6.30%
25,Willy Adames,SFG,151,565,645,132,74,28,1,29,84,83,68,2,172,4,5,0,11,3,8,0.234,0.318,0.44,0.758,0.28,26.70%,10.60%
26,Adley Rutschman,BAL,138,491,562,123,80,25,1,18,67,64,61,2,90,4,5,1,1,0,1,0.251,0.335,0.413,0.748,0.272,16.00%,10.90%
27,Matt Chapman,SFG,143,524,603,125,70,27,2,26,81,76,68,1,150,7,5,1,8,2,6,0.239,0.331,0.449,0.78,0.28,24.90%,11.20%
28,Jackson Merrill,SDP,143,553,605,150,92,34,2,22,77,79,41,2,120,3,5,3,9,2,7,0.271,0.322,0.46,0.783,0.307,19.90%,6.80%
29,Austin Riley,ATL,144,555,617,144,84,28,3,29,81,89,48,1,159,8,5,0,2,1,1,0.259,0.324,0.475,0.799,0.308,25.90%,7.70%
30,Jeremy Pena,HOU,145,573,628,156,107,29,2,17,81,69,36,1,113,11,4,2,17,4,13,0.272,0.325,0.422,0.747,0.31,18.00%,5.80%
31,Zach Neto,LAA,146,562,627,140,83,29,2,26,84,75,43,3,157,16,4,3,26,8,18,0.248,0.318,0.446,0.764,0.297,25.00%,6.90%
32,Elly De La Cruz,CIN,146,564,629,144,90,30,4,21,90,68,57,5,173,3,4,1,40,10,30,0.256,0.325,0.434,0.759,0.329,27.50%,9.00%
33,Shea Langeliers,ATH,128,478,526,122,67,25,1,29,71,77,39,1,122,4,4,1,6,2,4,0.256,0.315,0.495,0.81,0.282,23.10%,7.40%
34,Alex Bregman,CHC,148,558,635,141,90,27,1,22,75,80,63,1,89,8,5,1,2,1,1,0.252,0.333,0.424,0.757,0.262,14.10%,9.90%
35,Pete Crow-Armstrong,CHC,146,558,614,136,82,27,6,22,87,66,36,2,153,8,5,7,35,6,29,0.244,0.296,0.43,0.727,0.293,24.80%,5.80%
36,Bryce Harper,PHI,138,515,598,140,85,28,2,26,83,84,74,7,125,5,4,1,10,4,6,0.273,0.366,0.484,0.851,0.312,20.90%,12.30%
37,Dansby Swanson,CHC,152,555,619,136,86,27,2,22,77,75,50,1,160,4,4,1,15,4,11,0.245,0.31,0.416,0.726,0.303,25.90%,8.10%
38,Manny Machado,SDP,145,560,620,146,92,27,0,28,78,85,51,4,119,2,6,1,8,3,5,0.26,0.321,0.456,0.777,0.282,19.30%,8.20%
39,Jazz Chisholm Jr.,NYY,141,521,587,122,72,21,3,27,85,69,56,2,159,5,4,1,31,8,23,0.233,0.311,0.436,0.747,0.28,27.10%,9.50%
40,Xander Bogaerts,SDP,136,499,561,132,91,25,2,15,71,60,44,1,101,5,5,1,16,5,11,0.264,0.327,0.409,0.735,0.301,17.90%,7.90%
41,Byron Buxton,MIN,119,462,515,115,59,27,2,27,73,73,41,2,142,8,3,1,14,3,11,0.25,0.32,0.49,0.809,0.299,27.60%,7.90%
42,Pete Alonso,BAL,152,570,650,143,80,26,0,37,87,98,62,4,153,13,5,1,2,1,1,0.251,0.335,0.491,0.826,0.275,23.50%,9.50%
43,Kyle Schwarber,PHI,148,544,652,126,63,21,1,40,94,106,97,4,182,7,3,1,6,2,4,0.231,0.353,0.496,0.849,0.262,27.90%,14.90%
44,Gabriel Moreno,ARI,111,391,437,107,75,20,2,10,53,51,38,2,75,4,4,1,4,1,3,0.275,0.343,0.415,0.757,0.314,17.10%,8.80%
45,Geraldo Perdomo,ARI,149,545,640,139,99,25,4,11,80,54,71,1,88,7,5,12,18,6,12,0.255,0.344,0.375,0.719,0.283,13.70%,11.00%
46,Patrick Bailey,SFG,129,435,480,93,64,19,1,9,45,44,35,0,128,3,4,3,2,1,1,0.214,0.276,0.326,0.602,0.277,26.60%,7.30%
47,Austin Wells,NYY,118,398,444,86,50,17,1,18,50,53,37,1,112,5,4,1,3,1,2,0.216,0.289,0.399,0.688,0.252,25.10%,8.40%
48,Roman Anthony,BOS,137,516,594,137,86,30,2,19,78,71,69,1,144,5,3,1,9,3,6,0.265,0.355,0.441,0.796,0.331,24.20%,11.70%
49,Brent Rooker,ATH,149,563,635,150,83,32,1,34,89,94,59,2,159,8,4,1,7,2,5,0.266,0.343,0.508,0.851,0.31,25.10%,9.30%
50,Oneil Cruz,PIT,127,466,526,114,64,24,2,24,77,69,53,3,159,4,3,0,25,6,19,0.244,0.323,0.46,0.783,0.312,30.20%,10.00%
51,Rafael Devers,SFG,150,558,650,140,81,27,1,32,85,92,81,9,156,6,4,1,2,1,1,0.251,0.35,0.472,0.822,0.289,23.90%,12.50%
52,Maikel Garcia,KCR,149,572,635,154,108,31,3,13,81,65,52,1,92,2,6,3,25,8,17,0.27,0.329,0.401,0.73,0.299,14.40%,8.20%
53,Seiya Suzuki,CHC,140,526,600,134,78,27,2,27,82,83,64,2,152,4,5,1,10,3,7,0.254,0.337,0.466,0.804,0.303,25.30%,10.60%
54,Jordan Westburg,BAL,130,505,552,131,80,25,4,22,73,69,36,0,128,7,3,1,7,2,5,0.26,0.316,0.456,0.773,0.304,23.10%,6.50%
55,Taylor Ward,BAL,147,545,623,134,80,26,1,27,80,81,65,1,154,7,5,1,4,2,2,0.246,0.331,0.448,0.779,0.29,24.70%,10.50%
56,Nick Kurtz,ATH,141,491,570,123,65,23,2,33,83,87,70,4,177,4,4,1,3,1,2,0.251,0.347,0.51,0.857,0.316,31.10%,12.30%
57,Bo Bichette,NYM,137,555,598,158,112,26,3,17,73,71,34,1,97,4,4,1,6,2,4,0.284,0.328,0.433,0.761,0.316,16.20%,5.80%
58,Brendan Donovan,SEA,128,485,548,128,89,25,1,13,63,61,48,2,77,9,4,2,5,2,3,0.264,0.339,0.402,0.741,0.287,14.00%,8.80%
59,Jackson Chourio,MIL,144,576,625,155,99,30,4,21,80,82,40,3,127,4,5,1,24,6,18,0.269,0.318,0.446,0.765,0.309,20.40%,6.30%
60,Yainer Diaz,HOU,131,490,521,132,89,24,1,18,59,66,23,1,92,3,4,1,2,1,1,0.269,0.303,0.429,0.733,0.297,17.60%,4.40%
61,Hunter Goodman,COL,137,506,551,129,71,29,1,28,69,87,34,0,144,6,5,0,2,1,1,0.255,0.307,0.482,0.789,0.299,26.10%,6.10%
62,Otto Lopez,MIA,134,505,551,138,98,26,3,12,65,58,36,2,86,4,4,2,16,5,11,0.273,0.323,0.405,0.728,0.307,15.60%,6.50%
63,Randy Arozarena,SEA,151,562,649,130,79,25,3,24,87,74,65,1,169,17,4,1,23,7,16,0.232,0.328,0.413,0.741,0.286,26.10%,10.10%
64,Gleyber Torres,DET,147,552,634,141,97,27,0,17,75,69,70,0,110,4,6,1,7,3,4,0.255,0.34,0.397,0.737,0.288,17.40%,11.10%
65,Andy Pages,LAD,141,527,576,135,81,29,2,22,76,76,35,1,126,8,5,0,9,3,6,0.256,0.31,0.444,0.754,0.294,22.00%,6.10%
66,Marcus Semien,NYM,135,507,569,124,79,22,4,19,69,65,49,0,97,3,5,1,8,2,6,0.245,0.312,0.414,0.726,0.266,17.00%,8.50%
67,Ben Rice,NYY,131,472,537,117,66,23,3,26,72,71,53,0,112,8,4,1,5,2,3,0.249,0.333,0.471,0.803,0.272,20.80%,9.90%
68,George Springer,TOR,130,494,563,130,79,23,2,26,81,75,56,1,111,6,4,1,12,3,9,0.262,0.342,0.475,0.817,0.287,19.70%,10.00%
69,Brice Turang,MIL,148,564,631,144,104,23,5,12,77,59,57,1,133,2,4,4,31,6,25,0.255,0.323,0.376,0.7,0.312,21.10%,9.00%
70,Nico Hoerner,CHC,144,547,597,151,116,26,3,5,72,53,36,1,56,9,5,1,25,7,18,0.276,0.328,0.365,0.693,0.297,9.40%,6.00%
71,Yandy Diaz,TBR,141,544,609,156,108,24,0,23,76,84,55,1,91,5,4,1,2,1,1,0.286,0.356,0.459,0.815,0.306,15.00%,9.10%
72,Miguel Vargas,CHW,137,509,576,124,73,28,1,22,69,70,54,1,110,6,5,1,7,2,5,0.244,0.321,0.434,0.755,0.267,19.10%,9.50%
73,Luke Keaschall,MIN,125,469,528,127,88,27,2,10,67,51,45,2,90,9,5,1,19,5,14,0.271,0.342,0.402,0.744,0.312,17.00%,8.50%
74,Freddie Freeman,LAD,141,536,611,145,91,31,1,22,82,81,62,7,111,7,5,1,8,3,5,0.27,0.35,0.454,0.804,0.301,18.20%,10.20%
75,Bo Naylor,CLE,121,395,447,84,49,17,2,16,49,51,44,1,115,3,3,2,5,2,3,0.212,0.294,0.384,0.678,0.254,25.80%,9.80%
76,Trevor Story,BOS,132,505,557,126,80,23,3,21,72,68,35,1,150,6,4,1,21,6,15,0.249,0.303,0.428,0.731,0.311,26.90%,6.20%
77,Ian Happ,CHC,145,540,626,129,78,28,2,21,79,74,77,2,147,5,4,1,8,2,6,0.239,0.337,0.416,0.753,0.288,23.50%,12.30%
78,Francisco Alvarez,NYM,114,390,437,87,55,15,1,17,48,53,38,1,118,6,3,1,1,0,1,0.222,0.298,0.39,0.688,0.272,27.10%,8.60%
79,Jacob Wilson,ATH,136,523,565,153,118,26,2,7,64,55,28,1,46,6,4,3,5,2,3,0.292,0.334,0.39,0.724,0.308,8.20%,5.00%
80,Trent Grisham,NYY,126,441,520,98,53,19,1,25,68,65,68,0,130,6,3,3,5,2,3,0.223,0.332,0.439,0.771,0.254,24.90%,13.00%
81,Brandon Nimmo,TEX,144,546,621,137,87,26,3,22,79,72,61,1,133,9,4,1,7,2,5,0.251,0.333,0.427,0.76,0.292,21.50%,9.70%
82,Riley Greene,DET,148,559,626,138,82,26,3,27,79,82,58,2,181,5,4,0,4,1,3,0.247,0.321,0.447,0.768,0.313,28.90%,9.20%
83,Bryson Stott,PHI,140,510,566,130,90,23,3,14,71,58,47,1,96,3,4,1,22,5,17,0.255,0.319,0.394,0.712,0.288,17.00%,8.30%
84,Kazuma Okamoto,TOR,125,455,517,107,60,22,0,25,65,72,51,2,113,7,4,1,1,0,1,0.236,0.32,0.451,0.771,0.257,21.90%,9.90%
85,J.P. Crawford,SEA,143,511,590,123,88,23,1,10,62,54,65,1,113,5,3,3,4,1,3,0.24,0.33,0.349,0.678,0.288,19.20%,10.90%
86,Ryan Jeffers,MIN,126,441,501,104,67,21,0,16,56,55,45,1,106,9,3,3,2,1,1,0.236,0.317,0.392,0.71,0.274,21.20%,9.00%
87,Drake Baldwin,ATL,131,462,514,118,80,21,1,15,58,62,43,1,94,4,4,1,0,0,0,0.255,0.321,0.403,0.725,0.287,18.30%,8.40%
88,James Wood,WSN,145,548,628,141,88,29,2,23,81,78,72,4,183,4,3,1,17,5,12,0.258,0.346,0.441,0.787,0.344,29.20%,11.40%
89,Jake Cronenworth,SDP,140,493,569,117,76,24,1,15,66,59,60,1,114,10,4,2,5,1,4,0.237,0.329,0.386,0.715,0.276,20.10%,10.50%
90,Max Muncy,LAD,113,384,458,85,45,17,1,21,63,63,65,2,113,5,4,0,2,1,1,0.221,0.283,0.378,0.662,0.304,29.90%,5.90%
91,Carlos Correa,HOU,130,486,546,126,89,22,0,15,62,61,49,2,108,3,4,1,0,0,0,0.259,0.329,0.398,0.726,0.303,19.80%,8.90%
92,Colton Cowser,BAL,129,458,517,105,60,22,1,21,66,62,48,2,163,7,3,1,11,3,8,0.229,0.309,0.42,0.729,0.302,31.50%,9.20%
93,J.T. Realmuto,PHI,119,417,465,108,70,22,2,15,57,57,31,1,111,7,3,0,8,3,5,0.258,0.317,0.423,0.739,0.315,23.80%,6.60%
94,Jackson Holliday,BAL,120,456,514,115,76,23,2,13,65,52,49,1,115,4,3,1,14,4,10,0.251,0.327,0.398,0.725,0.305,22.40%,9.60%
95,Mike Trout,LAA,116,418,495,99,55,19,1,24,63,67,67,5,150,7,3,0,3,1,2,0.237,0.349,0.462,0.811,0.304,30.30%,13.50%
96,Daulton Varsho,TOR,132,482,535,106,58,21,2,26,68,70,43,1,141,4,4,1,10,2,8,0.22,0.289,0.432,0.721,0.252,26.40%,8.10%
97,Jarren Duran,BOS,140,547,608,143,87,34,4,19,82,71,50,1,139,7,3,1,24,5,19,0.262,0.33,0.441,0.771,0.317,22.90%,8.20%
98,Colson Montgomery,CHW,129,484,541,105,61,20,2,22,61,65,44,2,166,9,4,0,3,1,2,0.217,0.292,0.403,0.695,0.276,30.60%,8.20%
99,Ezequiel Tovar,COL,147,581,625,153,97,33,3,21,74,79,30,0,157,4,5,5,10,3,7,0.264,0.302,0.436,0.738,0.324,25.10%,4.90%
100,Wilyer Abreu,BOS,125,446,502,107,60,23,2,22,62,69,49,2,124,3,4,1,8,3,5,0.24,0.317,0.448,0.765,0.279,24.70%,9.80%
101,Dillon Dingler,DET,109,378,412,91,60,20,1,11,42,46,24,1,103,6,3,1,2,1,1,0.241,0.296,0.384,0.68,0.301,25.10%,5.80%
102,Agustin Ramirez,MIA,123,467,512,115,72,24,1,17,59,64,36,2,103,5,4,1,9,3,6,0.247,0.305,0.414,0.72,0.279,20.10%,7.00%
103,Tyler Soderstrom,ATH,140,523,584,134,80,28,2,23,75,74,50,2,141,6,5,0,6,2,4,0.255,0.325,0.451,0.775,0.303,24.10%,8.60%
104,Ivan Herrera,STL,124,461,523,122,82,22,1,17,66,62,50,1,106,9,3,1,7,3,4,0.266,0.346,0.429,0.775,0.308,20.20%,9.50%
105,Jakob Marsee,MIA,132,497,570,116,76,25,3,13,70,51,58,1,126,8,4,4,26,7,19,0.233,0.32,0.37,0.69,0.284,22.20%,10.20%
106,Kyle Teel,CHW,116,410,467,100,67,18,2,12,54,46,48,0,122,5,3,1,5,2,3,0.243,0.327,0.387,0.713,0.312,26.10%,10.30%
107,Masyn Winn,STL,143,555,606,138,97,26,3,12,66,58,38,0,109,5,5,3,12,4,8,0.248,0.299,0.371,0.67,0.286,18.00%,6.20%
108,Heliot Ramos,SFG,145,548,607,141,88,26,2,24,77,77,45,1,147,8,4,1,6,2,4,0.256,0.321,0.443,0.764,0.306,24.30%,7.50%
109,Joey Bart,PIT,86,285,322,68,46,12,0,9,35,36,29,0,90,6,2,0,1,0,1,0.238,0.318,0.379,0.698,0.312,28.00%,9.00%
110,Teoscar Hernandez,LAD,131,500,545,132,79,25,1,26,76,79,35,1,140,5,4,1,6,2,4,0.263,0.316,0.476,0.792,0.312,25.70%,6.50%
111,Jose Altuve,HOU,136,530,588,134,89,24,1,20,73,68,49,2,104,5,4,1,11,4,7,0.253,0.32,0.415,0.735,0.279,17.60%,8.30%
112,Michael Harris II,ATL,138,528,566,138,90,28,2,18,72,67,28,2,112,5,4,2,19,5,14,0.261,0.302,0.423,0.724,0.298,19.70%,4.90%
113,CJ Abrams,WSN,139,552,607,135,88,28,3,16,73,63,37,1,118,12,4,2,30,8,22,0.244,0.304,0.394,0.698,0.281,19.40%,6.10%
114,Lars Nootbaar,STL,123,454,523,110,70,22,1,18,63,61,61,2,106,4,3,1,6,2,4,0.243,0.335,0.415,0.75,0.277,20.30%,11.60%
115,Matt McLain,CIN,127,461,518,109,68,21,3,17,64,55,46,1,145,6,3,1,15,4,11,0.236,0.312,0.403,0.716,0.305,28.10%,8.90%
116,Salvador Perez,KCR,138,515,566,129,76,25,0,28,64,90,29,4,118,9,5,0,0,0,0,0.25,0.3,0.461,0.761,0.27,20.90%,5.20%
117,Cody Bellinger,NYY,138,531,591,131,83,24,3,21,71,68,50,3,93,3,6,0,11,3,8,0.247,0.312,0.423,0.735,0.261,15.70%,8.40%
118,Matt Olson,ATL,152,569,660,135,82,26,0,26,80,86,80,4,157,6,5,1,1,0,1,0.237,0.335,0.425,0.76,0.278,23.70%,12.20%
119,Munetaka Murakami,CHW,131,444,531,91,45,15,1,30,75,75,78,2,200,6,2,1,11,2,9,0.206,0.331,0.445,0.776,0.284,37.70%,14.80%
120,Alec Bohm,PHI,132,511,557,139,98,26,1,14,62,67,35,1,89,4,6,1,2,1,1,0.271,0.32,0.406,0.726,0.301,15.90%,6.30%
121,Willson Contreras,BOS,131,478,552,121,75,22,1,22,71,73,51,1,140,16,4,1,5,2,3,0.253,0.343,0.445,0.787,0.309,25.30%,9.20%
122,Michael Busch,CHC,140,512,582,124,72,26,2,24,73,79,57,1,149,8,4,1,3,1,2,0.242,0.325,0.442,0.768,0.291,25.50%,9.80%
123,Andres Gimenez,TOR,137,500,550,122,89,22,2,8,64,46,30,2,97,14,4,3,22,5,17,0.243,0.302,0.346,0.648,0.285,17.70%,5.40%
124,Lawrence Butler,ATH,135,500,555,120,71,25,1,22,73,66,49,1,150,2,4,1,15,5,10,0.241,0.308,0.43,0.738,0.296,27.10%,8.70%
125,Danny Jansen,TEX,88,283,325,58,34,11,1,11,34,36,34,0,78,5,2,1,0,0,0,0.204,0.299,0.368,0.667,0.237,24.00%,10.60%
126,Ceddanne Rafaela,BOS,140,511,547,128,83,25,4,16,67,61,24,1,120,6,4,2,20,5,15,0.251,0.289,0.409,0.699,0.295,22.00%,4.30%
127,Jonathan Aranda,TBR,135,493,559,127,80,25,1,21,66,75,52,2,136,9,4,0,1,0,1,0.258,0.337,0.44,0.777,0.311,24.30%,9.40%
128,Jo Adell,LAA,138,507,558,120,66,23,1,30,71,78,39,1,153,8,3,0,10,3,7,0.237,0.299,0.464,0.763,0.275,27.50%,7.00%
129,Logan O'Hoppe,LAA,116,409,449,94,57,17,1,19,50,56,31,0,131,5,3,1,3,1,2,0.23,0.291,0.416,0.708,0.287,29.10%,7.00%
130,Luis Robert Jr.,NYM,125,462,510,108,68,19,3,18,70,54,37,2,144,6,3,1,29,8,21,0.234,0.296,0.406,0.703,0.295,28.20%,7.20%
131,Carlos Narvaez,BOS,108,371,414,83,55,15,0,13,43,48,35,1,110,4,3,1,3,1,2,0.225,0.297,0.373,0.67,0.279,26.50%,8.60%
132,Sean Murphy,ATL,84,283,324,63,38,12,0,13,37,41,31,1,90,7,2,0,0,0,0,0.222,0.312,0.398,0.709,0.275,27.70%,9.50%
133,Brenton Doyle,COL,137,509,556,132,82,26,4,20,74,67,36,0,148,3,4,3,21,5,16,0.259,0.309,0.44,0.75,0.325,26.70%,6.50%
134,Kevin McGonigle,DET,78,291,324,74,47,15,2,9,40,36,28,1,48,2,3,1,7,1,6,0.254,0.32,0.418,0.739,0.273,14.70%,8.60%
135,Brandon Lowe,PIT,125,475,531,113,68,24,1,21,62,70,46,1,136,5,4,0,4,1,3,0.238,0.309,0.423,0.732,0.286,25.60%,8.60%
136,Tyler Stephenson,CIN,107,372,420,88,56,17,1,15,46,50,39,1,119,5,3,0,1,0,1,0.237,0.316,0.402,0.718,0.304,28.30%,9.40%
137,Jeff McNeil,ATH,130,468,526,118,79,25,2,12,59,54,42,2,69,8,4,3,3,1,2,0.253,0.322,0.392,0.714,0.271,13.10%,8.00%
138,Ozzie Albies,ATL,140,531,585,130,84,27,2,18,67,68,42,1,88,5,6,1,9,3,6,0.245,0.303,0.402,0.705,0.261,15.10%,7.20%
139,Isaac Paredes,HOU,115,419,485,98,62,18,0,18,57,56,54,0,81,9,4,0,1,0,1,0.233,0.331,0.404,0.735,0.247,16.70%,11.00%
140,Jonathan India,KCR,123,448,519,110,72,24,1,13,63,55,53,0,99,13,4,1,8,3,5,0.246,0.34,0.392,0.732,0.287,19.10%,10.20%
141,Carson Kelly,CHC,97,325,368,76,50,13,0,13,41,45,34,0,74,4,3,1,1,0,1,0.235,0.312,0.394,0.706,0.263,20.00%,9.20%
142,Bryan Reynolds,PIT,145,561,630,144,95,29,3,17,75,73,56,2,151,8,5,1,6,2,4,0.257,0.331,0.41,0.741,0.321,23.90%,8.90%
143,Evan Carter,TEX,104,360,406,84,55,17,3,10,51,37,38,1,92,5,3,0,15,3,12,0.235,0.314,0.379,0.693,0.287,22.70%,9.20%
144,Jake Meyers,HOU,114,400,444,100,69,21,1,10,52,43,34,0,92,6,3,2,10,3,7,0.25,0.315,0.379,0.694,0.3,20.80%,7.60%
145,Joey Ortiz,MIL,127,450,491,108,77,18,3,10,53,48,32,1,86,4,3,3,12,3,9,0.24,0.294,0.361,0.654,0.275,17.50%,6.40%
146,Ryan McMahon,NYY,119,419,480,89,55,17,1,17,54,53,54,1,152,3,3,0,3,1,2,0.213,0.305,0.376,0.681,0.285,31.70%,11.30%
147,Konnor Griffin,PIT,86,326,356,84,58,15,1,10,43,38,21,1,92,6,2,1,14,2,12,0.256,0.311,0.395,0.706,0.326,25.70%,5.90%
148,Christian Yelich,MIL,133,494,565,126,84,22,3,17,71,68,63,5,138,4,3,1,16,4,12,0.255,0.343,0.416,0.759,0.318,24.40%,11.20%
149,Josh Jung,TEX,125,470,507,115,76,22,1,16,55,60,29,0,127,4,3,0,4,1,3,0.245,0.293,0.397,0.69,0.3,25.00%,5.70%
150,Harrison Bader,SFG,122,436,477,104,68,18,3,14,60,49,30,0,117,7,3,1,15,4,11,0.238,0.296,0.393,0.689,0.29,24.50%,6.30%
151,Nolan Arenado,ARI,130,497,542,125,85,24,1,16,57,67,35,2,73,4,5,1,2,1,1,0.252,0.303,0.397,0.701,0.265,13.50%,6.40%
152,Jared Triolo,PIT,127,443,498,108,75,21,2,9,57,47,46,1,112,4,3,2,12,3,9,0.243,0.318,0.363,0.681,0.303,22.60%,9.30%
153,Vinnie Pasquantino,KCR,146,561,627,144,88,30,2,24,73,86,52,3,90,6,7,1,1,0,1,0.257,0.323,0.443,0.766,0.266,14.40%,8.30%
154,Josh Naylor,SEA,144,540,603,135,90,25,0,20,70,74,51,5,88,6,5,1,13,6,7,0.249,0.318,0.407,0.725,0.262,14.60%,8.50%
155,Jurickson Profar,ATL,135,500,578,123,81,23,1,19,73,65,64,1,93,8,4,2,7,3,4,0.247,0.34,0.409,0.749,0.267,16.10%,11.10%
156,Cedric Mullins,TBR,111,395,446,91,55,17,3,17,59,50,41,1,99,4,3,3,20,5,15,0.231,0.306,0.414,0.721,0.263,22.20%,9.10%
157,Gavin Lux,TBR,110,394,443,100,70,20,3,7,48,42,43,0,94,2,3,0,4,1,3,0.253,0.327,0.368,0.695,0.313,21.30%,9.70%
158,Kyle Higashioka,TEX,72,240,262,51,32,10,0,9,26,30,17,0,66,1,2,1,2,1,1,0.214,0.266,0.369,0.635,0.254,25.40%,6.30%
159,Xavier Edwards,MIA,133,519,576,141,114,22,4,2,65,40,45,1,79,3,4,5,27,7,20,0.272,0.331,0.338,0.669,0.316,13.80%,7.80%
160,Victor Caratini,MIN,95,319,357,79,55,14,0,10,39,41,27,1,66,6,3,0,1,0,1,0.248,0.317,0.389,0.705,0.279,18.40%,7.60%
161,Kyle Stowers,MIA,138,507,571,120,69,25,2,24,67,77,53,2,164,7,4,1,4,1,3,0.236,0.315,0.434,0.748,0.297,28.70%,9.30%
162,Jesus Sanchez,TOR,109,391,434,96,60,19,1,16,56,52,37,1,103,3,2,1,9,3,6,0.247,0.315,0.426,0.741,0.292,23.70%,8.50%
163,Kerry Carpenter,DET,117,433,476,108,62,20,3,23,60,68,31,1,114,7,4,0,3,1,2,0.25,0.309,0.472,0.78,0.284,24.00%,6.60%
164,Anthony Volpe,NYY,110,407,448,93,60,20,2,13,53,44,31,0,109,4,4,2,16,4,12,0.229,0.289,0.378,0.667,0.28,24.40%,7.00%
165,Tommy Edman,LAD,110,402,440,98,66,19,2,11,55,46,28,1,75,4,3,2,10,3,7,0.244,0.299,0.384,0.683,0.273,17.00%,6.40%
166,Eugenio Suarez,CIN,142,529,595,122,65,23,0,34,73,92,50,1,175,10,5,1,2,1,1,0.231,0.306,0.467,0.773,0.272,29.40%,8.40%
167,Spencer Torkelson,DET,146,532,608,122,69,26,1,26,71,80,63,3,157,7,5,0,2,1,1,0.229,0.317,0.427,0.744,0.27,25.70%,10.40%
168,Alec Burleson,STL,138,520,570,137,91,25,0,20,64,73,39,1,83,4,5,2,5,2,3,0.263,0.316,0.43,0.746,0.275,14.50%,6.80%
