#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62
11,Bobby Witt Jr.,KCR,152,650.7260274,709,154.31811264,0.264840182651622,0.699300699404925,0.2517482517468923,0.04195804195781538,0.047184170465444285,0.16286149167842032,0.13698630136812412,0.06392694063469676,0.004566210045133991,0.1826484018335684,0.00913242009167842,0.00761035007616361,0.0015220700155148096,0.07305936073342736,0.013698630136812414,0.05936073059238364,0.288,0.338414634,0.520729685,0.859144319,0.312910284,18.26484018,6.392694064,636,709,179,0.29760225669957685,0.6871508379888268,0.25139664804469275,0.061452513966480445,0.045133991537376586,0.1763046544428773,0.153737658674189,0.08039492242595205,0.012693935119887164,0.14950634696755993,0.011283497884344146,0.011283497884344146,0.0,0.04372355430183357,0.01692524682651622,0.02679830747531735,0.332,0.389,0.588,0.977,0.354,15.0,8.0,,,,,,,,,
12,Jose Ramirez,CLE,151,600.9085366,682,137.23170735000002,0.2423780488269795,0.7045454543781859,0.2727272726742767,0.030303030293093555,0.041158536583577716,0.14176829268328445,0.14176829268328445,0.10060975609970674,0.016768292683284457,0.10823170731671554,0.007621951219941349,0.00914634146334311,0.0015243902434017595,0.04420731706744868,0.013719512195014662,0.03048780488269795,0.276,0.351145038,0.493079585,0.844224623,0.271604938,10.82317073,10.06097561,620,682,134,0.2536656891495601,0.6940298507462687,0.291044776119403,0.014925373134328358,0.05718475073313783,0.16715542521994134,0.17302052785923755,0.07917888563049853,0.017595307917888565,0.12023460410557185,0.001466275659824047,0.008797653958944282,0.0,0.060117302052785926,0.010263929618768328,0.04985337243401759,0.279,0.335,0.537,0.872,0.265,12.0,7.9,,,,,,,,,
13,Francisco Lindor,NYM,153,606.6998469,689,124.50535987999999,0.22358346095790999,0.7372881356150015,0.2457627118984398,0.01694915254278128,0.042879019912917274,0.1362940275616836,0.12710566615384616,0.09341500766328012,0.0030627871364296085,0.1944869831640058,0.012251148545718434,0.0076569678403483315,0.0015313935674891148,0.03215926493468795,0.009188361409288824,0.02297090352685051,0.253,0.331278891,0.457391304,0.788670195,0.277647059,19.44869832,9.341500766,618,689,136,0.24528301886792453,0.7058823529411765,0.2867647058823529,0.007352941176470588,0.047895500725689405,0.15529753265602322,0.1320754716981132,0.08127721335268505,0.0,0.18432510885341075,0.01741654571843251,0.0043541364296081275,0.0,0.0420899854862119,0.005805515239477504,0.036284470246734396,0.273,0.344,0.5,0.844,0.295,18.4,8.1,,,,,,,,,
14,Alex Bregman,HOU,149,541.6226994,634,120.57668709000001,0.22699386498422713,0.7419354840395126,0.2500000000622011,0.008064516130503682,0.03680981594637224,0.1349693251577287,0.12883435583596214,0.12423312883280756,0.001533742331230284,0.11656441717665615,0.012269938649842271,0.009202453987381704,0.001533742331230284,0.003067484662460568,0.001533742331230284,0.001533742331230284,0.266,0.363496933,0.454219031,0.817715963,0.267818575,11.65644172,12.42331288,581,634,125,0.23817034700315456,0.744,0.24,0.016,0.04100946372239748,0.12460567823343849,0.11829652996845426,0.0694006309148265,0.0015772870662460567,0.13564668769716087,0.007886435331230283,0.006309148264984227,0.0,0.00473186119873817,0.0015772870662460567,0.0031545741324921135,0.26,0.315,0.453,0.768,0.264,13.6,6.9,,,,,,,,,
15,Fernando Tatis Jr.,SDP,148,385.9537037,438,84.49074074,0.25,0.712000000036927,0.2640000000549172,0.032000000003787395,0.05709876543378996,0.1651234567808219,0.15586419753424657,0.10030864198630136,0.006172839506849315,0.22530864198630138,0.009259259260273973,0.006172839506849315,0.0015432098767123288,0.04938271605022831,0.012345679011415525,0.03703703703196347,0.284,0.360681115,0.551663748,0.912344862,0.318877551,22.5308642,10.0308642,398,438,89,0.2511415525114155,0.7528089887640449,0.23595505617977527,0.011235955056179775,0.04794520547945205,0.1461187214611872,0.11187214611872145,0.0730593607305936,0.0,0.2191780821917808,0.01598173515981735,0.00228310502283105,0.0,0.02511415525114155,0.00684931506849315,0.0182648401826484,0.276,0.34,0.492,0.833,0.316,21.9,7.3,,,,,,,,,
16,Pete Alonso,NYM,152,603.8348765,695,108.3256173,0.21604938273381297,0.7623762374811779,0.2376237623341935,0.009900990095719491,0.06018518517985611,0.13117283951079137,0.15895061726618706,0.10030864197122304,0.010802469135251798,0.21296296302158274,0.02314814814388489,0.0077160493827338125,0.0015432098762589927,0.00617283950647482,0.0030864197525179854,0.0030864197525179854,0.249,0.339506173,0.504440497,0.84394667,0.25831202,21.2962963,10.0308642,608,695,112,0.21007194244604316,0.7232142857142857,0.2767857142857143,0.0,0.04892086330935252,0.13093525179856116,0.12661870503597122,0.10071942446043165,0.0057553956834532375,0.2474820143884892,0.01870503597122302,0.0057553956834532375,0.0,0.004316546762589928,0.0,0.004316546762589928,0.24,0.329,0.459,0.788,0.276,24.7,10.1,,,,,,,,,
17,Kyle Schwarber,PHI,148,574.5308642,692,85.43209875,0.18827160491329478,0.7125000001243679,0.2750000000438945,0.012500000007315751,0.06481481481213873,0.1419753086416185,0.16975308641618497,0.15277777774566476,0.006172839505780348,0.2916666666184971,0.01080246913583815,0.004629629630057803,0.0,0.004629629630057803,0.00154320987716763,0.003086419752890174,0.227,0.352395672,0.505576208,0.857971881,0.258064516,29.16666667,15.27777778,573,692,104,0.20520231213872833,0.7884615384615384,0.21153846153846154,0.0,0.05491329479768786,0.15895953757225434,0.15028901734104047,0.1531791907514451,0.005780346820809248,0.2846820809248555,0.0072254335260115606,0.011560693641618497,0.0,0.0072254335260115606,0.004335260115606936,0.002890173410404624,0.248,0.366,0.485,0.851,0.301,28.5,15.3,,,,,,,,,
18,Rafael Devers,BOS,149,533.9116279,601,116.4728682,0.24806201547420964,0.7280000000892912,0.25600000000686857,0.015999999998282863,0.05426356589018303,0.13953488372712147,0.15968992247920133,0.09302325580698835,0.010852713178036604,0.1813953489184692,0.012403100775374376,0.006201550387687188,0.0,0.006201550387687188,0.003100775193011647,0.003100775193011647,0.28,0.353488372,0.52530541,0.878793782,0.294117647,18.13953488,9.302325581,525,601,115,0.23793677204658903,0.6608695652173913,0.2956521739130435,0.043478260869565216,0.04658901830282862,0.1447587354409318,0.13810316139767054,0.11148086522462562,0.02329450915141431,0.24459234608985025,0.004991680532445923,0.009983361064891847,0.0,0.004991680532445923,0.0,0.004991680532445923,0.272,0.354,0.516,0.871,0.323,24.5,11.1,,,,,,,,,
19,Paul Goldschmidt,STL,147,570.855814,654,123.7023256,0.2294573643730887,0.762295081863845,0.22131147540851084,0.016393442622553253,0.040310077522935785,0.13333333333333333,0.13333333333333333,0.11317829457186544,0.003100775194189603,0.22480620152905198,0.006201550386850154,0.006201550386850154,0.0015503875963302754,0.012403100775229358,0.004651162790519878,0.00775193798470948,0.263,0.349378882,0.456483126,0.805862008,0.308080808,22.48062016,11.31782946,599,654,125,0.22477064220183487,0.728,0.264,0.008,0.03363914373088685,0.10703363914373089,0.09938837920489296,0.07186544342507645,0.0030581039755351682,0.26452599388379205,0.0030581039755351682,0.0030581039755351682,0.0,0.016819571865443424,0.0,0.016819571865443424,0.245,0.302,0.414,0.716,0.308,26.5,7.2,,,,,,,,,
20,Nathaniel Lowe,TEX,151,493.1705426,565,113.87596895,0.23100775185840708,0.7692307694739488,0.2153846154386553,0.015384615385966383,0.029457364336283185,0.1271317829380531,0.11472868217699114,0.11317829456637167,0.004651162791150442,0.22015503876106196,0.007751937984070797,0.00620155038761062,0.001550387596460177,0.004651162791150442,0.001550387596460177,0.003100775192920354,0.265,0.351937984,0.422735346,0.774673331,0.320197044,22.01550388,11.31782946,486,565,113,0.22831858407079647,0.8495575221238938,0.1415929203539823,0.008849557522123894,0.02831858407079646,0.10973451327433628,0.12212389380530973,0.1256637168141593,0.0017699115044247787,0.22123893805309736,0.007079646017699115,0.007079646017699115,0.0,0.0035398230088495575,0.0,0.0035398230088495575,0.265,0.361,0.401,0.762,0.324,22.1,12.6,,,,,,,,,
