Unnamed: 0,#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%
158,166,Xavier Edwards,MIA,107,551.8633405639913,619.0,154.41431670298044,0.25596529284164854,0.8173913043469766,0.1565217391302721,0.026086956520672472,0.006507592190630048,0.1193058568329718,0.08676789587852494,0.08676789587852494,0.0021691973969631237,0.13665943600867678,0.0021691973969631237,0.006507592190630048,0.013015184381260095,0.054229934924078085,0.010845986984815618,0.04338394793926247,0.287,0.3494505494505494,0.3673965936739659,0.7168471431245154,0.3304597701149425,13.665943600867678,8.676789587852495,561,619,156,0.2568659127625202,0.8397435897435898,0.1282051282051282,0.03205128205128205,0.004846526655896607,0.12116316639741519,0.06946688206785137,0.0791599353796446,0.0032310177705977385,0.1421647819063005,0.004846526655896607,0.004846526655896607,0.004846526655896607,0.04361873990306947,0.011308562197092083,0.03231017770597738,0.283,0.343,0.353,0.695,0.33,14.2,7.9
160,169,Taylor Ward,LAA,137,581.5789474,663.0,120.96842105263157,0.21929824561403508,0.7596153846153846,0.23076923076923084,0.009615384615384616,0.0368421052631579,0.12280701754385964,0.12105263158371041,0.09999999999999999,0.0,0.23508771929824562,0.012280701754385965,0.010526315789473686,0.0,0.008771929824561403,0.005263157894736843,0.0035087719298245615,0.25,0.331578947368421,0.428,0.759578947,0.2962962962962963,23.50877192982456,10.0,579,663,96,0.19909502262443438,0.65625,0.3229166666666667,0.020833333333333332,0.05429864253393665,0.1297134238310709,0.15535444947209653,0.11312217194570136,0.0015082956259426848,0.26395173453996984,0.004524886877828055,0.00904977375565611,0.0,0.006033182503770739,0.0015082956259426848,0.004524886877828055,0.228,0.317,0.475,0.792,0.257,26.4,11.3
162,171,Jonathan Aranda,TBR,110,368.4126984126984,422.0,81.33786848072562,0.22675736961451248,0.7764705882352941,0.21176470588235294,0.011764705882352944,0.034013605442176874,0.1360544217687075,0.13378684807256236,0.09750566893424037,0.002267573696145125,0.2494331065759637,0.02040816326530612,0.009070294784580497,0.0,0.002267573696145125,0.002267573696145125,0.0,0.26,0.3446712018140589,0.4285714285714285,0.7732426303854876,0.3219696969696969,24.94331065759637,9.750566893424036,370,422,103,0.2772511848341232,0.7864077669902912,0.21359223300970873,0.0,0.03317535545023697,0.13270142180094788,0.13981042654028436,0.0971563981042654,0.0071090047393364926,0.25355450236966826,0.018957345971563982,0.0071090047393364926,0.0,0.0,0.004739336492890996,-0.004739336492890996,0.316,0.393,0.489,0.883,0.409,25.4,9.7
163,173,Brandon Marsh,PHI,133,375.0,425.0,82.14285714285714,0.22058823529411764,0.7391304347826088,0.2173913043478261,0.04347826086956522,0.0273109243697479,0.11764705882352941,0.12394957983193278,0.1008403361344538,0.0021008403361344537,0.3088235294117647,0.006302521008403362,0.008403361344537815,0.0021008403361344537,0.029411764705882353,0.006302521008403362,0.02310924369747899,0.25,0.3284210526315789,0.4095238095238095,0.7379448621553885,0.3484848484848485,30.88235294117647,10.084033613445378,379,425,95,0.24941176470588236,0.7157894736842105,0.2631578947368421,0.021052631578947368,0.02588235294117647,0.1388235294117647,0.1011764705882353,0.08941176470588236,0.002352941176470588,0.25882352941176473,0.0,0.009411764705882352,0.007058823529411765,0.01647058823529412,0.002352941176470588,0.01411764705882353,0.28,0.342,0.443,0.785,0.363,25.9,8.9
165,175,Heliot Ramos,SFG,139,634.2024013722126,695.0,137.09262435677533,0.2332761578044597,0.7565217391304345,0.21739130434782603,0.026086956521739126,0.03602058319039451,0.12178387650085765,0.13379073756432247,0.0737564322469983,0.0017152658662092624,0.2624356775300171,0.008576329331046312,0.005145797598627788,0.0,0.012006861063464838,0.005145797598627788,0.0068610634647482014,0.256,0.3156089193825043,0.4323308270676692,0.7479397464501735,0.3185595567867036,26.243567753001717,7.375643224699828,620,695,138,0.22877697841726619,0.8188405797101449,0.17391304347826086,0.007246376811594203,0.030215827338129497,0.1223021582733813,0.09928057553956834,0.07482014388489208,0.0028776978417266188,0.2273381294964029,0.02446043165467626,0.008633093525179856,0.0,0.008633093525179856,0.0057553956834532375,0.0028776978417266188,0.256,0.328,0.4,0.728,0.309,22.7,7.5
166,176,Ceddanne Rafaela,BOS,139,552.5932504440498,587.0,125.11545290923623,0.24156305502555364,0.7250000001245387,0.22500000003864995,0.050000000008588875,0.028419182948490232,0.13143872113676733,0.13321492007104796,0.033747779751332155,0.0017761989342806395,0.24511545293072826,0.014209591474245116,0.007104795737122558,0.003552397868561279,0.03197158081705151,0.014209591474245116,0.017761989342806393,0.257,0.2905525846702317,0.4207547169811321,0.7113073016513638,0.3157894736842105,24.51154529307282,3.374777975133215,546,587,120,0.23168654173764908,0.6833333333333333,0.2833333333333333,0.03333333333333333,0.027257240204429302,0.14310051107325383,0.10732538330494037,0.04770017035775128,0.0,0.19931856899488926,0.013628620102214651,0.0034071550255536627,0.005110732538330494,0.034071550255536626,0.008517887563884156,0.02555366269165247,0.249,0.295,0.414,0.708,0.289,19.9,4.8
168,179,Alec Burleson,STL,141,501.91926605504585,546.0,122.22385321100916,0.255045871559633,0.7950819672131149,0.18852459016393444,0.01639344262295082,0.031192660550458717,0.11559633027522935,0.13394495412844037,0.062385321100917435,0.0,0.13577981651376148,0.007339449541284403,0.009174311926605503,0.0018348623853211008,0.011009174311926604,0.0036697247706422016,0.007339449541284403,0.277,0.3253676470588235,0.4331337325349301,0.7585013795937536,0.2939759036144578,13.577981651376149,6.238532110091743,497,546,126,0.26373626373626374,0.7777777777777778,0.20634920634920634,0.015873015873015872,0.03296703296703297,0.0989010989010989,0.12637362637362637,0.07142857142857142,0.0018315018315018315,0.1446886446886447,0.005494505494505495,0.007326007326007326,0.0018315018315018315,0.009157509157509158,0.0018315018315018315,0.007326007326007326,0.29,0.343,0.459,0.801,0.312,14.499999999999998,7.1
169,181,Royce Lewis,MIN,92,366.2682291666667,403.0,73.46354166666667,0.22395833333333337,0.7285714285714286,0.2571428571428571,0.014285714285714285,0.04166666666666667,0.13541666666666669,0.15104166666666669,0.07812500000000001,0.002604166666666667,0.2421875,0.005208333333333334,0.0078125,0.0,0.013020833333333336,0.005208333333333334,0.0078125,0.246,0.3072916666666667,0.4412607449856733,0.7485524116523401,0.2880658436213992,24.21875,7.8125,376,403,76,0.22084367245657568,0.7631578947368421,0.23684210526315788,0.0,0.03225806451612903,0.08933002481389578,0.12903225806451613,0.062034739454094295,0.0,0.19851116625310175,0.0,0.004962779156327543,0.0,0.02977667493796526,0.004962779156327543,0.02481389578163772,0.237,0.283,0.388,0.671,0.267,19.9,6.2
170,182,Kyle Manzardo,CLE,126,459.6232179226069,531.0,94.08757637474542,0.2138492871690428,0.6666666666666665,0.32183908045977005,0.01149425287356322,0.03665987780040733,0.13238289205702647,0.13238289205702647,0.109979633401222,0.004073319755600814,0.2138492871690428,0.010183299389002037,0.01425661914460285,0.0,0.0020366598778004076,0.0020366598778004076,0.0,0.247,0.3340122199592668,0.4447058823529412,0.778718102,0.2815533980582524,21.384928716904277,10.99796334,470,531,83,0.2071563088512241,0.7469879518072289,0.2289156626506024,0.024096385542168676,0.05084745762711865,0.08851224105461393,0.1318267419962335,0.0903954802259887,0.003766478342749529,0.2542372881355932,0.015065913370998116,0.009416195856873822,0.0,0.003766478342749529,0.0,0.003766478342749529,0.234,0.313,0.455,0.768,0.265,25.4,9.0
171,183,Matt Shaw,CHC,117,390.4556213017751,437.0,82.74556213017752,0.22090729783037474,0.8020833333333333,0.16666666666666666,0.031249999999999993,0.03155818540433925,0.1242603550295858,0.1282051282051282,0.08284023668639054,0.0,0.21499013806706116,0.015779092702169626,0.007889546351084813,0.0,0.03550295857988166,0.013806706114416476,0.02169625246548323,0.247,0.3195266272189349,0.401766004415011,0.721292632,0.2891566265060241,21.499013806706113,8.284023668639055,393,437,76,0.2036613272311213,0.6842105263157895,0.27631578947368424,0.039473684210526314,0.029748283752860413,0.13043478260869565,0.10068649885583524,0.08695652173913043,0.0,0.2151029748283753,0.004576659038901602,0.009153318077803204,0.0,0.038901601830663615,0.011441647597254004,0.02745995423340961,0.226,0.295,0.394,0.69,0.262,21.5,8.7
172,184,Brayan Rocchio,CLE,136,340.52443609022555,383.0,75.59210526315789,0.21428571428571427,0.7428571428571429,0.23809523809523808,0.01904761904761905,0.016917293233082706,0.12593984962406016,0.09962406015037595,0.08458646616541353,0.0018796992481203009,0.1917293233082707,0.015037593984962407,0.0075187969924812035,0.0037593984962406017,0.02067669172932331,0.011278195488721806,0.009398496240601503,0.241,0.3150943396226415,0.3594080338266385,0.674502373,0.2868852459016393,19.172932330827063,8.458646616541353,344,383,75,0.20887728459530025,0.7333333333333333,0.24,0.02666666666666667,0.013054830287206266,0.08877284595300261,0.11488250652741515,0.057441253263707574,0.0,0.2010443864229765,0.020887728459530026,0.013054830287206266,0.010443864229765013,0.020887728459530026,0.010443864229765013,0.010443864229765013,0.233,0.29,0.34,0.63,0.281,20.1,5.7
174,186,Ivan Herrera,STL,95,392.279792746114,452.0,88.99481865284972,0.2176165803108808,0.7631578947368424,0.21052631578947373,0.026315789473684216,0.020725388601036263,0.12176165803108807,0.10880829015544041,0.11139896373056994,0.0,0.2176165803108808,0.012953367875647668,0.007772020725388601,0.0,0.012953367875647668,0.0025906735751295333,0.010362694300518133,0.251,0.3419689119170984,0.382089552,0.7240584641559045,0.3089430894308943,21.76165803108808,11.139896373056994,388,452,91,0.24336283185840707,0.8571428571428571,0.14285714285714285,0.0,0.0420353982300885,0.11946902654867257,0.14601769911504425,0.09513274336283185,0.0022123893805309734,0.18584070796460178,0.033185840707964605,0.008849557522123894,0.0,0.017699115044247787,0.004424778761061947,0.01327433628318584,0.284,0.373,0.464,0.837,0.315,18.6,9.5
175,187,Jake Cronenworth,SDP,144,453.0642504118616,515.0,95.87314662273477,0.21087314662273476,0.7168141592920354,0.24778761061946902,0.035398230088495575,0.02471169686985173,0.1169686985172982,0.11202635914332784,0.09060955518945635,0.0032948929159802307,0.18286655683690284,0.019769357495881386,0.008237232289950578,0.0016474464579901153,0.006589785831960461,0.0032948929159802307,0.0032948929159802307,0.24,0.3217821782178218,0.3913857677902622,0.713167946,0.2736077481840194,18.28665568369028,9.060955518945637,419,515,92,0.2,0.7717391304347826,0.21739130434782608,0.010869565217391304,0.021359223300970873,0.11844660194174757,0.1145631067961165,0.13398058252427184,0.001941747572815534,0.20776699029126214,0.02912621359223301,0.013592233009708738,0.007766990291262136,0.005825242718446602,0.005825242718446602,0.0,0.246,0.367,0.377,0.744,0.299,20.8,13.4
176,188,Paul Goldschmidt,NYY,136,476.68824531516185,534.0,98.24872231686541,0.2231686541737649,0.7314814814814816,0.26851851851851855,0.0,0.039182282793867124,0.1243611584327087,0.13798977853492334,0.09710391822827939,0.0034071550255536627,0.26575809199318573,0.0051107325383304945,0.0051107325383304945,0.0,0.015332197614991482,0.0,0.015332197614991482,0.25,0.3253833049403747,0.4370229007633587,0.7624062057037335,0.3103448275862069,26.575809199318567,9.71039182282794,489,534,124,0.250936329588015,0.7419354838709677,0.25,0.008064516129032258,0.018726591760299626,0.14232209737827714,0.08426966292134831,0.06741573033707865,0.009363295880149813,0.18726591760299627,0.00749063670411985,0.003745318352059925,0.0,0.009363295880149813,0.0018726591760299626,0.00749063670411985,0.274,0.328,0.403,0.731,0.325,18.7,6.7
177,189,Jesus Sanchez,MIA,139,450.3752495,497.0,97.21756487025947,0.23353293413173648,0.7346938775510206,0.23469387755102045,0.03061224489795919,0.03792415169660679,0.1157684630738523,0.1317365269461078,0.08183632734530939,0.003992015968063872,0.2534930139720559,0.007984031936127744,0.0019960079840319364,0.0019960079840319364,0.017964071856287428,0.0019960079840319364,0.015968063872255488,0.258,0.324,0.4471365638766519,0.771136564,0.3171521035598705,25.349301397205583,8.183632734530939,451,497,93,0.2152917505030181,0.7311827956989247,0.22580645161290322,0.043010752688172046,0.028169014084507043,0.1227364185110664,0.096579476861167,0.08450704225352113,0.002012072434607646,0.22132796780684105,0.004024144869215292,0.004024144869215292,0.0,0.026156941649899398,0.006036217303822937,0.02012072434607646,0.237,0.304,0.395,0.699,0.283,22.1,8.5
178,190,Nacho Alvarez Jr.,ATL,125,184.25046040515656,208.0,42.902394106814,0.22099447513812157,0.830357142804344,0.1607142857142857,0.008928571428571428,0.014732965009208104,0.11049723756906078,0.10313075504807692,0.09208103130755065,0.001841620626151013,0.20626151014423078,0.01841620626151013,0.003683241252302026,0.0,0.02578268876442308,0.005524861878453039,0.020257826887661142,0.249,0.3314917127071823,0.340956341,0.6724480536635233,0.3085399449035813,20.626151012891345,9.208103130755063,188,208,42,0.21153846153846154,0.7142857142857143,0.2857142857142857,0.0,0.009615384615384616,0.08653846153846154,0.07211538461538461,0.057692307692307696,0.0,0.23557692307692307,0.02403846153846154,0.004807692307692308,0.009615384615384616,0.0,0.0,0.0,0.234,0.296,0.33,0.626,0.304,23.6,5.8
180,192,Joey Ortiz,MIL,131,450.3204633204633,506.0,101.59073359073359,0.222007722007722,0.6923076923076923,0.25961538461538464,0.04807692307692307,0.021235521235521238,0.1254826254743083,0.11776061776061776,0.08687258687258687,0.0,0.20077220077220082,0.009652509652509652,0.009652509652509652,0.0038610038610038607,0.017374517374517374,0.007722007722007721,0.009652509652509652,0.249,0.3197674418604651,0.4013015184381778,0.72106896,0.2962962962962963,20.077220077220076,8.687258687258687,470,506,101,0.2134387351778656,0.8118811881188119,0.1782178217821782,0.009900990099009901,0.01383399209486166,0.1225296442687747,0.08893280632411067,0.0533596837944664,0.0,0.14624505928853754,0.005928853754940711,0.0,0.011857707509881422,0.02766798418972332,0.005928853754940711,0.021739130434782608,0.23,0.276,0.317,0.593,0.26,14.6,5.3
182,194,Cole Young,SEA,130,228.10906040268455,257.0,48.29530201677853,0.20302013424124515,0.7499999999478876,0.22321428569877608,0.02678571428385313,0.015100671140939598,0.11577181208053691,0.10067114093959732,0.087248322147651,0.0,0.18959731544747083,0.015100671140939598,0.0050335570469798654,0.0050335570469798654,0.02181208053691275,0.013422818791946308,0.008389261744966445,0.229,0.3069139966273187,0.3383742911153119,0.6452882877426307,0.2731707317073171,18.95973154362416,8.724832214765101,223,257,43,0.1828793774319066,0.813953488372093,0.16279069767441862,0.023255813953488372,0.01556420233463035,0.0933852140077821,0.0933852140077821,0.10894941634241245,0.0038910505836575876,0.1828793774319066,0.007782101167315175,0.007782101167315175,0.007782101167315175,0.0038910505836575876,0.0,0.0038910505836575876,0.211,0.302,0.305,0.607,0.247,18.3,10.9
184,196,Kameron Misner,TBR,119,190.6196078431373,217.0,34.89019607843137,0.18431372549019606,0.6951219512195123,0.28048780488366865,0.024390243902439022,0.023529411764705882,0.1196078431372549,0.11176470588235295,0.10980392156862745,0.0019607843137254897,0.3392156862745098,0.00784313725490196,0.00392156862745098,0.0,0.03333333333333333,0.00784313725490196,0.025490196078431372,0.21,0.3019607843137254,0.3504464285714285,0.652407213,0.3094339622641509,33.92156862745098,10.980392156862743,197,217,37,0.1935483870967742,0.7297297297297297,0.24324324324324326,0.02702702702702703,0.02304147465437788,0.12442396313364056,0.10138248847926268,0.07373271889400922,0.0,0.31797235023041476,0.004608294930875576,0.009216589861751152,0.004608294930875576,0.03686635944700461,0.004608294930875576,0.03225806451612903,0.213,0.273,0.345,0.618,0.296,31.8,7.400000000000001
185,197,Jeff McNeil,NYM,132,417.1722772277228,462.0,100.63366336633665,0.23564356435643566,0.7636363636363636,0.22727272727272724,0.009090909090909089,0.017821782178217824,0.11287128712871289,0.09900990099009901,0.06534653465346535,0.0019801980198019802,0.12673267326732673,0.02178217821782178,0.007920792079207921,0.0019801980198019802,0.009900990099009903,0.0,0.009900990099009903,0.261,0.3234126984126984,0.3793859649122807,0.7027986633249792,0.2842377260981912,12.673267326732674,6.534653465346535,399,462,85,0.20995670995670995,0.6941176470588235,0.24705882352941178,0.058823529411764705,0.025974025974025976,0.09090909090909091,0.11688311688311688,0.10606060606060606,0.008658008658008658,0.11904761904761904,0.017316017316017316,0.008658008658008658,0.004329004329004329,0.006493506493506494,0.0,0.006493506493506494,0.243,0.335,0.411,0.746,0.253,11.9,10.6
186,198,Joc Pederson,TEX,126,260.34965034965035,306.0,49.21678321769231,0.21212121212418303,0.7391304347689561,0.23188405796673128,0.02898550724584142,0.05128205128205128,0.1351981351981352,0.14685314685314688,0.11421911421911422,0.006993006993464053,0.2447552447552448,0.025641025641025644,0.009324009324009324,0.0,0.009324009324009324,0.004662004662004663,0.004662004662004663,0.249,0.351981352,0.4849315068493151,0.8369128588306671,0.2851239669421487,24.475524475524477,11.421911421911425,265,306,39,0.1568627450980392,0.717948717948718,0.2564102564102564,0.02564102564102564,0.029411764705882353,0.0915032679738562,0.08496732026143791,0.1111111111111111,0.0,0.21241830065359477,0.016339869281045753,0.0032679738562091504,0.0,0.006535947712418301,0.0,0.006535947712418301,0.181,0.285,0.328,0.614,0.203,21.2,11.1
188,200,Connor Norby,MIA,135,305.6127450980392,337.0,66.62908496732027,0.23039215686274514,0.7355371900826446,0.24793388429752064,0.016528925619834708,0.032679738562091505,0.14705882352941177,0.12254901960784315,0.07843137254901962,0.0,0.2777777777777778,0.008169934640522876,0.006535947712418301,0.0,0.016339869281045753,0.008169934640522876,0.008169934640522876,0.254,0.3169934640522875,0.4234234234234234,0.740416887,0.3279132791327913,27.77777777777778,7.84313725490196,311,337,70,0.2314540059347181,0.7428571428571429,0.24285714285714285,0.014285714285714285,0.02373887240356083,0.12462908011869436,0.10089020771513353,0.05341246290801187,0.0,0.26706231454005935,0.01483679525222552,0.008902077151335312,0.0,0.02373887240356083,0.005934718100890208,0.017804154302670624,0.251,0.3,0.389,0.689,0.324,26.700000000000003,5.3
189,202,Kyle Teel,CHW,113,263.9331983805668,297.0,58.91902834008097,0.21659919028340083,0.8163265306122448,0.18367346938775508,0.0,0.018218623481781375,0.13157894736842105,0.09514170040485828,0.09716599191919191,0.0020242914979757085,0.24898785424242423,0.008097165991902834,0.006072874493927125,0.0,0.01417004048582996,0.006072874493927125,0.008097165991902834,0.244,0.3218623481781376,0.3462414578587699,0.6681038060369076,0.3161290322580645,24.898785425101213,9.71659919,253,297,61,0.23232323232323232,0.819672131147541,0.18032786885245902,0.0,0.026936026936026935,0.12794612794612795,0.11784511784511785,0.12457912457912458,0.0,0.25925925925925924,0.016835016835016835,0.003367003367003367,0.003367003367003367,0.010101010101010102,0.003367003367003367,0.006734006734006734,0.273,0.375,0.411,0.786,0.361,25.9,12.5
190,203,Geraldo Perdomo,ARI,131,606.3157894736843,720.0,140.96842105263158,0.20842105263157898,0.7634408602150539,0.2043010752688172,0.03225806451612903,0.012631578947368423,0.14526315789473682,0.09263157894736843,0.11157894736842106,0.0,0.16210526315789472,0.010526315789473686,0.008421052631578947,0.02736842105263158,0.02736842105263158,0.008421052631578947,0.018947368421052633,0.248,0.3398268398268398,0.355,0.6948268398268398,0.2897196261682243,16.210526315789473,11.157894736842106,597,720,153,0.24027777777777778,0.7516339869281046,0.21568627450980393,0.032679738562091505,0.027777777777777776,0.1361111111111111,0.1388888888888889,0.13055555555555556,0.001388888888888889,0.11527777777777778,0.013888888888888888,0.015277777777777777,0.011111111111111112,0.0375,0.008333333333333333,0.029166666666666667,0.29,0.389,0.462,0.851,0.303,11.5,13.1
191,204,Nolan Gorman,STL,133,362.66536203522503,402.0,62.14872798434442,0.2074363992172211,0.7594936708860759,0.24050632911392403,0.0,0.05283757338551858,0.13111545988258316,0.14677103718199608,0.09001956947162425,0.001956947161691542,0.3326810176125244,0.003913894324853229,0.003913894324853229,0.0,0.011741682974559686,0.001956947161691542,0.009784735812133072,0.23,0.3013698630136986,0.4468546637744034,0.748224527,0.2969924812030075,33.268101761252446,9.001956947162427,351,402,58,0.1791044776119403,0.7413793103448276,0.2413793103448276,0.017241379310344827,0.03482587064676617,0.11940298507462686,0.11442786069651742,0.11691542288557213,0.004975124378109453,0.3383084577114428,0.0,0.009950248756218905,0.0,0.0024875621890547263,0.0024875621890547263,0.0,0.205,0.296,0.37,0.666,0.283,33.8,11.7
192,206,Danny Jansen,TBR,93,293.27531645569616,337.0,51.18987341772151,0.19303797468354428,0.7083333333333335,0.2916666666666667,0.0,0.04113924050632911,0.12341772151898733,0.12025316456973294,0.10443037974683543,0.0,0.19936708860534125,0.01582278481012658,0.009493670886075948,0.0,0.0,0.0,0.0,0.222,0.3132911392405063,0.4145454545454545,0.7278365937859609,0.2376237623762376,19.936708860759495,10.443037974683543,288,337,48,0.18397626112759644,0.7708333333333334,0.22916666666666666,0.0,0.04154302670623145,0.11275964391691394,0.10682492581602374,0.12462908011869436,0.0,0.2551928783382789,0.011869436201780416,0.005934718100890208,0.002967359050445104,0.0,0.0,0.0,0.215,0.321,0.399,0.721,0.253,25.5,12.5
193,207,Brett Baty,NYM,119,387.0,432.0,77.4,0.21458333333333335,0.8139534883720929,0.18604651162790697,0.0,0.035416666666666666,0.11875,0.12708333333333333,0.08958333333333333,0.0020833333333333333,0.2583333333333333,0.010416666666666666,0.0020833333333333333,0.0020833333333333333,0.004166666666666667,0.0020833333333333333,0.0020833333333333333,0.24,0.3152400835073068,0.3953488372093023,0.7105889207166092,0.296551724,25.833333333333336,8.958333333333334,393,432,82,0.23148148148148148,0.8170731707317073,0.15853658536585366,0.024390243902439025,0.041666666666666664,0.12268518518518519,0.11574074074074074,0.0763888888888889,0.0,0.25,0.004629629629629629,0.006944444444444444,0.0,0.018518518518518517,0.0,0.018518518518518517,0.254,0.313,0.435,0.748,0.304,25.0,7.6
194,208,George Springer,TOR,128,522.1887477313975,586.0,107.41560798548093,0.21415607985480942,0.7722772277303755,0.20792079207920794,0.019801980198019806,0.0308529945553539,0.12704174228675136,0.11070780399274047,0.09437386569872958,0.0,0.19419237749546278,0.009074410163339383,0.0054446460980036296,0.0,0.023593466424682397,0.003629764065335753,0.019963702359346643,0.24,0.3176043557168784,0.395112016,0.7127163720101575,0.2729729729729729,19.419237749546276,9.43738657,498,586,122,0.2627986348122867,0.7704918032786885,0.22131147540983606,0.00819672131147541,0.05460750853242321,0.18088737201365188,0.14334470989761092,0.11774744027303755,0.005119453924914676,0.189419795221843,0.013651877133105802,0.006825938566552901,0.0,0.030716723549488054,0.0017064846416382253,0.02901023890784983,0.309,0.399,0.56,0.959,0.34,18.9,11.8
195,209,Jasson Dominguez,NYY,102,385.81208053691273,429.0,82.53691275167786,0.22818791946308728,0.8023255813945357,0.17441860465116277,0.02325581395348837,0.035794183445190156,0.13870246085011184,0.12527964205816552,0.09395973154362418,0.0022371364662004665,0.25279642058165547,0.0022371364662004665,0.0044742729306487695,0.0,0.04474272930648769,0.006711409395973154,0.03803131991051454,0.254,0.3243847874720358,0.4203980099502487,0.7447827974222845,0.3127272727272727,25.279642058165543,9.395973154362416,381,429,88,0.22843822843822845,0.7840909090909091,0.20454545454545456,0.011363636363636364,0.023310023310023312,0.1351981351981352,0.10955710955710955,0.09557109557109557,0.002331002331002331,0.2680652680652681,0.006993006993006993,0.009324009324009324,0.0,0.053613053613053616,0.011655011655011656,0.04195804195804196,0.257,0.331,0.388,0.719,0.338,26.8,9.6
196,211,Oswald Peraza,NYY,112,239.60416666666669,265.0,48.03125000000001,0.2104166666666667,0.8045977011494252,0.1839080459770115,0.011494252873563218,0.029166666666666667,0.125,0.12291666666666669,0.07291666666666667,0.0020833333333333333,0.23958333333333334,0.01875,0.0020833333333333333,0.0020833333333333333,0.0375,0.0125,0.025,0.233,0.302713987,0.3709677419354839,0.6736817294093879,0.284313725490196,23.958333333333336,7.291666666666667,244,265,35,0.1509433962264151,0.8285714285714286,0.17142857142857143,0.0,0.018867924528301886,0.09056603773584905,0.07547169811320754,0.06415094339622641,0.0,0.3018867924528302,0.007547169811320755,0.0037735849056603774,0.0,0.033962264150943396,0.0,0.033962264150943396,0.164,0.223,0.25,0.473,0.219,30.2,6.4
197,212,Luis Arraez,SDP,148,629.1469194312797,675.0,186.6113744075829,0.2859399684044233,0.8228571428571431,0.16000000000000003,0.017142857142857147,0.009478672985781991,0.12006319115323855,0.0947867298578199,0.05371248025276461,0.00631911532385466,0.05371248025276461,0.007898894155555555,0.004739336492890996,0.001579778830963665,0.009478672985781991,0.004739336492890996,0.004739336492890996,0.307,0.3481012658227848,0.3949152542372881,0.7430165200600729,0.3164556962025316,5.371248025276461,5.371248025276461,620,675,173,0.26814814814814814,0.8034682080924855,0.17341040462427745,0.023121387283236993,0.011851851851851851,0.09777777777777778,0.09037037037037036,0.05037037037037037,0.0,0.03111111111111111,0.002962962962962963,0.01037037037037037,0.017777777777777778,0.016296296296296295,0.005925925925925926,0.01037037037037037,0.292,0.327,0.392,0.719,0.289,3.1,5.0
199,216,Travis d'Arnaud,LAA,87,210.19565217391303,231.0,39.45652173913043,0.20807453416149066,0.7090909090909091,0.27272727272727276,0.018181818173002757,0.03726708074534161,0.11180124223602485,0.12422360248447205,0.06832298136645963,0.0,0.2608695652173913,0.015527950310559006,0.006211180124223602,0.0,0.0,0.0,0.0,0.229,0.2919254658385093,0.409556313993174,0.7014817798316834,0.2763819095477386,26.08695652173913,6.832298136645963,213,231,36,0.18181818181818182,0.6388888888888888,0.3611111111111111,0.0,0.025974025974025976,0.06926406926406926,0.09090909090909091,0.05627705627705628,0.0,0.3203463203463203,0.017316017316017316,0.004329004329004329,0.0,0.0,0.0,0.0,0.197,0.255,0.343,0.598,0.269,32.0,5.6
201,218,Luis Urias,ATH,117,287.01986754966885,330.0,56.09271523569536,0.19646799118181815,0.7792207791665006,0.20779220777773352,0.012987012986108343,0.026490066225165563,0.11258278145454545,0.10816777041942603,0.09713024282560706,0.0,0.23399558498896245,0.026490066225165563,0.006622516556291391,0.0,0.008830022075055188,0.002207505518763797,0.006622516556291391,0.226,0.3200883002207506,0.3629441624365482,0.6830324626572988,0.2759856630824372,23.399558498896248,9.713024282560706,287,330,58,0.2,0.8793103448275862,0.1206896551724138,0.0,0.024242424242424242,0.08181818181818182,0.07575757575757576,0.09393939393939393,0.0,0.13636363636363635,0.01818181818181818,0.00909090909090909,0.0,0.006060606060606061,0.0030303030303030303,0.0030303030303030303,0.23,0.315,0.338,0.653,0.245,13.6,9.4
202,220,Drake Baldwin,ATL,105,396.6594360086768,446.0,80.29934924240781,0.20824295011210764,0.7349397590212544,0.25301204818764494,0.012048192770840236,0.02819956616052061,0.10845986984815618,0.12364425162689804,0.09327548806941431,0.0021691973969631237,0.26247288503253796,0.015184381778741866,0.0021691973969631237,0.0,0.0,0.0,0.0,0.234,0.316702819956616,0.3853658536585366,0.7020686736151527,0.2996389891696751,26.247288503253795,9.327548806941431,405,446,92,0.24887892376681614,0.782608695652174,0.1956521739130435,0.021739130434782608,0.042600896860986545,0.12556053811659193,0.17937219730941703,0.08520179372197309,0.0,0.15246636771300448,0.006726457399103139,0.0,0.0,0.0,0.0,0.0,0.274,0.341,0.469,0.81,0.289,15.2,8.5
