#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%
345,Braiden Ward,BOS,104,329,382,81,62,13,3,3,60,49,22,0,83,23,1,7,33,6,27,0.246,0.336,0.331,0.667,0.32,21.70%,5.80%
346,Ji Hwan Bae,NYM,103,358,399,91,66,17,4,4,63,42,35,1,93,3,2,1,20,6,14,0.254,0.324,0.358,0.682,0.331,23.30%,8.80%
347,Tyler O'Neill,BAL,89,307,349,73,42,13,0,18,47,49,35,2,98,4,3,0,5,1,4,0.238,0.321,0.456,0.777,0.284,28.10%,10.00%
348,Eugenio Suarez,CIN,148,538,610,127,68,23,1,35,78,99,53,1,187,11,8,0,3,1,2,0.236,0.313,0.478,0.791,0.284,30.70%,8.70%
349,Tyler Soderstrom,ATH,144,511,566,129,80,25,1,23,62,86,46,2,130,6,3,0,4,2,2,0.252,0.32,0.44,0.76,0.294,23.00%,8.10%
350,Logan O'Hoppe,LAA,114,405,443,95,63,12,1,19,45,53,31,0,123,5,1,1,2,2,0,0.235,0.296,0.41,0.706,0.288,27.80%,7.00%
351,DaShawn Keirsey Jr.,ATL,121,382,417,91,64,16,4,7,48,44,26,0,116,5,3,1,23,5,18,0.238,0.293,0.356,0.649,0.321,27.80%,6.20%
352,Blake Dunn,CIN,124,422,489,101,76,14,2,9,64,54,44,0,136,15,2,6,18,3,15,0.239,0.331,0.346,0.677,0.33,27.80%,9.00%
353,Austin Gauthier,LAD,120,431,505,101,73,19,3,6,63,44,66,0,110,5,3,0,5,2,3,0.234,0.341,0.334,0.675,0.299,21.80%,13.10%
354,Mason McCoy,SDP,111,381,428,78,52,17,2,7,48,39,36,1,136,3,3,5,13,4,9,0.205,0.277,0.315,0.592,0.295,31.80%,8.40%
355,Eddys Leonard,MIL,122,455,498,102,63,20,3,16,50,66,27,0,124,11,4,1,6,4,2,0.224,0.282,0.387,0.669,0.27,24.90%,5.40%
356,Nick Sogard,BOS,122,432,492,107,77,24,1,5,63,45,52,0,99,4,2,2,11,4,7,0.248,0.333,0.343,0.675,0.309,20.10%,10.60%
357,Vaughn Grissom,LAA,110,423,468,106,75,20,1,10,61,48,34,0,87,8,3,0,8,2,6,0.251,0.316,0.374,0.69,0.292,18.60%,7.30%
358,Kyle Manzardo,CLE,134,449,513,109,63,23,1,22,57,69,51,2,119,6,7,0,2,0,2,0.243,0.324,0.445,0.769,0.276,23.20%,9.90%
359,Homer Bush Jr.,TBR,118,459,512,119,100,12,4,3,60,48,31,0,105,11,2,9,29,8,21,0.259,0.32,0.322,0.643,0.329,20.50%,6.10%
360,Josh Jung,TEX,123,462,493,112,76,21,1,14,53,56,27,0,125,3,1,0,3,1,2,0.242,0.288,0.383,0.671,0.302,25.40%,5.50%
361,Kody Clemens,MIN,114,357,392,82,47,16,3,16,49,51,28,1,95,4,2,1,4,1,3,0.23,0.292,0.426,0.717,0.266,24.20%,7.10%
362,Vimael Machin,COL,112,411,451,110,75,22,2,11,46,50,34,2,84,2,4,0,6,2,4,0.268,0.324,0.411,0.735,0.309,18.60%,7.50%
363,Paul Goldschmidt,NYY,130,468,521,120,78,26,0,16,66,63,48,3,118,3,2,0,5,1,4,0.256,0.328,0.415,0.743,0.31,22.60%,9.20%
364,Colt Keith,DET,131,471,525,125,79,28,2,16,71,71,47,1,115,3,4,0,2,1,1,0.265,0.333,0.435,0.769,0.317,21.90%,9.00%
365,Will Benson,CIN,128,376,429,86,50,16,4,16,58,55,45,1,128,4,3,1,11,4,7,0.229,0.315,0.42,0.736,0.298,29.80%,10.50%
366,Yoan Moncada,LAA,90,301,339,72,43,16,1,12,40,42,33,1,91,4,1,0,1,0,1,0.239,0.322,0.419,0.74,0.302,26.80%,9.70%
367,Christian Koss,SFG,93,287,312,73,52,14,1,6,40,34,14,0,72,5,2,4,6,2,4,0.254,0.299,0.373,0.672,0.318,23.10%,4.50%
368,John Peck,DET,114,454,487,113,82,20,3,8,66,56,27,0,143,4,2,0,12,5,7,0.249,0.296,0.359,0.655,0.344,29.40%,5.50%
369,Vinnie Pasquantino,KCR,146,549,613,139,83,29,1,26,63,90,51,3,90,6,7,0,1,0,1,0.253,0.32,0.452,0.771,0.257,14.70%,8.30%
370,Luis Vazquez,BAL,103,335,371,79,54,15,1,9,38,42,22,0,91,6,3,5,5,4,1,0.236,0.292,0.367,0.66,0.294,24.50%,5.90%
371,Freddy Fermin,SDP,98,299,330,70,51,12,0,7,31,32,22,1,66,2,3,4,1,1,0,0.234,0.288,0.344,0.633,0.275,20.00%,6.70%
372,Nelson Rada,LAA,142,519,596,128,106,17,2,3,66,52,53,0,139,10,3,11,30,12,18,0.247,0.326,0.304,0.631,0.329,23.30%,8.90%
373,Alejandro Osuna,TEX,112,376,431,91,63,19,2,7,52,45,39,1,93,9,3,4,13,7,6,0.242,0.326,0.359,0.685,0.301,21.60%,9.00%
374,Miles Mastrobuoni,SEA,106,312,352,73,54,15,1,3,41,28,35,0,66,0,2,3,12,3,9,0.234,0.309,0.317,0.627,0.286,18.80%,9.90%
375,Charles McAdoo,TOR,122,454,497,103,66,20,2,15,56,63,36,0,153,4,2,1,16,4,12,0.227,0.288,0.379,0.667,0.306,30.80%,7.20%
376,Alex Jackson,MIN,80,254,278,53,27,15,1,10,35,31,19,0,88,4,1,0,1,1,0,0.209,0.273,0.394,0.667,0.274,31.70%,6.80%
377,Tyler Austin,CHC,92,290,329,71,38,18,1,14,41,49,36,3,91,1,2,0,0,0,0,0.245,0.328,0.459,0.787,0.305,27.70%,10.90%
378,Nathaniel Lowe,CIN,147,525,590,139,98,23,2,16,62,74,59,2,130,3,3,0,1,1,0,0.265,0.341,0.408,0.748,0.322,22.00%,10.00%
379,Austin Hays,CHW,117,403,442,101,61,22,3,15,60,52,30,1,110,4,5,0,6,1,5,0.251,0.305,0.432,0.737,0.304,24.90%,6.80%
380,Ryan Bliss,SEA,118,445,495,94,61,22,2,9,59,51,39,0,133,6,3,2,27,12,15,0.211,0.282,0.33,0.612,0.278,26.90%,7.90%
381,Taylor Trammell,HOU,100,306,352,68,37,17,1,13,45,43,40,0,102,3,3,0,9,3,6,0.222,0.315,0.412,0.727,0.284,29.00%,11.40%
382,Curtis Mead,CHW,113,383,426,94,66,18,1,9,47,44,29,0,86,11,3,0,6,2,4,0.245,0.315,0.368,0.683,0.292,20.20%,6.80%
383,Myles Straw,TOR,133,368,410,87,65,15,3,4,53,32,31,0,74,1,3,7,15,2,13,0.236,0.295,0.326,0.621,0.283,18.00%,7.60%
384,Drew Gilbert,SFG,120,439,492,101,66,20,3,12,52,57,41,0,93,9,3,0,5,3,2,0.23,0.307,0.371,0.678,0.264,18.90%,8.30%
385,Milan Tolentino,CLE,119,422,472,90,58,19,2,11,52,48,42,0,167,3,3,2,12,4,8,0.213,0.287,0.346,0.633,0.32,35.40%,8.90%
386,Rhylan Thomas,SEA,131,504,553,131,104,22,1,4,67,49,32,1,43,3,4,10,17,6,11,0.26,0.306,0.331,0.637,0.275,7.80%,5.80%
387,Jack Dunn,,99,326,381,72,55,11,2,4,42,37,42,1,80,6,2,5,10,3,7,0.221,0.319,0.304,0.623,0.279,21.00%,11.00%
388,Jared Young,NYM,104,359,407,87,54,16,2,15,51,57,38,0,96,7,2,1,5,2,3,0.242,0.325,0.423,0.749,0.288,23.60%,9.30%
389,Kyle Isbel,KCR,129,355,394,84,58,15,5,6,49,37,24,0,76,4,3,8,7,4,3,0.237,0.29,0.358,0.648,0.283,19.30%,6.10%
390,Jonathan India,KCR,132,478,555,114,76,25,2,11,67,50,57,0,106,15,4,1,4,3,1,0.238,0.336,0.368,0.704,0.282,19.10%,10.30%
391,Devin Mann,SFG,95,343,390,78,50,20,1,7,45,41,37,1,95,7,2,1,2,1,1,0.227,0.314,0.353,0.666,0.292,24.40%,9.50%
392,Joey Bart,PIT,95,290,332,69,49,12,0,8,34,33,34,0,93,7,1,0,1,1,0,0.238,0.331,0.362,0.693,0.321,28.00%,10.20%
393,Daniel Schneemann,CLE,121,383,429,85,53,19,2,11,50,43,41,0,115,2,2,1,8,3,5,0.222,0.299,0.368,0.667,0.286,26.80%,9.60%
394,Mickey Gasper,BOS,90,284,325,67,46,14,0,7,39,36,32,0,60,7,2,0,3,0,3,0.236,0.326,0.359,0.685,0.274,18.50%,9.80%
395,Ryan O'Hearn,PIT,135,426,479,113,77,22,1,13,56,51,45,3,93,5,3,0,3,1,2,0.265,0.34,0.413,0.753,0.31,19.40%,9.40%
396,Jeferson Quero,MIL,83,321,353,72,49,13,0,10,37,43,26,0,68,3,3,0,2,0,2,0.224,0.286,0.358,0.644,0.252,19.30%,7.40%
397,Carlos Mendoza,TOR,106,375,438,89,69,13,2,5,58,47,44,0,71,10,3,6,9,5,4,0.237,0.331,0.323,0.654,0.278,16.20%,10.00%
398,Jose Trevino,CIN,86,250,268,58,41,11,1,5,26,25,14,0,39,1,2,1,0,0,0,0.232,0.273,0.344,0.617,0.255,14.60%,5.20%
399,Sam Hilliard,,114,376,423,90,52,19,6,13,55,47,42,1,131,1,3,1,10,2,8,0.239,0.315,0.426,0.741,0.328,31.00%,9.90%
400,Francisco Acuna,SDP,117,411,467,91,63,19,1,8,53,51,38,1,117,11,3,4,10,4,6,0.221,0.302,0.331,0.633,0.287,25.10%,8.10%
401,Leo Jimenez,TOR,95,304,352,68,46,14,1,7,45,41,28,0,75,16,3,1,2,2,0,0.224,0.319,0.345,0.664,0.271,21.30%,8.00%
402,Graham Pauley,MIA,117,405,452,89,56,19,2,12,52,51,39,1,92,5,2,1,7,2,5,0.22,0.295,0.365,0.66,0.254,20.40%,8.60%
403,Kody Hoese,,107,386,424,91,58,20,2,11,46,48,32,0,97,3,3,0,1,0,1,0.236,0.297,0.383,0.681,0.285,22.90%,7.50%
404,Jesus Bastidas,MIA,130,489,546,107,68,25,2,12,65,66,38,1,146,15,3,1,9,3,6,0.219,0.294,0.352,0.645,0.284,26.70%,7.00%
405,Brandon Valenzuela,TOR,106,396,437,81,52,16,1,12,41,50,36,1,119,2,3,0,2,1,1,0.205,0.272,0.341,0.613,0.257,27.20%,8.20%
406,Cam Smith,HOU,130,432,481,105,72,19,3,11,58,52,40,0,125,7,2,0,8,1,7,0.243,0.316,0.377,0.693,0.315,26.00%,8.30%
407,Jurickson Profar,ATL,116,433,501,109,71,23,1,14,64,56,57,1,79,7,3,1,7,1,6,0.252,0.346,0.406,0.752,0.277,15.80%,11.40%
408,Jose Siri,LAA,107,327,358,65,37,14,1,13,49,44,23,0,130,4,3,1,12,3,9,0.199,0.258,0.367,0.625,0.278,36.30%,6.40%
409,Drew Waters,KCR,119,406,448,91,55,19,8,9,55,45,35,0,136,4,2,1,12,4,8,0.224,0.291,0.377,0.668,0.312,30.40%,7.80%
410,George Lombard Jr.,NYY,135,511,585,104,67,25,3,9,72,60,59,0,166,12,3,0,19,7,12,0.204,0.299,0.317,0.616,0.28,28.40%,10.10%
411,Ryan Mountcastle,BAL,111,419,455,109,67,24,1,17,51,59,27,0,112,3,6,0,3,0,3,0.26,0.305,0.444,0.749,0.311,24.60%,5.90%
412,Bobby Dalbec,,121,416,462,92,57,17,3,15,53,52,39,0,176,5,2,0,6,1,5,0.221,0.294,0.385,0.679,0.339,38.10%,8.40%
413,Christian Yelich,MIL,130,493,560,125,86,21,1,17,76,72,62,5,138,4,1,0,16,4,12,0.254,0.341,0.404,0.745,0.319,24.60%,11.10%
414,Jonah Bride,TEX,111,354,415,76,53,16,0,7,41,41,51,1,90,6,4,0,1,1,0,0.215,0.32,0.319,0.64,0.264,21.70%,12.30%
415,Eli White,ATL,103,283,308,68,49,9,2,8,44,35,19,1,85,4,1,1,13,2,11,0.24,0.296,0.371,0.667,0.314,27.60%,6.20%
416,Kyle Higashioka,TEX,87,253,275,57,35,12,1,9,25,34,17,0,68,1,3,1,2,0,2,0.225,0.274,0.387,0.661,0.268,24.70%,6.20%
417,Nick Allen,HOU,131,404,453,93,72,16,1,4,44,35,35,0,89,3,3,8,9,5,4,0.23,0.294,0.304,0.599,0.283,19.60%,7.70%
418,Osleivis Basabe,SFG,118,442,478,111,80,21,3,7,53,52,25,0,80,5,3,3,6,3,3,0.251,0.297,0.36,0.657,0.291,16.70%,5.20%
419,Buddy Kennedy,SFG,111,399,453,100,70,20,2,8,54,49,42,1,80,8,4,0,3,2,1,0.251,0.331,0.371,0.702,0.292,17.70%,9.30%
420,Edgar Quero,CHW,118,412,462,101,77,16,0,8,39,48,40,0,84,6,4,0,0,1,-1,0.245,0.318,0.342,0.66,0.287,18.20%,8.70%
421,Juan Brito,CLE,118,452,516,102,66,23,1,12,62,56,51,1,105,6,4,3,7,6,1,0.226,0.31,0.361,0.671,0.265,20.30%,9.90%
422,Austin Overn,TBR,113,418,472,97,71,12,3,11,63,50,41,1,150,5,3,5,31,7,24,0.232,0.306,0.354,0.66,0.331,31.80%,8.70%
423,Carson Roccaforte,KCR,122,475,531,98,59,21,6,12,60,55,50,0,182,3,2,1,19,9,10,0.206,0.285,0.352,0.636,0.304,34.30%,9.40%
424,Franklin Arias,BOS,117,482,517,119,85,26,1,7,51,55,29,1,73,4,2,0,8,6,2,0.247,0.294,0.349,0.643,0.277,14.10%,5.60%
425,Ricardo Olivar,MIN,98,380,424,91,62,19,1,9,49,46,37,0,97,5,2,0,5,1,4,0.239,0.314,0.366,0.679,0.297,22.90%,8.70%
426,Isaac Collins,KCR,119,384,447,88,57,19,3,9,56,50,52,1,98,6,3,2,15,6,9,0.229,0.328,0.365,0.693,0.282,21.90%,11.60%
427,Tirso Ornelas,SDP,112,427,476,102,72,19,1,10,52,49,42,1,99,3,3,1,5,3,2,0.239,0.309,0.358,0.668,0.287,20.80%,8.80%
428,Christian Moore,LAA,122,426,476,97,66,15,5,11,54,52,43,1,150,3,3,1,8,3,5,0.228,0.301,0.364,0.665,0.321,31.50%,9.00%
429,Cesar Salazar,HOU,76,240,281,51,36,9,0,6,28,33,25,0,54,11,3,2,2,1,1,0.213,0.312,0.325,0.637,0.246,19.20%,8.90%
430,Hunter Feduccia,TBR,100,345,393,80,53,16,2,9,46,37,44,0,99,1,3,0,1,0,1,0.232,0.318,0.368,0.686,0.296,25.20%,11.20%
431,Tyler Locklear,ARI,123,466,525,116,75,24,3,14,64,70,42,1,131,14,3,0,11,3,8,0.249,0.328,0.403,0.731,0.315,25.00%,8.00%
432,Rafael Lantigua,TOR,124,440,505,105,77,21,1,6,64,48,53,0,95,3,4,5,11,6,5,0.239,0.322,0.332,0.654,0.289,18.80%,10.50%
433,Chas McCormick,CHC,112,286,328,65,45,10,1,9,39,37,29,1,90,6,3,4,10,5,5,0.227,0.309,0.364,0.672,0.295,27.40%,8.80%
434,Henry Davis,PIT,100,334,377,75,47,16,1,11,42,41,29,1,96,10,2,2,5,2,3,0.225,0.304,0.377,0.681,0.279,25.50%,7.70%
435,Anthony Santander,TOR,121,451,508,103,55,21,0,27,59,78,48,2,114,6,3,0,1,0,1,0.228,0.309,0.455,0.764,0.243,22.40%,9.40%
436,Trei Cruz,DET,119,455,522,102,67,21,3,11,68,56,61,1,132,2,3,1,8,5,3,0.224,0.317,0.356,0.673,0.289,25.30%,11.70%
437,Phillip Glasser,WSN,117,457,508,122,96,18,3,5,60,52,39,1,74,7,2,3,15,7,8,0.267,0.333,0.352,0.685,0.308,14.60%,7.70%
438,Miguel Amaya,CHC,79,238,267,57,37,12,1,7,27,35,19,0,58,6,2,2,0,0,0,0.239,0.309,0.387,0.696,0.286,21.70%,7.10%
439,Tyler Heineman,TOR,61,157,184,35,26,5,1,3,21,18,16,0,34,5,1,5,3,1,2,0.223,0.313,0.325,0.638,0.264,18.50%,8.70%
440,Jac Caglianone,KCR,128,473,524,120,76,20,1,23,64,71,40,2,114,8,3,0,3,1,2,0.254,0.321,0.446,0.767,0.286,21.80%,7.60%
441,Javier Sanoja,MIA,138,460,500,116,81,24,5,6,52,52,30,0,49,2,4,4,10,8,2,0.252,0.298,0.365,0.664,0.269,9.80%,6.00%
442,Ryan Fitzgerald,LAD,94,317,355,71,42,16,2,11,38,47,30,0,94,5,2,1,4,3,1,0.224,0.299,0.391,0.691,0.28,26.50%,8.50%
443,Matt Gorski,LAD,95,335,361,76,41,15,2,18,48,67,20,0,113,1,4,1,8,4,4,0.227,0.269,0.445,0.714,0.279,31.30%,5.50%
444,Everson Pereira,CHW,101,381,424,89,58,13,2,16,62,50,35,0,136,6,2,0,9,3,6,0.234,0.307,0.404,0.711,0.316,32.10%,8.30%
445,Bryan Reynolds,PIT,145,557,622,140,91,29,3,17,67,71,54,2,153,8,3,0,5,2,3,0.251,0.325,0.406,0.731,0.315,24.60%,8.70%
446,Nolan Schanuel,LAA,137,495,572,129,93,23,1,12,67,58,61,2,79,9,4,3,5,1,4,0.261,0.35,0.384,0.734,0.287,13.80%,10.70%
447,Jud Fabian,BAL,119,426,490,81,48,16,1,16,53,52,52,0,175,4,4,4,8,4,4,0.19,0.282,0.345,0.627,0.272,35.70%,10.60%
448,Brandon Butterworth,BAL,120,472,510,107,68,23,5,11,63,57,26,0,119,9,3,0,11,3,8,0.227,0.278,0.367,0.645,0.278,23.30%,5.10%
449,Yonathan Perlaza,,131,512,574,118,73,29,1,15,70,66,57,2,151,3,2,0,8,5,3,0.23,0.31,0.379,0.689,0.296,26.30%,9.90%
450,Justin Foscue,TEX,107,415,466,93,56,24,1,12,54,53,41,0,78,7,2,1,5,2,3,0.224,0.303,0.373,0.677,0.248,16.70%,8.80%
451,Jon Berti,,95,263,294,64,51,9,1,3,35,21,25,0,65,3,2,1,19,5,14,0.243,0.314,0.319,0.633,0.31,22.10%,8.50%
452,Cesar Prieto,STL,125,482,519,125,89,27,2,7,60,56,24,0,76,7,2,4,6,7,-1,0.259,0.303,0.367,0.67,0.294,14.60%,4.60%
453,Ryan Clifford,NYM,142,511,587,109,61,22,1,25,63,79,66,1,174,6,4,0,4,2,2,0.213,0.308,0.407,0.715,0.266,29.60%,11.20%
454,Dominic Canzone,SEA,123,410,447,100,63,19,1,17,55,57,31,2,101,3,3,0,4,2,2,0.244,0.3,0.42,0.719,0.281,22.60%,6.90%
455,Dustin Harris,CHW,120,457,509,110,78,18,3,11,65,54,41,2,110,6,3,2,22,5,17,0.241,0.31,0.365,0.675,0.292,21.60%,8.10%
456,Jerar Encarnacion,SFG,91,329,360,81,54,13,0,14,41,53,26,0,111,3,2,0,3,1,2,0.246,0.306,0.413,0.719,0.325,30.80%,7.20%
457,Cooper Johnson,TEX,90,297,337,55,36,13,0,6,29,32,34,0,115,4,1,1,2,0,2,0.185,0.277,0.29,0.566,0.277,34.10%,10.10%
458,Diego Velasquez,SFG,131,493,566,122,99,19,2,2,52,47,47,1,94,8,3,15,11,6,5,0.247,0.321,0.306,0.628,0.3,16.60%,8.30%
459,Paul DeJong,NYY,104,335,368,68,42,12,0,14,38,47,24,0,119,5,4,0,4,2,2,0.203,0.264,0.364,0.628,0.262,32.30%,6.50%
460,Jackson Cluff,NYM,100,319,365,65,42,13,2,8,44,40,35,0,118,4,2,5,11,2,9,0.204,0.289,0.332,0.621,0.292,32.30%,9.60%
461,Leo De Vries,ATH,116,471,525,104,60,27,4,13,62,62,44,2,133,7,2,1,6,5,1,0.221,0.296,0.378,0.674,0.278,25.30%,8.40%
462,LuJames Groover,ARI,120,479,531,119,86,25,0,8,48,57,41,1,89,8,3,0,2,2,0,0.248,0.316,0.351,0.667,0.288,16.80%,7.70%
463,Tanner Murray,CHW,124,469,501,110,76,23,1,10,54,52,24,0,116,5,2,1,2,2,0,0.235,0.278,0.352,0.63,0.29,23.20%,4.80%
464,Nate Furman,SFG,69,255,294,66,52,8,1,5,42,34,28,0,46,7,1,3,7,1,6,0.259,0.347,0.357,0.704,0.298,15.60%,9.50%
465,Enmanuel Valdez,PIT,103,343,386,83,52,19,1,11,43,43,37,0,84,2,3,1,3,1,2,0.242,0.317,0.399,0.716,0.287,21.80%,9.60%
466,Blaine Crim,COL,129,492,550,132,84,28,2,18,68,70,47,2,109,6,5,0,3,2,1,0.268,0.336,0.443,0.779,0.308,19.80%,8.50%
467,Wyatt Young,NYM,115,386,439,89,74,11,1,3,48,34,43,0,99,3,3,4,7,3,4,0.231,0.31,0.288,0.598,0.3,22.60%,9.80%
468,Austin Hedges,CLE,71,166,191,31,23,4,0,4,15,15,16,0,50,2,2,5,1,1,0,0.187,0.263,0.283,0.547,0.237,26.20%,8.40%
469,JJ Bleday,CIN,132,459,518,104,59,23,1,21,67,68,55,1,119,2,2,0,3,2,1,0.227,0.311,0.418,0.729,0.259,23.00%,10.60%
470,Corey Joyce,,92,322,373,73,53,14,2,4,40,39,40,0,94,9,2,0,7,2,5,0.227,0.327,0.32,0.647,0.305,25.20%,10.70%
471,Troy Johnston,COL,122,447,492,120,78,25,5,12,58,64,33,1,95,10,2,0,15,3,12,0.268,0.331,0.427,0.759,0.316,19.30%,6.70%
472,Derek Hill,CHW,94,301,332,70,49,11,2,8,42,35,21,0,94,4,2,4,11,2,9,0.233,0.29,0.362,0.652,0.308,28.30%,6.30%
473,Logan Porter,SFG,88,298,344,65,47,12,0,6,36,33,38,0,91,4,2,2,1,0,1,0.218,0.313,0.319,0.632,0.291,26.50%,11.00%
474,Marcelo Mayer,BOS,88,323,353,77,49,17,2,9,46,41,25,1,83,2,3,0,3,2,1,0.238,0.295,0.387,0.682,0.291,23.50%,7.10%
475,Carlos Cortes,ATH,108,362,402,86,53,20,1,12,46,48,35,0,84,2,3,0,1,1,0,0.238,0.306,0.398,0.704,0.275,20.90%,8.70%
476,Nick Fortes,TBR,100,265,294,59,43,9,0,7,31,30,18,0,49,6,2,3,2,1,1,0.223,0.285,0.336,0.621,0.246,16.70%,6.10%
477,Noah Cardenas,MIN,80,271,315,55,37,13,0,5,30,31,36,0,75,7,1,0,2,2,0,0.203,0.311,0.306,0.617,0.26,23.80%,11.40%
478,Dylan Carlson,CHC,111,315,366,72,48,14,2,8,41,38,42,0,82,5,4,0,5,2,3,0.229,0.325,0.362,0.687,0.279,22.40%,11.50%
479,A.J. Ewing,NYM,130,537,592,135,100,23,8,4,81,57,47,2,127,4,4,0,36,8,28,0.251,0.314,0.346,0.661,0.32,21.50%,7.90%
480,Harold Castro,,102,345,372,89,62,15,1,11,37,45,17,0,83,2,2,6,3,1,2,0.258,0.295,0.403,0.698,0.308,22.30%,4.60%
481,Maddux Houghton,MIN,103,316,346,71,48,13,3,7,46,36,23,0,123,5,2,0,12,2,10,0.225,0.286,0.351,0.637,0.34,35.50%,6.60%
482,Thairo Estrada,,98,371,399,99,69,19,2,9,48,47,17,0,72,8,3,0,8,4,4,0.267,0.311,0.402,0.712,0.307,18.00%,4.30%
483,Jorge Barrosa,ARI,119,456,509,102,70,22,3,7,56,47,43,1,115,3,3,4,9,5,4,0.224,0.293,0.331,0.624,0.282,22.60%,8.40%
484,Joseph Sullivan,HOU,105,401,477,78,54,11,1,12,49,56,56,0,162,18,2,0,17,6,11,0.195,0.319,0.317,0.635,0.288,34.00%,11.70%
485,John Rave,KCR,125,431,487,99,64,19,5,11,61,51,45,0,130,2,3,6,15,4,11,0.23,0.304,0.374,0.677,0.3,26.70%,9.20%
486,Charles Leblanc,,91,315,359,74,52,13,1,8,38,43,38,1,104,4,1,1,3,2,1,0.235,0.324,0.359,0.683,0.324,29.00%,10.60%
487,Chandler Simpson,TBR,131,519,558,151,132,16,3,0,75,43,30,0,55,0,2,7,51,12,39,0.291,0.328,0.333,0.662,0.324,9.90%,5.40%
488,Tyler Tolbert,KCR,125,394,443,88,64,14,5,5,59,41,26,0,120,7,3,13,35,5,30,0.223,0.281,0.322,0.604,0.305,27.10%,5.90%
489,David Villar,,101,354,401,78,50,15,0,13,48,49,39,0,114,5,3,0,2,1,1,0.22,0.304,0.373,0.677,0.283,28.40%,9.70%
490,Forrest Wall,,98,326,370,76,57,12,2,5,49,36,34,0,106,5,2,3,23,5,18,0.233,0.313,0.328,0.642,0.327,28.60%,9.20%
491,Daylen Lile,WSN,137,516,565,136,91,25,11,9,71,64,37,0,104,7,4,1,14,6,8,0.264,0.319,0.407,0.726,0.312,18.40%,6.50%
492,Kevin Alcantara,CHC,117,431,473,101,68,20,1,12,54,53,38,0,154,2,2,0,8,3,5,0.234,0.298,0.369,0.667,0.333,32.60%,8.00%
493,Kody Huff,CLE,100,352,390,74,54,14,1,5,32,33,29,0,110,5,2,2,2,1,1,0.21,0.278,0.298,0.577,0.289,28.20%,7.40%
494,Eduardo Tait,MIN,112,442,475,99,60,28,1,10,47,50,22,0,113,5,6,0,0,0,0,0.224,0.265,0.36,0.625,0.274,23.80%,4.60%
495,Joc Pederson,TEX,109,306,358,71,42,13,1,15,44,42,42,2,82,8,2,0,2,1,1,0.232,0.338,0.428,0.766,0.265,22.90%,11.70%
496,Nick Yorke,PIT,124,491,533,124,90,24,2,8,60,50,36,1,124,3,3,0,11,5,6,0.253,0.306,0.358,0.664,0.32,23.30%,6.80%
497,Christian Encarnacion-Strand,CIN,108,414,446,100,58,22,2,18,53,67,22,0,118,7,3,0,1,2,-1,0.242,0.289,0.435,0.724,0.292,26.50%,4.90%
498,Andruw Monasterio,BOS,111,313,351,75,51,15,1,8,45,37,32,0,86,4,2,0,10,4,6,0.24,0.316,0.371,0.687,0.303,24.50%,9.10%
499,Christian Franklin,WSN,115,428,492,103,75,17,3,8,60,47,52,0,116,7,2,3,12,6,6,0.241,0.331,0.35,0.682,0.31,23.60%,10.60%
500,Kenny Piper,TBR,80,271,305,51,32,9,1,9,35,35,24,0,93,7,3,0,5,0,5,0.188,0.269,0.328,0.597,0.244,30.50%,7.90%
501,Garrett Mitchell,MIL,62,193,218,46,30,10,2,4,28,24,21,0,67,2,1,1,9,2,7,0.238,0.318,0.373,0.691,0.341,30.70%,9.60%
502,Bryce Johnson,SDP,110,295,338,68,50,12,2,4,39,32,29,0,91,6,1,7,14,3,11,0.231,0.311,0.325,0.637,0.318,26.90%,8.60%
503,Ben Malgeri,DET,104,366,405,88,57,18,4,9,56,53,28,1,113,8,3,0,6,3,3,0.24,0.306,0.385,0.691,0.32,27.90%,6.90%
504,Brayden Taylor,TBR,111,409,458,81,49,17,3,12,53,46,44,0,143,1,3,1,11,3,8,0.198,0.276,0.342,0.618,0.268,31.20%,9.60%
505,Hunter Stovall,,97,355,382,82,63,12,1,6,41,36,21,0,71,2,2,2,7,2,5,0.231,0.276,0.321,0.597,0.271,18.60%,5.50%
506,Nick Solak,SDP,106,381,425,103,75,19,1,8,52,47,33,2,71,9,2,0,6,2,4,0.27,0.341,0.388,0.73,0.313,16.70%,7.80%
507,Oliver Dunn,CHW,119,409,460,83,53,19,3,8,46,46,41,0,164,6,1,3,13,3,10,0.203,0.284,0.323,0.607,0.315,35.70%,8.90%
508,Tyrone Taylor,NYM,110,312,339,72,45,18,2,7,41,33,16,1,76,7,2,2,9,2,7,0.231,0.282,0.369,0.65,0.281,22.40%,4.70%
509,Omar Alfonzo,PIT,119,431,481,94,67,18,1,8,43,46,42,1,155,5,1,2,1,0,1,0.218,0.294,0.32,0.615,0.32,32.20%,8.70%
510,Oscar Mercado,ARI,109,362,411,84,57,14,3,10,50,48,35,0,77,6,4,4,19,6,13,0.232,0.307,0.37,0.677,0.265,18.70%,8.50%
511,Victor Robles,SEA,75,219,249,54,37,11,1,5,30,25,16,0,54,8,2,4,14,4,10,0.247,0.318,0.374,0.693,0.302,21.70%,6.40%
512,Chris Newell,LAD,121,461,518,95,52,20,2,21,59,66,49,2,192,3,4,1,13,3,10,0.206,0.284,0.395,0.679,0.294,37.10%,9.50%
