#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,HIP,1B%,2B%,3B%,HR%,R%,RBI%,IBB%,HBP%,SF%,SH%,SB%,CS%
180,Josh Lowe,TBR,125,458,503,112,69,25,2,16,61,59,40,3,149,2,3,0,26,4,22,0.246,0.306163022,0.412663755,0.718826777,0.324324324,29.6222664,7.952286282,96,0.71875,0.2604166666666667,0.020833333333333332,0.03180914512922465,0.12127236580516898,0.1172962226640159,0.005964214711729622,0.003976143141153081,0.005964214711729622,0.0,0.05168986083499006,0.007952286282306162
99,Junior Caminero,TBR,131,515,558,135,89,22,2,22,65,75,35,2,117,4,3,0,4,2,2,0.262,0.312387792,0.440776699,0.753164491,0.298153034,20.96774194,6.272401434,113,0.7876106194690266,0.19469026548672566,0.017699115044247787,0.03942652329749104,0.11648745519713262,0.13440860215053763,0.0035842293906810036,0.007168458781362007,0.005376344086021506,0.0,0.007168458781362007,0.0035842293906810036
98,Yandy Diaz,TBR,141,543,613,154,108,29,1,16,72,68,61,1,91,6,3,1,1,1,0,0.283,0.360522023,0.429097606,0.789619629,0.314350797,14.84502447,9.951060359,138,0.782608695652174,0.21014492753623187,0.007246376811594203,0.026101141924959218,0.11745513866231648,0.11092985318107668,0.0016313213703099511,0.009787928221859706,0.004893964110929853,0.0016313213703099511,0.0016313213703099511,0.0016313213703099511
187,Adolis Garcia,TEX,143,549,607,127,76,25,1,25,76,84,47,1,169,6,5,0,11,3,8,0.232,0.296540362,0.41712204,0.713662403,0.283333333,27.84184514,7.742998353,102,0.7450980392156863,0.24509803921568626,0.00980392156862745,0.04118616144975288,0.12520593080724876,0.13838550247116968,0.0016474464579901153,0.009884678747940691,0.008237232289950576,0.0,0.018121911037891267,0.004942339373970346
11,Corey Seager,TEX,126,486,550,137,79,27,1,30,77,83,55,8,94,5,4,0,2,1,1,0.282,0.358181818,0.526748971,0.884930789,0.292349727,17.09090909,10.0,107,0.7383177570093458,0.2523364485981308,0.009345794392523364,0.05454545454545454,0.14,0.1509090909090909,0.014545454545454545,0.00909090909090909,0.007272727272727273,0.0,0.0036363636363636364,0.0018181818181818182
128,Evan Carter,TEX,113,391,448,95,59,20,4,13,58,48,48,2,111,5,3,1,11,3,8,0.242,0.331096197,0.416879795,0.747975992,0.303703704,24.77678571,10.71428571,82,0.7195121951219512,0.24390243902439024,0.04878048780487805,0.029017857142857144,0.12946428571428573,0.10714285714285714,0.004464285714285714,0.011160714285714286,0.006696428571428571,0.002232142857142857,0.024553571428571428,0.006696428571428571
139,Jake Burger,TEX,141,532,582,130,73,23,2,31,71,82,36,1,155,10,4,1,1,1,0,0.244,0.302405498,0.468045113,0.770450611,0.282857143,26.63230241,6.18556701,99,0.7373737373737373,0.23232323232323232,0.020202020202020204,0.05326460481099656,0.12199312714776632,0.140893470790378,0.001718213058419244,0.01718213058419244,0.006872852233676976,0.001718213058419244,0.001718213058419244,0.001718213058419244
144,Joc Pederson,TEX,110,366,429,91,52,16,2,21,57,59,49,3,101,10,3,0,4,2,2,0.247,0.35046729,0.475409836,0.825877126,0.28340081,23.54312354,11.42191142,70,0.7428571428571429,0.22857142857142856,0.02857142857142857,0.04895104895104895,0.13286713286713286,0.13752913752913754,0.006993006993006993,0.023310023310023312,0.006993006993006993,0.0,0.009324009324009324,0.004662004662004662
141,Josh Jung,TEX,122,469,504,116,73,21,2,19,59,62,27,0,139,5,3,0,5,1,4,0.247,0.293650794,0.420042644,0.713693438,0.308917197,27.57936508,5.357142857,97,0.7525773195876289,0.21649484536082475,0.020618556701030927,0.037698412698412696,0.11706349206349206,0.12301587301587301,0.0,0.00992063492063492,0.005952380952380952,0.0,0.00992063492063492,0.001984126984126984
32,Marcus Semien,TEX,149,590,656,146,93,29,3,21,92,73,58,1,101,4,3,1,10,3,7,0.247,0.317557252,0.413559322,0.731116574,0.265392781,15.39634146,8.841463415,125,0.744,0.232,0.024,0.03201219512195122,0.1402439024390244,0.11128048780487805,0.001524390243902439,0.006097560975609756,0.004573170731707317,0.001524390243902439,0.01524390243902439,0.004573170731707317
44,Wyatt Langford,TEX,142,536,602,140,86,29,4,21,81,76,57,2,121,5,4,0,19,4,15,0.261,0.335548173,0.447761194,0.783309367,0.298994975,20.09966777,9.468438538,119,0.7226890756302521,0.24369747899159663,0.03361344537815126,0.03488372093023256,0.1345514950166113,0.12624584717607973,0.0033222591362126247,0.008305647840531562,0.006644518272425249,0.0,0.03156146179401993,0.006644518272425249
78,Alejandro Kirk,TOR,108,366,414,94,67,18,0,9,38,48,39,1,51,4,4,0,0,0,0,0.258,0.331719128,0.379781421,0.711500549,0.274193548,12.31884058,9.420289855,85,0.788235294117647,0.21176470588235294,0.0,0.021739130434782608,0.09178743961352658,0.11594202898550725,0.0024154589371980675,0.00966183574879227,0.00966183574879227,0.0,0.0,0.0
46,Andres Gimenez,TOR,143,539,596,138,98,27,3,11,68,59,33,2,100,17,4,3,26,5,21,0.256,0.31703204,0.380333952,0.697365992,0.293981481,16.77852349,5.536912752,127,0.7716535433070866,0.2125984251968504,0.023622047244094488,0.018456375838926176,0.11409395973154363,0.09899328859060402,0.003355704697986577,0.028523489932885907,0.006711409395973154,0.0050335570469798654,0.0436241610738255,0.008389261744966443
87,Anthony Santander,TOR,149,567,634,136,73,28,1,33,80,94,54,2,130,8,5,0,2,1,1,0.24,0.312302839,0.465608466,0.777911305,0.251833741,20.50473186,8.517350158,103,0.7087378640776699,0.27184466019417475,0.009708737864077669,0.052050473186119876,0.12618296529968454,0.14826498422712933,0.0031545741324921135,0.012618296529968454,0.007886435331230283,0.0,0.0031545741324921135,0.0015772870662460567
49,Bo Bichette,TOR,140,559,600,153,105,30,2,16,72,71,34,1,115,4,3,0,9,3,6,0.274,0.318333333,0.42039356,0.738726893,0.317865429,19.16666667,5.666666667,137,0.7664233576642335,0.21897810218978103,0.014598540145985401,0.02666666666666667,0.12,0.11833333333333333,0.0016666666666666668,0.006666666666666667,0.005,0.0,0.015,0.005
122,Daulton Varsho,TOR,134,485,540,106,61,22,4,20,68,63,47,1,135,5,3,1,12,3,9,0.219,0.292592593,0.406185567,0.69877816,0.258258258,25.0,8.703703704,86,0.7093023255813954,0.2558139534883721,0.046511627906976744,0.037037037037037035,0.1259259259259259,0.11666666666666667,0.001851851851851852,0.009259259259259259,0.005555555555555556,0.001851851851851852,0.022222222222222223,0.005555555555555556
327,Davis Schneider,TOR,61,205,235,44,24,10,1,8,27,27,26,0,70,3,2,0,3,1,2,0.213,0.309322034,0.385365854,0.694687888,0.279069767,29.78723404,11.06382979,36,0.6666666666666666,0.2777777777777778,0.027777777777777776,0.03404255319148936,0.1148936170212766,0.1148936170212766,0.0,0.01276595744680851,0.00851063829787234,0.0,0.01276595744680851,0.00425531914893617
151,George Springer,TOR,139,537,602,130,86,22,2,19,77,64,55,0,114,6,3,1,15,3,12,0.242,0.317803661,0.394785847,0.712589508,0.272727273,18.93687708,9.136212625,111,0.7747747747747747,0.1981981981981982,0.018018018018018018,0.03156146179401993,0.12790697674418605,0.10631229235880399,0.0,0.009966777408637873,0.0049833887043189366,0.0016611295681063123,0.024916943521594685,0.0049833887043189366
403,Orelvis Martinez,TOR,47,162,178,35,20,8,0,7,19,22,12,1,48,2,1,0,1,0,1,0.216,0.276836158,0.395061728,0.671897887,0.259259259,26.96629213,6.741573034,28,0.7142857142857143,0.2857142857142857,0.0,0.03932584269662921,0.10674157303370786,0.12359550561797752,0.0056179775280898875,0.011235955056179775,0.0056179775280898875,0.0,0.0056179775280898875,0.0
14,Vladimir Guerrero Jr.,TOR,154,587,666,173,108,34,1,31,92,99,69,8,94,7,4,0,4,2,2,0.295,0.373313343,0.516183986,0.88949733,0.30472103,14.11411411,10.36036036,142,0.7605633802816901,0.23943661971830985,0.007042253521126761,0.046546546546546545,0.13813813813813813,0.14864864864864866,0.012012012012012012,0.010510510510510511,0.006006006006006006,0.0,0.006006006006006006,0.003003003003003003
67,CJ Abrams,WSN,139,541,595,134,85,27,4,18,79,64,36,2,118,12,4,2,34,9,25,0.248,0.306913997,0.41219963,0.719113627,0.283618582,19.83193277,6.050420168,116,0.7327586206896551,0.23275862068965517,0.034482758620689655,0.030252100840336135,0.13277310924369748,0.10756302521008404,0.0033613445378151263,0.020168067226890758,0.0067226890756302525,0.0033613445378151263,0.05714285714285714,0.015126050420168067
177,Dylan Crews,WSN,135,521,576,127,83,25,4,15,69,62,41,0,125,9,4,1,28,7,21,0.244,0.307826087,0.393474088,0.701300175,0.290909091,21.70138889,7.118055556,112,0.7410714285714286,0.22321428571428573,0.03571428571428571,0.026041666666666668,0.11979166666666667,0.1076388888888889,0.0,0.015625,0.006944444444444444,0.001736111111111111,0.04861111111111111,0.012152777777777778
90,James Wood,WSN,138,518,590,135,83,28,4,19,77,73,65,2,161,4,3,0,20,6,14,0.26,0.345762712,0.438223938,0.78398665,0.340175953,27.28813559,11.01694915,116,0.7155172413793104,0.2413793103448276,0.034482758620689655,0.03220338983050847,0.13050847457627118,0.12372881355932204,0.003389830508474576,0.006779661016949152,0.005084745762711864,0.0,0.03389830508474576,0.010169491525423728
342,Josh Bell,WSN,133,492,555,121,80,22,1,19,60,67,54,2,110,4,4,0,1,0,1,0.246,0.323104693,0.412601626,0.735706319,0.277929155,19.81981982,9.72972973,102,0.7843137254901961,0.21568627450980393,0.00980392156862745,0.03423423423423423,0.10810810810810811,0.12072072072072072,0.0036036036036036037,0.007207207207207207,0.007207207207207207,0.0,0.0018018018018018018,0.0
184,Keibert Ruiz,WSN,123,449,483,109,74,22,0,13,47,57,24,1,54,5,3,1,3,1,2,0.243,0.286902287,0.378619154,0.665521441,0.249350649,11.18012422,4.968944099,96,0.7708333333333334,0.22916666666666666,0.0,0.026915113871635612,0.09730848861283643,0.11801242236024845,0.002070393374741201,0.010351966873706004,0.006211180124223602,0.002070393374741201,0.006211180124223602,0.002070393374741201
96,Luis Garcia Jr.,WSN,138,526,562,144,98,27,3,17,65,68,31,2,89,1,4,1,17,5,12,0.273,0.31316726,0.435361217,0.748528477,0.299528302,15.83629893,5.516014235,127,0.7716535433070866,0.2125984251968504,0.023622047244094488,0.030249110320284697,0.11565836298932385,0.12099644128113879,0.0035587188612099642,0.0017793594306049821,0.0071174377224199285,0.0017793594306049821,0.030249110320284697,0.008896797153024912
153,Nathaniel Lowe,WSN,141,520,595,135,96,23,2,15,68,69,67,2,130,4,3,0,2,1,1,0.26,0.346801347,0.4,0.746801347,0.317460317,21.8487395,11.2605042,120,0.8,0.19166666666666668,0.016666666666666666,0.025210084033613446,0.11428571428571428,0.11596638655462185,0.0033613445378151263,0.0067226890756302525,0.005042016806722689,0.0,0.0033613445378151263,0.0016806722689075631
