#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,HIP,1B%,2B%,3B%,HR%,R%,RBI%,IBB%,HBP%,SF%,SH%,SB%,CS%
16,Fernando Tatis Jr.,SDP,120,467,520,129,71,28,1,29,83,82,46,1,114,5,2,0,16,3,13,0.276,0.346153846,0.526766595,0.872920441,0.306748466,21.92307692,8.846153846,100,0.71,0.28,0.01,0.05576923076923077,0.1596153846153846,0.1576923076923077,0.0019230769230769232,0.009615384615384616,0.0038461538461538464,0.0,0.03076923076923077,0.0057692307692307696
22,Jackson Merrill,SDP,152,555,600,156,103,27,5,21,77,85,35,2,99,1,5,4,15,4,11,0.281,0.322147651,0.461261261,0.783408912,0.306818182,16.5,5.833333333,135,0.762962962962963,0.2,0.037037037037037035,0.035,0.12833333333333333,0.14166666666666666,0.0033333333333333335,0.0016666666666666668,0.008333333333333333,0.006666666666666667,0.025,0.006666666666666667
187,Jake Cronenworth,SDP,144,534,607,128,81,28,4,15,71,68,55,2,111,12,5,1,4,2,2,0.24,0.321782178,0.391385768,0.713167946,0.273607748,18.28665568,9.060955519,113,0.7168141592920354,0.24778761061946902,0.035398230088495575,0.02471169686985173,0.11696869851729819,0.11202635914332784,0.0032948929159802307,0.019769357495881382,0.008237232289950576,0.0016474464579901153,0.006589785831960461,0.0032948929159802307
212,Luis Arraez,SDP,148,590,633,181,144,28,3,6,76,60,34,4,34,5,3,1,6,3,3,0.307,0.348101266,0.394915254,0.74301652,0.316455696,5.371248025,5.371248025,175,0.8228571428571428,0.16,0.017142857142857144,0.009478672985781991,0.12006319115323855,0.0947867298578199,0.00631911532385466,0.007898894154818325,0.004739336492890996,0.001579778830963665,0.009478672985781991,0.004739336492890996
468,Luis Campusano,SDP,96,328,355,82,57,14,1,10,43,46,22,0,58,3,2,0,0,0,0,0.25,0.301408451,0.390243902,0.691652353,0.27480916,16.33802817,6.197183099,72,0.7916666666666666,0.19444444444444445,0.013888888888888888,0.028169014084507043,0.12112676056338029,0.1295774647887324,0.0,0.008450704225352112,0.005633802816901409,0.0,0.0,0.0
39,Manny Machado,SDP,142,552,606,147,92,28,1,26,76,93,48,6,116,1,5,0,8,2,6,0.266,0.323432343,0.461956522,0.785388865,0.291566265,19.14191419,7.920792079,121,0.7603305785123967,0.23140495867768596,0.008264462809917356,0.0429042904290429,0.1254125412541254,0.15346534653465346,0.009900990099009901,0.0016501650165016502,0.00825082508250825,0.0,0.013201320132013201,0.0033003300330033004
82,Xander Bogaerts,SDP,129,488,543,128,91,23,1,13,63,58,44,1,97,5,6,0,11,2,9,0.262,0.325966851,0.393442623,0.719409474,0.299479167,17.86372007,8.103130755,115,0.7913043478260869,0.2,0.008695652173913044,0.02394106813996317,0.11602209944751381,0.10681399631675875,0.001841620626151013,0.009208103130755065,0.011049723756906077,0.0,0.020257826887661142,0.003683241252302026
11,Cal Raleigh,SEA,135,469,529,108,57,22,1,28,65,81,52,2,143,4,4,0,3,1,2,0.23,0.310018904,0.460554371,0.770573275,0.264900662,27.03213611,9.829867675,80,0.7125,0.275,0.0125,0.052930056710775046,0.12287334593572778,0.15311909262759923,0.003780718336483932,0.007561436672967864,0.007561436672967864,0.0,0.005671077504725898,0.001890359168241966
491,Dominic Canzone,SEA,107,368,402,89,56,17,1,15,49,51,29,1,93,2,3,0,4,1,3,0.242,0.298507463,0.41576087,0.714268332,0.281368821,23.13432836,7.213930348,74,0.7567567567567568,0.22972972972972974,0.013513513513513514,0.03731343283582089,0.12189054726368159,0.12686567164179105,0.0024875621890547263,0.004975124378109453,0.007462686567164179,0.0,0.009950248756218905,0.0024875621890547263
79,J.P. Crawford,SEA,127,472,545,114,78,24,1,11,68,50,63,0,108,6,3,1,4,1,3,0.242,0.336397059,0.366525424,0.702922483,0.289325843,19.81651376,11.55963303,103,0.7572815533980582,0.23300970873786409,0.009708737864077669,0.02018348623853211,0.12477064220183487,0.09174311926605505,0.0,0.011009174311926606,0.005504587155963303,0.001834862385321101,0.007339449541284404,0.001834862385321101
326,Jorge Polanco,SEA,112,412,465,94,61,16,0,17,52,55,47,2,124,3,3,0,4,2,2,0.228,0.309677419,0.390776699,0.700454118,0.281021898,26.66666667,10.10752688,77,0.7922077922077922,0.2077922077922078,0.0,0.03655913978494624,0.11182795698924732,0.11827956989247312,0.004301075268817204,0.0064516129032258064,0.0064516129032258064,0.0,0.008602150537634409,0.004301075268817204
7,Julio Rodriguez,SEA,149,595,650,167,111,27,2,27,92,91,45,3,155,8,2,0,27,7,20,0.281,0.338461538,0.468907563,0.807369101,0.337349398,23.84615385,6.923076923,140,0.7928571428571428,0.19285714285714287,0.014285714285714285,0.04153846153846154,0.14153846153846153,0.14,0.004615384615384616,0.012307692307692308,0.003076923076923077,0.0,0.04153846153846154,0.010769230769230769
239,Luke Raley,SEA,120,371,421,89,54,16,2,17,54,57,28,0,125,19,2,1,9,2,7,0.24,0.323809524,0.431266846,0.75507637,0.311688312,29.6912114,6.650831354,72,0.75,0.2222222222222222,0.027777777777777776,0.040380047505938245,0.12826603325415678,0.13539192399049882,0.0,0.04513064133016627,0.004750593824228029,0.0023752969121140144,0.021377672209026127,0.004750593824228029
96,Randy Arozarena,SEA,148,541,628,132,82,29,1,20,82,72,66,1,159,17,4,0,21,10,11,0.244,0.342356688,0.41219963,0.754556318,0.306010929,25.31847134,10.50955414,112,0.7321428571428571,0.25892857142857145,0.008928571428571428,0.03184713375796178,0.1305732484076433,0.11464968152866242,0.0015923566878980893,0.027070063694267517,0.006369426751592357,0.0,0.03343949044585987,0.01592356687898089
205,Victor Robles,SEA,106,306,352,78,55,17,1,5,44,32,26,0,74,11,2,7,24,3,21,0.255,0.333333333,0.366013072,0.699346405,0.318777293,21.02272727,7.386363636,73,0.7534246575342466,0.2328767123287671,0.0136986301369863,0.014204545454545454,0.125,0.09090909090909091,0.0,0.03125,0.005681818181818182,0.019886363636363636,0.06818181818181818,0.008522727272727272
175,Heliot Ramos,SFG,139,532,583,136,87,25,3,21,71,78,43,1,153,5,3,0,7,3,4,0.256,0.315608919,0.432330827,0.747939746,0.318559557,26.24356775,7.375643225,115,0.7565217391304347,0.21739130434782608,0.02608695652173913,0.036020583190394515,0.12178387650085763,0.13379073756432247,0.0017152658662092624,0.008576329331046312,0.005145797598627788,0.0,0.012006861063464836,0.005145797598627788
