#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,HIP,1B%,2B%,3B%,HR%,R%,RBI%,IBB%,HBP%,SF%,SH%,SB%,CS%
93,Cody Bellinger,NYY,136,531,588,138,88,25,2,22,77,83,46,5,101,4,7,0,12,3,9,0.259,0.319727891,0.436911488,0.756639379,0.279518072,17.17687075,7.823129252,116,0.7586206896551724,0.21551724137931033,0.017241379310344827,0.03741496598639456,0.13095238095238096,0.141156462585034,0.008503401360544218,0.006802721088435374,0.011904761904761904,0.0,0.02040816326530612,0.00510204081632653
245,Giancarlo Stanton,NYY,113,438,490,100,54,17,0,29,57,77,46,2,146,3,3,0,0,0,0,0.229,0.304081633,0.465753425,0.769835057,0.266917293,29.79591837,9.387755102,71,0.7605633802816901,0.23943661971830985,0.0,0.05918367346938776,0.11632653061224489,0.15714285714285714,0.004081632653061225,0.006122448979591836,0.006122448979591836,0.0,0.0,0.0
138,Jasson Dominguez,NYY,136,525,588,132,88,21,2,21,82,67,56,1,145,2,3,1,25,4,21,0.252,0.324232082,0.419047619,0.743279701,0.306629834,24.65986395,9.523809524,111,0.7927927927927928,0.1891891891891892,0.018018018018018018,0.03571428571428571,0.13945578231292516,0.11394557823129252,0.0017006802721088435,0.003401360544217687,0.00510204081632653,0.0017006802721088435,0.04251700680272109,0.006802721088435374
45,Jazz Chisholm Jr.,NYY,141,548,609,136,84,22,3,27,80,87,51,3,153,5,4,1,34,9,25,0.249,0.315789474,0.447080292,0.762869766,0.293010753,25.12315271,8.374384236,109,0.7706422018348624,0.2018348623853211,0.027522935779816515,0.04433497536945813,0.13136288998357964,0.14285714285714285,0.0049261083743842365,0.008210180623973728,0.006568144499178982,0.0016420361247947454,0.05582922824302135,0.014778325123152709
140,Paul Goldschmidt,NYY,147,568,637,143,88,30,0,25,78,83,61,2,167,4,4,1,9,1,8,0.251,0.326530612,0.436619718,0.763150331,0.310526316,26.2166405,9.576138148,118,0.7457627118644068,0.2542372881355932,0.0,0.03924646781789639,0.12244897959183673,0.130298273155416,0.0031397174254317113,0.006279434850863423,0.006279434850863423,0.0015698587127158557,0.0141287284144427,0.0015698587127158557
100,Alec Bohm,PHI,143,562,616,157,105,34,2,17,71,80,42,1,95,6,6,0,4,2,2,0.28,0.332792208,0.439501779,0.772293987,0.307017544,15.42207792,6.818181818,140,0.75,0.24285714285714285,0.014285714285714285,0.027597402597402596,0.11525974025974026,0.12987012987012986,0.0016233766233766235,0.00974025974025974,0.00974025974025974,0.0,0.006493506493506494,0.003246753246753247
116,Brandon Marsh,PHI,125,475,539,117,76,23,4,15,63,63,55,1,166,4,4,1,16,4,12,0.247,0.327137546,0.408421053,0.735558599,0.342281879,30.79777365,10.20408163,102,0.7450980392156863,0.22549019607843138,0.0392156862745098,0.027829313543599257,0.11688311688311688,0.11688311688311688,0.0018552875695732839,0.0074211502782931356,0.0074211502782931356,0.0018552875695732839,0.029684601113172542,0.0074211502782931356
23,Bryce Harper,PHI,154,568,665,160,90,39,0,31,95,98,87,11,145,4,5,1,10,3,7,0.282,0.378012048,0.514084507,0.892096555,0.324937028,21.80451128,13.08270677,129,0.6976744186046512,0.3023255813953488,0.0,0.04661654135338346,0.14285714285714285,0.14736842105263157,0.016541353383458645,0.006015037593984963,0.007518796992481203,0.0015037593984962407,0.015037593984962405,0.004511278195488722
69,Bryson Stott,PHI,151,585,651,151,106,27,3,14,78,70,55,1,111,4,6,1,29,5,24,0.258,0.323076923,0.384615385,0.707692308,0.293991416,17.05069124,8.448540707,137,0.7737226277372263,0.19708029197080293,0.021897810218978103,0.021505376344086023,0.11981566820276497,0.10752688172043011,0.0015360983102918587,0.006144393241167435,0.009216589861751152,0.0015360983102918587,0.0445468509984639,0.007680491551459293
119,J.T. Realmuto,PHI,126,454,501,114,72,22,3,17,59,62,35,2,123,9,3,1,8,3,5,0.252,0.315369261,0.425110132,0.740479394,0.305993691,24.5508982,6.986027944,97,0.7422680412371134,0.2268041237113402,0.030927835051546393,0.033932135728542916,0.11776447105788423,0.12375249500998003,0.003992015968063872,0.017964071856287425,0.005988023952095809,0.001996007984031936,0.015968063872255488,0.005988023952095809
109,Kyle Schwarber,PHI,152,549,658,124,65,20,1,38,99,91,98,4,190,6,4,1,5,2,3,0.226,0.347031963,0.473588342,0.820620306,0.264615385,28.87537994,14.89361702,86,0.7558139534883721,0.23255813953488372,0.011627906976744186,0.057750759878419454,0.15045592705167174,0.13829787234042554,0.0060790273556231,0.00911854103343465,0.0060790273556231,0.001519756838905775,0.007598784194528876,0.00303951367781155
220,Max Kepler,PHI,115,447,497,107,67,21,2,17,59,61,41,0,100,6,3,0,3,0,3,0.24,0.309859155,0.409395973,0.719255128,0.27027027,20.12072435,8.249496982,90,0.7444444444444445,0.23333333333333334,0.022222222222222223,0.03420523138832998,0.11871227364185111,0.1227364185110664,0.0,0.012072434607645875,0.006036217303822937,0.0,0.006036217303822937,0.0
342,Nick Castellanos,PHI,147,588,637,150,95,30,2,22,74,85,38,2,148,6,4,0,6,1,5,0.256,0.305031447,0.423469388,0.728500834,0.303317536,23.23390895,5.965463108,128,0.7421875,0.234375,0.015625,0.03453689167974882,0.11616954474097331,0.13343799058084774,0.0031397174254317113,0.009419152276295133,0.006279434850863423,0.0,0.009419152276295133,0.0015698587127158557
25,Trea Turner,PHI,156,620,672,175,116,33,2,23,96,83,41,1,129,6,4,1,23,4,19,0.282,0.330849478,0.451612903,0.782462382,0.322033898,19.19642857,6.101190476,152,0.7631578947368421,0.21710526315789475,0.013157894736842105,0.03422619047619048,0.14285714285714285,0.12351190476190477,0.001488095238095238,0.008928571428571428,0.005952380952380952,0.001488095238095238,0.03422619047619048,0.005952380952380952
125,Bryan Reynolds,PIT,149,573,644,151,98,28,4,22,80,80,57,3,141,9,4,1,8,2,6,0.264,0.33748056,0.443280977,0.780761537,0.311594203,21.89440994,8.850931677,129,0.7596899224806202,0.21705426356589147,0.031007751937984496,0.034161490683229816,0.12422360248447205,0.12422360248447205,0.004658385093167702,0.013975155279503106,0.006211180124223602,0.0015527950310559005,0.012422360248447204,0.003105590062111801
275,Endy Rodriguez,PIT,91,340,375,84,53,20,2,8,43,41,29,0,75,3,2,0,2,1,1,0.246,0.310160428,0.385294118,0.695454545,0.293436293,20.0,7.733333333,76,0.6973684210526315,0.2631578947368421,0.02631578947368421,0.021333333333333333,0.11466666666666667,0.10933333333333334,0.0,0.008,0.005333333333333333,0.0,0.005333333333333333,0.0026666666666666666
244,Joey Bart,PIT,96,340,379,81,55,15,0,12,43,44,30,0,106,7,2,0,1,0,1,0.24,0.311345646,0.391176471,0.702522117,0.308035714,27.96833773,7.915567282,69,0.7971014492753623,0.21739130434782608,0.0,0.0316622691292876,0.11345646437994723,0.11609498680738786,0.0,0.018469656992084433,0.005277044854881266,0.0,0.002638522427440633,0.0
141,Ke'Bryan Hayes,PIT,136,538,588,137,96,26,3,11,64,59,41,1,115,4,4,1,15,4,11,0.254,0.310051107,0.373605948,0.683657055,0.302884615,19.55782313,6.972789116,126,0.7619047619047619,0.20634920634920634,0.023809523809523808,0.01870748299319728,0.10884353741496598,0.10034013605442177,0.0017006802721088435,0.006802721088435374,0.006802721088435374,0.0017006802721088435,0.025510204081632654,0.006802721088435374
