#,Name,Team,W,L,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,WHIP,K%,BB%
220,Drey Jameson,ARI,3,3,4.09,59,0,5,11,,59,253,55,29,27,7,25,,3,55,8.37,3.74,1.34,21.70%,9.70%
221,Travis Adams,MIN,3,3,4.75,53,3,0,4,,66,287,68,38,35,9,24,,3,51,6.92,3.29,1.39,17.80%,8.40%
222,Manuel Rodriguez,TBR,1,1,3.19,16,0,0,1,,16,68,14,6,6,1,5,,1,16,9.27,3,1.21,24.20%,7.90%
223,Welinton Herrera,COL,2,1,4.25,30,0,0,1,,30,132,29,15,14,3,14,,1,33,9.83,4.13,1.42,24.90%,10.50%
224,Nate Pearson,HOU,3,3,4.07,54,0,0,10,,54,236,48,27,24,7,24,,3,56,9.4,4.08,1.34,23.90%,10.40%
225,Gus Varland,WSN,3,2,4.17,48,0,0,4,,48,213,47,24,22,6,19,,2,46,8.58,3.58,1.37,21.50%,9.00%
226,Lake Bachar,MIA,3,2,4.11,48,0,0,4,,48,206,43,24,22,6,20,,2,49,9.24,3.78,1.32,23.90%,9.80%
227,Ronel Blanco,HOU,1,0,4.55,10,2,0,1,,15,66,14,8,8,2,6,,1,14,8.53,3.82,1.35,22.10%,9.90%
228,Eric Lauer,TOR,3,2,4.64,50,2,0,4,,58,243,55,33,30,10,19,,3,50,7.86,2.92,1.29,20.70%,7.70%
229,John King,MIA,3,3,4.17,52,0,0,7,,52,226,55,26,24,5,16,,2,37,6.48,2.84,1.37,16.60%,7.30%
230,Jason Foley,SFG,2,1,3.63,28,0,0,1,,28,117,26,12,11,2,9,,1,25,8.13,2.97,1.26,21.60%,7.90%
231,Tyler Phillips,MIA,3,3,4.53,68,0,3,15,,68,293,71,37,34,8,24,,3,50,6.63,3.18,1.39,17.10%,8.20%
232,Danny Young,ATL,1,1,3.37,20,0,0,1,,20,88,17,8,7,2,9,,1,23,10.53,4.03,1.32,26.60%,10.20%
233,Matt Gage,SFG,3,3,4.09,56,0,0,10,,56,241,54,28,25,6,21,,3,48,7.79,3.32,1.34,20.10%,8.60%
234,James McArthur,KCR,3,2,4.07,40,0,0,1,,40,173,40,20,18,4,14,,2,35,7.98,3.11,1.33,20.50%,8.00%
235,Braden Nett,ATH,2,1,5.06,21,3,0,1,,35,157,35,22,20,5,19,,2,29,7.34,4.89,1.54,18.40%,12.20%
236,DJ Herz,WSN,1,1,4.46,19,2,0,1,,23,100,21,13,12,3,12,,1,24,9.07,4.49,1.38,23.60%,11.70%
237,Joe Jimenez,ATL,1,1,3.33,18,0,0,1,,18,76,15,7,7,2,6,,1,21,10.74,3.1,1.17,28.30%,8.20%
238,Joel Peguero,SFG,4,3,4,64,0,6,12,,64,282,60,31,28,7,28,,3,60,8.38,3.97,1.39,21.10%,10.00%
239,Bryan Hudson,NYM,3,2,3.98,48,0,0,5,,48,205,43,23,21,6,19,,2,46,8.58,3.65,1.3,22.30%,9.50%
240,Tommy Kahnle,,3,2,4.3,48,0,0,0,,48,209,46,25,23,5,22,,2,43,8.08,4.15,1.41,20.60%,10.60%
241,Brandon Young,BAL,1,1,4.56,21,2,0,1,,25,109,25,14,13,4,8,,1,22,7.76,2.91,1.32,20.10%,7.50%
242,Brandon Eisert,CHW,3,3,4.29,52,0,0,6,,52,223,50,27,25,7,19,,2,48,8.25,3.26,1.33,21.30%,8.40%
243,Nick Mears,KCR,3,3,4.4,60,0,0,12,,60,257,57,32,29,8,24,,3,55,8.24,3.56,1.35,21.40%,9.20%
244,Dane Dunning,SEA,1,1,4.39,14,2,0,1,,19,82,19,10,9,3,6,,1,15,7.17,2.98,1.3,18.80%,7.80%
245,Tayler Saucedo,LAA,2,2,3.78,34,0,0,1,,34,150,31,16,14,4,15,,2,32,8.58,3.87,1.35,21.60%,9.70%
246,Felix Bautista,BAL,1,1,3.18,13,0,0,1,,13,53,9,5,5,1,6,,1,17,11.73,4.17,1.18,32.00%,11.40%
247,Walker Buehler,SDP,2,1,4.77,25,3,0,1,,40,178,40,23,21,6,17,,2,32,7.09,3.89,1.43,17.90%,9.80%
