#,Name,Team,GS,G,IP,TBF,W,L,QS,SV,HLD,BS,H,R,ER,HR,IBB,HBP,SO,BB,K/9,BB/9,ERA,WHIP,K%,BB%,real_GS,real_G,real_IP,real_TBF,real_W,real_L,real_QS,real_SV,real_HLD,real_BS,real_H,real_R,real_ER,real_HR,real_IBB,real_HBP,real_SO,real_BB,real_K/9,real_BB/9,real_ERA,real_WHIP,real_K%,real_BB%
114,Edward Cabrera,MIA,23,30,126.2,545,23.333333333333332,26.666666666666668,23.333333333333332,0.0,0.0,0.0,19.816513761467892,11.743119266055047,10.825688073394495,2.7522935779816518,0.1834862385321101,1.2844036697247707,136,62,9.66,4.4,4.18,1.34,24.95412844,11.37614679,26.0,26.0,137.2,581.0,30.76923076923077,26.923076923076923,,0.0,0.0,0.0,20.82616179001721,10.327022375215146,9.294320137693632,2.9259896729776247,0.0,1.7211703958691909,150.0,48.0,9.81,3.14,3.53,1.23,25.8,8.3
115,Ronel Blanco,HOU,28,29,162.1,686,34.48275862068966,27.586206896551722,37.93103448275862,0.0,0.0,6.896551724137931,20.55393586005831,11.807580174927114,10.787172011661808,3.6443148688046647,0.43731778425655976,0.7288629737609329,160,68,8.89,3.76,4.13,1.28,23.32361516,9.912536443,9.0,9.0,48.1,199.0,33.33333333333333,44.44444444444444,,0.0,0.0,0.0,18.592964824120603,11.055276381909549,11.055276381909549,3.5175879396984926,0.0,0.0,48.0,20.0,8.94,3.72,4.1,1.18,24.099999999999998,10.099999999999989
116,Jake Irvin,WSN,28,28,163.2,693,28.57142857142857,35.714285714285715,39.285714285714285,0.0,0.0,0.0,22.7994227994228,12.698412698412698,11.688311688311687,3.463203463203463,0.1443001443001443,1.0101010101010102,136,52,7.46,2.86,4.44,1.28,19.62481962,7.503607504,33.0,33.0,180.0,787.0,27.27272727272727,39.39393939393939,,0.0,0.0,0.0,24.777636594663278,15.247776365946633,14.485387547649301,4.8284625158831,0.0,0.7623888182973316,124.0,62.0,6.2,3.1,5.7,1.43,15.8,7.9
117,Andrew Heaney,,23,24,121.2,516,25.0,33.33333333333333,29.166666666666668,0.0,0.0,0.0,22.674418604651162,12.4031007751938,11.434108527131782,3.6821705426356592,0.1937984496124031,1.3565891472868217,118,37,8.72,2.74,4.35,1.27,22.86821705,7.170542636,23.0,27.0,122.1,536.0,18.51851851851852,37.03703703703704,,0.0,0.0,0.0,24.067164179104477,14.365671641791044,13.992537313432834,4.664179104477612,0.0,1.6791044776119404,86.0,40.0,6.33,2.94,5.52,1.38,16.0,7.5
118,Tyler Mahle,TEX,22,22,123.2,518,27.27272727272727,31.818181818181817,36.36363636363637,0.0,0.0,0.0,22.00772200772201,12.355212355212355,11.389961389961389,3.474903474903475,0.0,0.9652509652509652,114,39,8.33,2.86,4.27,1.24,22.00772201,7.528957529,16.0,16.0,86.2,346.0,37.5,25.0,,0.0,0.0,0.0,19.942196531791907,6.069364161849711,6.069364161849711,1.4450867052023122,0.0,0.0,66.0,29.0,6.85,3.01,2.18,1.13,19.1,8.4
120,Clayton Kershaw,,14,15,76.0,316,40.0,26.666666666666668,40.0,0.0,0.0,0.0,22.468354430379748,10.443037974683545,9.81012658227848,2.848101265822785,0.31645569620253167,0.949367088607595,70,21,8.34,2.52,3.64,1.21,22.15189873,6.64556962,22.0,23.0,112.2,463.0,47.82608695652174,8.695652173913043,,0.0,0.0,0.0,22.03023758099352,9.935205183585314,9.071274298056156,1.7278617710583155,0.0,0.4319654427645789,84.0,35.0,6.71,2.8,3.36,1.22,18.099999999999998,7.6
121,Ryan Weathers,MIA,25,29,140.0,600,24.137931034482758,34.48275862068966,31.03448275862069,0.0,0.0,0.0,22.666666666666664,12.0,11.0,3.3333333333333335,0.33333333333333337,1.1666666666666667,126,48,8.08,3.09,4.23,1.32,21.0,8.0,8.0,8.0,38.1,166.0,25.0,25.0,,0.0,0.0,0.0,22.289156626506024,12.048192771084338,10.240963855421686,4.216867469879518,0.0,0.6024096385542169,37.0,12.0,8.69,2.82,3.99,1.28,22.3,7.199999999999999
122,Kyle Freeland,COL,27,27,150.2,657,25.925925925925924,40.74074074074074,37.03703703703704,0.0,0.0,0.0,26.17960426179604,14.15525114155251,13.08980213089802,3.8051750380517504,0.15220700152207,0.76103500761035,109,42,6.53,2.49,5.11,1.42,16.59056317,6.392694064,31.0,31.0,162.2,709.0,16.129032258064516,54.83870967741935,,0.0,0.0,0.0,27.221438645980257,14.809590973201692,12.693935119887165,3.1029619181946404,0.2820874471086037,0.846262341325811,124.0,38.0,6.86,2.1,4.98,1.42,17.5,5.4
123,Tyler Anderson,LAA,29,29,171.1,737,31.03448275862069,37.93103448275862,37.93103448275862,0.0,0.0,0.0,22.930800542740844,12.890094979647218,11.940298507462686,3.5278154681139755,0.13568521031207598,0.9497964721845319,137,64,7.21,3.35,4.61,1.36,18.58887381,8.68385346,26.0,26.0,136.1,599.0,7.6923076923076925,30.76923076923077,,0.0,0.0,0.0,22.537562604340565,12.186978297161936,11.519198664440735,4.674457429048414,0.667779632721202,0.5008347245409015,104.0,57.0,6.87,3.76,4.56,1.41,17.4,9.5
124,Dean Kremer,BAL,26,26,147.2,626,34.61538461538461,30.76923076923077,38.46153846153847,0.0,0.0,0.0,22.523961661341854,12.300319488817891,11.341853035143771,3.5143769968051117,0.1597444089456869,0.7987220447284344,130,50,7.93,3.05,4.31,1.3,20.76677316,7.987220447,29.0,31.0,171.2,708.0,35.483870967741936,32.25806451612903,,0.0,0.0,0.0,23.022598870056495,11.72316384180791,11.299435028248588,3.1073446327683616,0.0,0.2824858757062147,142.0,45.0,7.44,2.36,4.19,1.21,20.1,6.4
125,Kris Bubic,KCR,15,32,99.2,426,15.625,18.75,18.75,0.0,6.25,3.125,23.239436619718308,11.971830985915492,10.7981220657277,2.8169014084507045,0.7042253521126761,0.9389671361502347,95,34,8.6,3.03,4.2,1.33,22.30046948,7.981220657,20.0,20.0,116.1,476.0,40.0,35.0,,0.0,0.0,0.0,20.588235294117645,7.9831932773109235,6.932773109243698,1.2605042016806722,0.21008403361344538,0.6302521008403361,116.0,39.0,8.97,3.02,2.55,1.18,24.4,8.19999999999999
126,Simeon Woods Richardson,MIN,24,25,122.2,525,24.0,24.0,28.000000000000004,0.0,0.0,0.0,22.285714285714285,12.761904761904763,11.619047619047619,3.2380952380952377,0.19047619047619047,0.7619047619047619,104,46,7.66,3.36,4.5,1.33,19.80952381,8.761904762,22.0,23.0,111.1,471.0,30.434782608695656,17.391304347826086,,0.0,0.0,0.0,20.382165605095544,11.252653927813164,10.615711252653929,3.6093418259023355,0.0,0.6369426751592357,107.0,46.0,8.65,3.72,4.04,1.28,22.69999999999999,9.8
127,Chris Paddack,MIN,15,35,102.0,428,17.142857142857142,14.285714285714285,14.285714285714285,0.0,2.857142857142857,0.0,24.299065420560748,12.616822429906541,11.448598130841122,3.5046728971962615,0.23364485981308408,0.7009345794392523,92,25,8.09,2.2,4.36,1.26,21.4953271,5.841121495,28.0,33.0,158.0,670.0,15.151515151515152,36.36363636363637,,3.0303030303030303,0.0,0.0,24.776119402985074,14.626865671641792,14.029850746268657,4.626865671641791,0.0,0.44776119402985076,112.0,37.0,6.38,2.11,5.35,1.28,16.69999999999999,5.5
129,Luis Severino,ATH,29,29,168.1,717,27.586206896551722,37.93103448275862,41.37931034482759,0.0,0.0,0.0,22.733612273361228,12.412831241283124,11.436541143654114,3.486750348675035,0.1394700139470014,1.1157601115760112,148,56,7.89,2.99,4.38,1.3,20.64156206,7.810320781,29.0,29.0,162.2,705.0,27.586206896551722,37.93103448275862,,0.0,0.0,0.0,22.97872340425532,13.191489361702127,11.631205673758865,2.269503546099291,0.14184397163120568,2.269503546099291,124.0,50.0,6.86,2.77,4.54,1.3,17.599999999999998,7.1
130,Jordan Hicks,SFG,21,36,121.2,530,19.444444444444446,22.22222222222222,19.444444444444446,2.7777777777777777,2.7777777777777777,2.7777777777777777,21.88679245283019,11.50943396226415,10.566037735849058,2.2641509433962264,0.18867924528301888,1.3207547169811322,109,53,8.09,3.96,4.15,1.39,20.56603774,10.0,9.0,34.0,67.1,314.0,5.88235294117647,20.588235294117645,,5.88235294117647,5.88235294117647,2.941176470588235,25.477707006369428,17.8343949044586,16.560509554140125,1.910828025477707,0.3184713375796179,2.547770700636943,58.0,32.0,7.75,4.28,6.95,1.66,18.5,10.2
131,Walker Buehler,BOS,26,32,142.0,610,21.875,25.0,28.125,0.0,0.0,0.0,23.60655737704918,12.622950819672132,11.639344262295081,3.278688524590164,0.16393442622950818,0.9836065573770493,121,46,7.66,2.94,4.49,1.34,19.83606557,7.540983607,24.0,26.0,126.0,565.0,38.46153846153847,26.923076923076923,,0.0,0.0,0.0,23.008849557522122,12.920353982300886,12.212389380530974,3.893805309734513,0.0,1.9469026548672566,92.0,61.0,6.57,4.36,4.93,1.52,16.3,10.8
132,Charlie Morton,BAL,26,26,147.2,639,34.61538461538461,34.61538461538461,38.46153846153847,0.0,0.0,0.0,21.5962441314554,12.050078247261347,11.11111111111111,3.1298904538341157,0.1564945226917058,1.7214397496087637,148,60,9.01,3.63,4.33,1.34,23.16118936,9.389671362,27.0,33.0,142.0,654.0,27.27272727272727,33.33333333333333,,0.0,0.0,0.0,23.24159021406728,14.37308868501529,14.067278287461773,3.5168195718654434,0.3058103975535168,2.1406727828746175,149.0,72.0,9.44,4.56,5.83,1.58,22.8,11.0
133,Jose Quintana,,23,24,131.1,568,29.166666666666668,29.166666666666668,37.5,0.0,0.0,0.0,23.239436619718308,12.147887323943662,11.091549295774648,2.8169014084507045,0.17605633802816903,0.8802816901408451,104,49,7.15,3.34,4.33,1.37,18.30985915,8.626760563,24.0,24.0,131.2,556.0,45.83333333333333,29.166666666666668,,0.0,0.0,0.0,21.58273381294964,11.690647482014388,10.431654676258994,3.237410071942446,0.0,0.8992805755395683,89.0,50.0,6.08,3.42,3.96,1.29,16.0,9.0
134,Steven Matz,STL,16,30,101.1,430,16.666666666666664,20.0,13.333333333333334,0.0,3.3333333333333335,0.0,23.488372093023255,11.627906976744185,10.69767441860465,3.0232558139534884,0.23255813953488372,0.9302325581395349,88,31,7.78,2.73,4.12,1.3,20.46511628,7.209302326,2.0,53.0,76.2,309.0,9.433962264150944,3.7735849056603774,,3.7735849056603774,24.528301886792452,5.660377358490567,23.624595469255663,10.032362459546926,8.414239482200648,2.5889967637540456,0.0,0.6472491909385114,59.0,11.0,6.93,1.29,3.05,1.1,19.1,3.5999999999999996
135,Eury Perez,MIA,14,14,72.1,299,28.57142857142857,35.714285714285715,35.714285714285715,0.0,0.0,0.0,21.070234113712374,11.37123745819398,10.367892976588628,3.678929765886288,0.0,1.0033444816053512,82,23,10.16,2.89,3.86,1.19,27.42474916,7.692307692,20.0,20.0,95.1,385.0,35.0,30.0,,0.0,0.0,0.0,17.662337662337663,12.207792207792208,11.688311688311687,3.116883116883117,0.0,0.7792207792207793,105.0,32.0,9.91,3.02,4.25,1.05,27.3,8.3
136,Antonio Senzatela,COL,21,25,111.1,492,16.0,28.000000000000004,24.0,0.0,0.0,0.0,26.422764227642276,14.227642276422763,13.008130081300814,3.2520325203252036,0.20325203252032523,0.8130081300813009,73,34,5.88,2.74,5.21,1.47,14.83739837,6.910569106,23.0,30.0,130.0,618.0,13.333333333333334,50.0,,0.0,0.0,0.0,31.06796116504854,16.666666666666664,15.53398058252427,3.559870550161812,0.3236245954692557,1.2944983818770228,73.0,47.0,5.05,3.25,6.65,1.84,11.799999999999999,7.6
137,Hayden Birdsong,SFG,19,32,109.1,468,21.875,21.875,15.625,0.0,3.125,0.0,20.085470085470085,11.752136752136751,10.897435897435898,2.9914529914529915,0.2136752136752137,1.0683760683760684,120,51,9.87,4.16,4.17,1.32,25.64102564,10.8974359,10.0,21.0,65.2,298.0,19.047619047619047,19.047619047619047,,0.0,14.285714285714285,0.0,20.469798657718123,14.093959731543624,11.74496644295302,3.3557046979865772,0.0,1.6778523489932886,68.0,37.0,9.32,5.07,4.8,1.49,22.8,12.4
138,Bailey Falter,PIT,24,32,132.0,564,21.875,28.125,21.875,0.0,0.0,0.0,24.113475177304963,13.120567375886525,12.056737588652481,3.546099290780142,0.1773049645390071,0.7092198581560284,98,40,6.69,2.7,4.62,1.33,17.37588652,7.092198582,24.0,26.0,125.1,518.0,26.923076923076923,26.923076923076923,,0.0,0.0,0.0,22.2007722007722,13.127413127413126,11.96911196911197,3.667953667953668,0.0,0.19305019305019305,81.0,46.0,5.82,3.3,4.45,1.28,15.6,8.9
140,Dustin May,LAD,10,34,78.2,328,17.647058823529413,11.76470588235294,14.705882352941178,0.0,2.941176470588235,0.0,20.73170731707317,10.670731707317072,9.75609756097561,2.4390243902439024,0.3048780487804878,1.2195121951219512,75,27,8.62,3.12,3.69,1.21,22.86585366,8.231707317,23.0,25.0,132.1,584.0,28.000000000000004,44.0,,0.0,0.0,0.0,22.602739726027394,13.356164383561644,12.5,3.595890410958904,0.5136986301369862,2.054794520547945,123.0,56.0,8.37,3.81,4.96,1.42,21.099999999999998,9.6
141,Zebby Matthews,MIN,12,29,80.1,333,13.793103448275861,17.24137931034483,13.793103448275861,0.0,3.4482758620689653,0.0,24.024024024024023,12.312312312312311,11.11111111111111,3.6036036036036037,0.3003003003003003,0.9009009009009009,76,16,8.51,1.8,4.19,1.2,22.82282282,4.804804805,16.0,16.0,79.1,354.0,31.25,37.5,,0.0,0.0,0.0,26.55367231638418,14.124293785310735,13.841807909604519,3.389830508474576,0.0,0.0,88.0,24.0,9.98,2.72,5.56,1.49,24.9,6.800000000000001
143,Davis Martin,CHW,24,25,129.2,559,20.0,36.0,32.0,0.0,0.0,0.0,22.719141323792485,12.701252236135957,11.627906976744185,3.3989266547406083,0.35778175313059035,1.2522361359570662,114,48,7.94,3.32,4.55,1.35,20.39355993,8.586762075,25.0,26.0,142.2,601.0,26.923076923076923,38.46153846153847,,0.0,0.0,0.0,22.628951747088184,12.312811980033278,10.8153078202995,3.3277870216306153,0.16638935108153077,0.9983361064891847,104.0,48.0,6.56,3.03,4.1,1.29,17.299999999999997,8.0
144,Javier Assad,CHC,22,34,131.0,565,20.588235294117645,17.647058823529413,20.588235294117645,0.0,2.941176470588235,0.0,22.477876106194692,11.858407079646017,10.973451327433628,3.0088495575221237,0.17699115044247787,0.8849557522123894,109,51,7.48,3.48,4.25,1.36,19.2920354,9.026548673,7.0,8.0,37.0,153.0,50.0,12.5,,0.0,0.0,0.0,21.568627450980394,9.803921568627452,9.803921568627452,1.9607843137254901,0.0,2.6143790849673203,23.0,12.0,5.59,2.92,3.65,1.22,15.0,7.8
145,Yariel Rodriguez,TOR,14,37,92.1,394,10.81081081081081,16.216216216216218,10.81081081081081,0.0,2.7027027027027026,0.0,20.050761421319795,11.6751269035533,10.913705583756345,3.0456852791878175,0.25380710659898476,1.2690355329949239,96,41,9.34,4.03,4.17,1.31,24.36548223,10.40609137,1.0,66.0,73.0,298.0,4.545454545454546,3.0303030303030303,,3.0303030303030303,21.21212121212121,1.5151515151515151,16.778523489932887,8.724832214765101,8.389261744966444,2.684563758389262,1.006711409395973,2.013422818791946,66.0,34.0,8.14,4.19,3.08,1.15,22.1,11.4
146,Grant Holmes,ATL,14,33,97.2,413,18.181818181818183,15.151515151515152,12.121212121212121,0.0,3.0303030303030303,3.0303030303030303,23.002421307506054,11.62227602905569,10.653753026634384,3.14769975786925,0.48426150121065376,0.9685230024213075,92,30,8.49,2.79,4.1,1.28,22.27602906,7.263922518,21.0,22.0,115.0,492.0,18.181818181818183,40.909090909090914,,0.0,0.0,0.0,20.32520325203252,10.569105691056912,10.365853658536585,3.2520325203252036,0.20325203252032523,1.4227642276422763,123.0,54.0,9.63,4.23,3.99,1.34,25.0,11.0
149,Joey Cantillo,CLE,13,27,84.1,360,18.51851851851852,22.22222222222222,18.51851851851852,0.0,3.7037037037037033,0.0,20.555555555555554,11.38888888888889,10.555555555555555,2.7777777777777777,0.2777777777777778,0.8333333333333334,89,38,9.48,4.08,4.06,1.33,24.72222222,10.55555556,13.0,34.0,95.1,401.0,14.705882352941178,8.823529411764707,,2.941176470588235,2.941176470588235,0.0,19.45137157107232,9.72568578553616,8.478802992518704,2.493765586034913,0.0,0.0,108.0,42.0,10.2,3.97,3.21,1.26,26.89999999999999,10.5
150,Lucas Giolito,BOS,18,27,106.1,453,22.22222222222222,25.925925925925924,25.925925925925924,0.0,0.0,0.0,22.29580573951435,12.803532008830022,11.699779249448124,3.7527593818984544,0.22075055187637968,0.8830022075055187,109,39,9.21,3.28,4.5,1.32,24.06181015,8.609271523,26.0,26.0,145.0,613.0,38.46153846153847,15.384615384615385,,0.0,0.0,0.0,21.37030995106036,10.114192495921696,8.97226753670473,2.7732463295269167,0.0,0.1631321370309951,121.0,56.0,7.51,3.48,3.41,1.29,19.69999999999999,9.1
151,Max Meyer,MIA,21,26,117.1,508,23.076923076923077,30.76923076923077,30.76923076923077,0.0,0.0,0.0,23.4251968503937,12.992125984251967,11.811023622047244,3.543307086614173,0.19685039370078738,0.984251968503937,101,42,7.75,3.2,4.63,1.37,19.88188976,8.267716535,12.0,12.0,64.2,285.0,25.0,41.66666666666667,,0.0,0.0,0.0,25.263157894736842,13.684210526315791,11.929824561403509,4.2105263157894735,0.0,0.7017543859649122,68.0,20.0,9.46,2.78,4.73,1.42,23.9,7.000000000000001
152,Randy Vasquez,SDP,22,26,120.0,524,23.076923076923077,26.923076923076923,26.923076923076923,0.0,0.0,0.0,24.236641221374043,12.977099236641221,11.83206106870229,3.2442748091603053,0.19083969465648853,1.3358778625954197,89,40,6.66,3.03,4.69,1.4,16.98473282,7.633587786,26.0,28.0,133.2,570.0,21.428571428571427,25.0,,0.0,0.0,0.0,21.929824561403507,10.350877192982457,10.0,2.807017543859649,0.17543859649122806,1.2280701754385965,78.0,52.0,5.25,3.5,3.84,1.32,13.69999999999999,9.1
153,Johan Oviedo,PIT,18,26,108.0,470,23.076923076923077,26.923076923076923,26.923076923076923,0.0,0.0,0.0,21.914893617021278,12.340425531914894,11.48936170212766,2.7659574468085104,0.2127659574468085,1.276595744680851,92,46,7.7,3.87,4.49,1.39,19.57446809,9.787234043,9.0,9.0,40.1,170.0,22.22222222222222,11.11111111111111,,0.0,0.0,0.0,15.294117647058824,10.0,9.411764705882353,3.5294117647058822,0.0,1.7647058823529411,42.0,23.0,9.37,5.13,3.57,1.21,24.7,13.5
154,Kyle Hendricks,LAA,22,22,120.1,519,22.727272727272727,36.36363636363637,31.818181818181817,0.0,0.0,0.0,25.240847784200387,14.065510597302506,12.909441233140656,3.8535645472061653,0.1926782273603083,0.9633911368015413,84,34,6.27,2.58,5.0,1.37,16.1849711,6.55105973,31.0,31.0,164.2,695.0,25.806451612903224,32.25806451612903,,0.0,0.0,0.0,24.028776978417266,13.237410071942445,12.51798561151079,3.597122302158273,0.4316546762589928,0.7194244604316548,114.0,43.0,6.23,2.35,4.76,1.28,16.399999999999988,6.2
156,Bubba Chandler,PIT,17,17,92.0,397,29.411764705882355,35.294117647058826,35.294117647058826,0.0,0.0,0.0,21.91435768261965,12.34256926952141,11.335012594458437,3.022670025188917,0.0,1.0075566750629723,85,38,8.31,3.74,4.45,1.37,21.41057935,9.571788413,4.0,7.0,31.1,124.0,57.14285714285714,14.285714285714285,,14.285714285714285,0.0,0.0,20.161290322580644,11.29032258064516,11.29032258064516,1.6129032258064515,0.0,2.4193548387096775,31.0,4.0,8.9,1.15,4.02,0.93,25.0,3.2
157,Luis Garcia,HOU,14,28,90.2,378,21.428571428571427,17.857142857142858,17.857142857142858,0.0,7.142857142857142,0.0,21.693121693121693,11.904761904761903,11.11111111111111,3.7037037037037033,0.0,0.7936507936507936,90,29,8.93,2.9,4.14,1.23,23.80952381,7.671957672,1.0,30.0,31.150000000000002,130.5,5.0,3.3333333333333335,,3.3333333333333335,20.0,1.6666666666666667,22.22222222222222,9.961685823754788,9.195402298850574,1.532567049808429,1.9157088122605364,0.38314176245210724,27.5,13.5,8.015,2.7,3.4699999999999998,0.99,22.799999999999997,7.399999999999995
158,Jonathan Cannon,CHW,26,29,153.0,660,24.137931034482758,37.93103448275862,31.03448275862069,0.0,0.0,0.0,23.78787878787879,13.333333333333334,12.272727272727273,3.4848484848484853,0.15151515151515152,0.9090909090909091,113,52,6.68,3.08,4.78,1.37,17.12121212,7.878787879,17.0,22.0,103.2,466.0,18.181818181818183,45.45454545454545,,0.0,0.0,0.0,24.892703862660944,14.806866952789699,14.377682403433475,4.07725321888412,0.2145922746781116,1.2875536480686696,86.0,38.0,7.47,3.3,5.82,1.49,18.5,8.19999999999999
159,Luis L. Ortiz,CLE,22,32,141.2,607,25.0,25.0,25.0,0.0,3.125,3.125,22.57001647446458,12.355848434925864,11.367380560131796,3.2948929159802307,0.16474464579901155,1.1532125205930808,116,52,7.4,3.29,4.4,1.33,19.11037891,8.566721582,16.0,16.0,88.2,382.0,25.0,56.25,,0.0,0.0,0.0,20.94240837696335,11.518324607329843,11.2565445026178,3.1413612565445024,0.0,0.2617801047120419,96.0,42.0,9.74,4.26,4.36,1.38,25.1,11.0
160,JP Sears,ATH,30,30,172.1,729,30.0,36.666666666666664,36.666666666666664,0.0,0.0,0.0,23.045267489711936,13.168724279835391,12.071330589849108,4.11522633744856,0.2743484224965706,1.5089163237311385,140,49,7.3,2.53,4.61,1.26,19.20438957,6.721536351,27.0,27.0,135.2,583.0,33.33333333333333,40.74074074074074,,0.0,0.0,0.0,24.528301886792452,13.550600343053173,13.036020583190394,5.145797598627787,0.0,1.0291595197255576,117.0,36.0,7.76,2.39,5.04,1.32,20.1,6.2
161,Michael Lorenzen,KCR,20,39,129.2,563,17.94871794871795,20.51282051282051,20.51282051282051,0.0,0.0,0.0,22.202486678507995,12.433392539964476,11.367673179396093,3.019538188277087,0.17761989342806395,0.8880994671403196,101,54,7.03,3.78,4.46,1.38,17.93960924,9.591474245,26.0,27.0,141.2,606.0,25.925925925925924,40.74074074074074,,0.0,0.0,0.0,24.58745874587459,12.541254125412541,12.046204620462046,4.125412541254125,0.0,0.9900990099009901,127.0,39.0,8.07,2.48,4.64,1.33,21.0,6.4
162,Paul Blackburn,NYM,13,35,92.0,393,14.285714285714285,14.285714285714285,14.285714285714285,0.0,2.857142857142857,0.0,23.40966921119593,12.213740458015266,11.450381679389313,3.0534351145038165,0.2544529262086514,1.0178117048346056,78,29,7.66,2.85,4.36,1.32,19.84732824,7.37913486,4.0,15.0,39.0,175.0,0.0,20.0,,6.666666666666667,0.0,0.0,26.857142857142858,16.57142857142857,15.428571428571427,3.428571428571429,0.0,0.5714285714285714,34.0,12.0,7.85,2.77,6.23,1.51,19.399999999999988,6.9
163,Cade Cavalli,WSN,14,28,87.2,377,17.857142857142858,17.857142857142858,21.428571428571427,0.0,3.571428571428571,0.0,21.485411140583555,11.936339522546419,11.140583554376658,2.9177718832891246,0.2652519893899204,1.5915119363395225,82,36,8.45,3.66,4.28,1.33,21.75066313,9.549071618,10.0,10.0,48.2,219.0,30.0,10.0,,0.0,0.0,0.0,26.027397260273972,12.785388127853881,10.50228310502283,3.1963470319634704,0.0,1.82648401826484,40.0,15.0,7.4,2.77,4.25,1.48,18.3,6.800000000000001
164,DL Hall,MIL,10,41,84.1,366,12.195121951219512,9.75609756097561,7.317073170731707,0.0,9.75609756097561,0.0,21.03825136612022,11.748633879781421,10.655737704918032,3.0054644808743167,0.273224043715847,1.092896174863388,89,39,9.47,4.16,4.2,1.38,24.31693989,10.6557377,3.0,20.0,38.2,155.0,5.0,0.0,,0.0,5.0,0.0,15.483870967741936,9.67741935483871,9.67741935483871,1.2903225806451613,0.0,0.0,27.0,17.0,6.28,3.96,3.49,1.06,17.4,11.0
165,Ben Brown,CHC,4,25,47.1,196,12.0,8.0,8.0,0.0,8.0,0.0,19.897959183673468,10.204081632653061,9.693877551020408,2.5510204081632653,0.0,1.0204081632653061,55,18,10.41,3.35,3.58,1.19,28.06122449,9.183673469,15.0,25.0,106.1,472.0,20.0,32.0,,4.0,4.0,4.0,25.635593220338983,15.466101694915254,14.83050847457627,3.8135593220338984,0.0,0.847457627118644,121.0,32.0,10.24,2.71,5.92,1.44,25.6,6.800000000000001
166,Aaron Ashby,MIL,11,33,85.0,373,12.121212121212121,18.181818181818183,12.121212121212121,3.0303030303030303,12.121212121212121,3.0303030303030303,21.447721179624665,11.528150134048257,10.455764075067025,2.4128686327077746,0.2680965147453083,1.0723860589812333,83,41,8.81,4.36,4.14,1.42,22.25201072,10.9919571,1.0,43.0,66.2,270.0,11.627906976744185,4.651162790697675,,6.976744186046512,11.627906976744185,0.0,20.0,5.9259259259259265,5.9259259259259265,1.1111111111111112,0.0,1.4814814814814816,76.0,24.0,10.26,3.24,2.16,1.17,28.1,8.9
168,Trevor Williams,WSN,20,35,118.0,504,20.0,17.142857142857142,14.285714285714285,0.0,0.0,0.0,23.809523809523807,12.5,11.507936507936508,3.571428571428571,0.1984126984126984,0.7936507936507936,96,37,7.29,2.8,4.45,1.33,19.04761905,7.341269841,17.0,17.0,82.2,373.0,17.647058823529413,58.82352941176471,,0.0,0.0,0.0,28.418230563002684,15.81769436997319,15.281501340482572,2.949061662198391,0.0,0.5361930294906166,65.0,21.0,7.08,2.29,6.21,1.54,17.4,5.59999999999999
169,Marcus Stroman,NYY,17,33,109.2,475,18.181818181818183,21.21212121212121,18.181818181818183,0.0,6.0606060606060606,0.0,23.36842105263158,12.210526315789473,11.368421052631579,2.9473684210526314,0.21052631578947367,0.8421052631578947,86,40,7.03,3.31,4.4,1.38,18.10526316,8.421052632,9.0,9.0,39.0,175.0,33.33333333333333,22.22222222222222,,0.0,0.0,0.0,25.142857142857146,15.428571428571427,15.428571428571427,3.428571428571429,0.0,1.1428571428571428,26.0,16.0,6.0,3.69,6.23,1.54,14.899999999999999,9.1
171,Chase Dollander,COL,14,16,81.1,357,18.75,31.25,37.5,0.0,0.0,0.0,23.52941176470588,14.005602240896359,12.885154061624648,3.361344537815126,0.0,1.400560224089636,75,33,8.26,3.61,5.08,1.43,21.00840336,9.243697479,21.0,21.0,98.0,441.0,9.523809523809524,57.14285714285714,,0.0,0.0,0.0,23.356009070294785,17.233560090702948,16.099773242630384,4.081632653061225,0.0,1.3605442176870748,82.0,49.0,7.53,4.5,6.52,1.55,18.6,11.1
172,Austin Gomber,COL,28,28,159.1,691,25.0,39.285714285714285,35.714285714285715,0.0,0.0,0.0,25.904486251808972,14.47178002894356,13.314037626628075,4.196816208393632,0.2894356005788712,0.5788712011577424,113,45,6.37,2.52,5.2,1.4,16.35311143,6.512301013,12.0,12.0,57.2,272.0,0.0,58.333333333333336,,0.0,0.0,0.0,30.14705882352941,18.75,17.647058823529413,5.88235294117647,0.0,0.3676470588235294,34.0,17.0,5.31,2.65,7.49,1.72,12.5,6.3
173,Jakob Junis,,11,17,68.2,288,17.647058823529413,17.647058823529413,17.647058823529413,0.0,0.0,5.88235294117647,23.958333333333336,12.152777777777777,11.458333333333332,3.4722222222222223,0.3472222222222222,1.0416666666666665,59,16,7.72,2.09,4.27,1.23,20.48611111,5.555555556,0.0,57.0,66.2,274.0,7.017543859649122,1.7543859649122806,,0.0,10.526315789473683,0.0,23.357664233576642,8.75912408759124,8.02919708029197,1.824817518248175,0.7299270072992701,1.4598540145985401,55.0,18.0,7.43,2.43,2.97,1.23,20.1,6.6000000000000005
