Unnamed: 0,#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%
176,183,Paul Goldschmidt,NYY,142,479.4563426688632,534.0,96.77100494233937,0.2174629324546952,0.7545454545454544,0.23636363636363636,0.00909090909090909,0.036243822075782535,0.11861614497528829,0.11861614497528829,0.0873146622734761,0.0016474464579901151,0.2553542009884679,0.004942339373970346,0.0065897858319604605,0.0016474464579901151,0.013179571663920921,0.0032948929159802303,0.009884678747940691,0.242,0.3107438016528925,0.4146788990825688,0.7254227007354614,0.2956989247311828,25.53542009884679,8.731466227347612,489,534,124,0.250936329588015,0.7419354838709677,0.25,0.008064516129032258,0.018726591760299626,0.14232209737827714,0.08426966292134831,0.06741573033707865,0.009363295880149813,0.18726591760299627,0.00749063670411985,0.003745318352059925,0.0,0.009363295880149813,0.0018726591760299626,0.00749063670411985,0.274,0.328,0.403,0.731,0.325,18.7,6.7
177,184,Jake Meyers,HOU,112,345.1411764705882,381.0,70.82117647058824,0.21176470588235297,0.7468354430379746,0.22784810126582278,0.012658227848101266,0.02588235294117647,0.11529411764705882,0.09882352941176471,0.07058823529411765,0.0,0.23764705882352946,0.01411764705882353,0.007058823529411765,0.0023529411764705885,0.018823529411764708,0.004705882352941177,0.01411764705882353,0.232,0.2971698113207547,0.3688311688311688,0.6660009801519235,0.286231884,23.764705882352946,7.0588235294117645,343,381,97,0.26246719160104987,0.8247422680412371,0.15463917525773196,0.020618556701030927,0.007874015748031496,0.13910761154855644,0.06299212598425197,0.08136482939632546,0.0,0.17585301837270342,0.007874015748031496,0.005249343832020997,0.005249343832020997,0.04199475065616798,0.013123359580052493,0.028871391076115485,0.292,0.354,0.373,0.727,0.353,17.6,8.1
178,186,Jeff McNeil,NYM,121,418.3613963039014,462.0,97.71252566735112,0.2279260780287474,0.7669902912621359,0.22330097087378645,0.009708737864077673,0.016427104722792605,0.1026694045174538,0.09650924024640657,0.06570841889117042,0.002053388090349076,0.135523613963039,0.018480492813141684,0.006160164271047227,0.002053388090349076,0.006160164271047227,0.002053388090349076,0.004106776180698151,0.252,0.3134020618556701,0.3628117913832199,0.676213853,0.2783783783783783,13.552361396303905,6.570841889117044,399,462,85,0.20995670995670995,0.6941176470588235,0.24705882352941178,0.058823529411764705,0.025974025974025976,0.09090909090909091,0.11688311688311688,0.10606060606060606,0.008658008658008658,0.11904761904761904,0.017316017316017316,0.008658008658008658,0.004329004329004329,0.006493506493506494,0.0,0.006493506493506494,0.243,0.335,0.411,0.746,0.253,11.9,10.6
179,187,TJ Friedl,CIN,120,603.452381,685.0,125.03968253968253,0.21428571428571427,0.7717391304347827,0.1956521739130435,0.03260869565217392,0.031746031746031744,0.125,0.10714285714285714,0.08134920634920635,0.001984126984126984,0.16666666666666669,0.019841269841269844,0.007936507936507936,0.009920634920634922,0.031746031746031744,0.007936507936507936,0.02380952380952381,0.244,0.3186372745490982,0.4054054054054054,0.7240426799545037,0.264367816091954,16.666666666666664,8.134920634920634,579,685,137,0.22043795620437956,0.8248175182481752,0.16058394160583941,0.014598540145985401,0.020437956204379562,0.11970802919708029,0.07737226277372262,0.11824817518248175,0.0,0.1678832116788321,0.02335766423357664,0.0072992700729927005,0.00583941605839416,0.017518248175182483,0.004379562043795621,0.013138686131386862,0.261,0.364,0.378,0.742,0.301,16.8,11.8
180,188,Carson Kelly,CHC,81,375.7919463087249,421.0,72.0503355704698,0.19798657718120805,0.7843137254901961,0.21568627450980393,0.0,0.026845637583892617,0.09731543624161074,0.11073825503355705,0.08389261744966443,0.0,0.2080536912751678,0.013422818791946308,0.006711409395973154,0.0,0.003355704697986577,0.0,0.003355704697986577,0.221,0.2962962962962963,0.3533834586466165,0.6496797549429127,0.2575757575757575,20.80536912751678,8.389261744966444,369,421,75,0.21852731591448932,0.8133333333333334,0.17333333333333334,0.013333333333333334,0.040380047505938245,0.11401425178147269,0.1187648456057007,0.10688836104513064,0.0,0.19002375296912113,0.007125890736342043,0.009501187648456057,0.0,0.004750593824228029,0.0,0.004750593824228029,0.249,0.333,0.428,0.761,0.272,19.0,10.7
181,189,Yoan Moncada,LAA,110,259.8408071748879,289.0,55.72645739910314,0.21973094170403587,0.7441860465116279,0.2209302325581395,0.023255813953488372,0.026905829596412554,0.11434977578475336,0.10538116591928251,0.08520179372197309,0.0,0.2713004484304933,0.008968609865470852,0.0067264573991031385,0.002242152467128028,0.0067264573991031385,0.002242152467128028,0.004484304932735426,0.243,0.3139013452914798,0.3890274314214463,0.7029287767129262,0.3173431734317343,27.13004484304933,8.520179372197308,248,289,46,0.20069204152249134,0.6739130434782609,0.2826086956521739,0.043478260869565216,0.04152249134948097,0.13494809688581316,0.12110726643598616,0.11072664359861592,0.0034602076124567475,0.25951557093425603,0.02422145328719723,0.006920415224913495,0.0,0.0,0.0,0.0,0.234,0.336,0.448,0.783,0.282,26.0,11.1
182,190,Adolis Garcia,TEX,143,495.6342668863262,547.0,87.41186161449752,0.2042833607907743,0.7422680412201512,0.24742268041237117,0.02061855670103093,0.04448105436573312,0.12520593080724876,0.12191103789126853,0.07578253706754531,0.0016474464579901156,0.28171334431630973,0.011532125205930808,0.008237232289950578,0.0,0.021416803953871497,0.004942339373970346,0.016474464579901156,0.226,0.2911184210526316,0.4254545454545455,0.7165729665071771,0.2717086834733893,28.171334431630974,7.578253707,507,547,96,0.21023765996343693,0.7083333333333334,0.2916666666666667,0.0,0.03473491773308958,0.10603290676416818,0.13711151736745886,0.051188299817184646,0.0018281535648994515,0.24680073126142596,0.009140767824497258,0.012797074954296161,0.0,0.02376599634369287,0.007312614259597806,0.016453382084095063,0.227,0.271,0.394,0.665,0.267,24.7,5.1
183,191,Ryan Mountcastle,BAL,124,327.3075435203095,357.0,73.1953578336557,0.2379110251450677,0.7735849056603773,0.21698113207547168,0.009433962268061941,0.03288201160541586,0.11411992263056094,0.1218568665377176,0.06576402321083172,0.0019342359775910362,0.23017408123791103,0.007736943907156673,0.009671179883945842,0.0,0.005802707930367504,0.0019342359775910362,0.0038684719535783366,0.26,0.3114119922630561,0.4198312236286919,0.7312432158917481,0.3090379008746355,23.017408123791103,6.5764023210831715,332,357,76,0.23249299719887956,0.7631578947368421,0.23684210526315788,0.0,0.0196078431372549,0.09523809523809523,0.09803921568627451,0.04201680672268908,0.0,0.27450980392156865,0.011204481792717087,0.01680672268907563,0.0,0.008403361344537815,0.0,0.008403361344537815,0.25,0.286,0.367,0.653,0.326,27.500000000000004,4.2
184,193,Isiah Kiner-Falefa,PIT,124,423.40408163265306,459.0,104.91428571428571,0.24081632653061225,0.8303571428571428,0.16071428571428573,0.01785714285714286,0.012244897959183675,0.10816326530612246,0.08571428571428572,0.05102040816326531,0.0,0.15918367346938778,0.014285714285714285,0.006122448979591837,0.006122448979591837,0.0326530612244898,0.00816326530612245,0.024489795918367346,0.261,0.3080082135523614,0.3517699115044247,0.6597781250567862,0.3018867924528302,15.918367346938776,5.1020408163265305,431,459,111,0.24618736383442266,0.7927927927927928,0.1891891891891892,0.018018018018018018,0.004357298474945534,0.09803921568627451,0.08714596949891068,0.037037037037037035,0.0,0.16775599128540306,0.010893246187363835,0.002178649237472767,0.010893246187363835,0.032679738562091505,0.008714596949891068,0.023965141612200435,0.262,0.297,0.334,0.631,0.314,16.8,3.7000000000000006
185,194,Matt Wallner,MIN,126,344.06311637080864,392.0,61.08086785009861,0.1952662721893491,0.7088607594936709,0.27848101265822783,0.02531645569620253,0.03944773175542406,0.1222879684418146,0.12031558185404338,0.09270216962524654,0.003944773175542406,0.3431952662721893,0.025641025641025644,0.005917159763313609,0.0,0.005917159763313609,0.001972386587771203,0.003944773175542406,0.223,0.3129921259842519,0.4179775280898876,0.7309696540741396,0.3110236220472441,34.319526627218934,9.270216962524657,336,392,46,0.17346938775510204,0.5869565217391305,0.34782608695652173,0.06521739130434782,0.05612244897959184,0.11989795918367346,0.10204081632653061,0.11734693877551021,0.0,0.29081632653061223,0.02040816326530612,0.00510204081632653,0.0,0.01020408163265306,0.007653061224489796,0.002551020408163265,0.202,0.311,0.464,0.776,0.228,29.100000000000005,11.7
186,195,Heliot Ramos,SFG,135,632.3763250883393,695.0,135.07067137809187,0.22791519434628976,0.7636363636363638,0.2272727272727273,0.018181818181818184,0.03356890459363958,0.12014134275618377,0.1148409893992933,0.0706713780918728,0.00176678445229682,0.2667844522968198,0.0088339222614841,0.00706713780918728,0.00176678445229682,0.014134275618374562,0.00530035335689046,0.0088339222614841,0.251,0.3085106382978723,0.4194174757281553,0.7279281140260276,0.3151862464183381,26.67844522968198,7.067137809,620,695,138,0.22877697841726619,0.8188405797101449,0.17391304347826086,0.007246376811594203,0.030215827338129497,0.1223021582733813,0.09928057553956834,0.07482014388489208,0.0028776978417266188,0.2273381294964029,0.02446043165467626,0.008633093525179856,0.0,0.008633093525179856,0.0057553956834532375,0.0028776978417266188,0.256,0.328,0.4,0.728,0.309,22.7,7.5
187,196,Andrew Vaughn,CHW,142,406.77,447.0,88.655,0.23,0.7563025210084033,0.23529411764705882,0.008403361344537815,0.03166666666666666,0.10833333333333332,0.12,0.06666666666666667,0.0,0.20166666666666666,0.015,0.008333333333333333,0.0016666666666666666,0.0016666666666666666,0.0,0.0016666666666666666,0.252,0.3116666666666666,0.412087912087912,0.7237545787545787,0.2895377128953771,20.166666666666664,6.666666666666667,406,447,89,0.23042505592841164,0.7528089887640449,0.24719101123595505,0.0,0.03131991051454139,0.07829977628635347,0.14541387024608501,0.06935123042505593,0.0,0.1789709172259508,0.006711409395973154,0.013422818791946308,0.0022371364653243847,0.0,0.0,0.0,0.254,0.307,0.411,0.719,0.28,17.9,6.9
188,198,Ke'Bryan Hayes,PIT,125,524.1379310344828,570.0000000000001,120.11494252873565,0.22796934865900384,0.7818181818430621,0.19999999999999998,0.02727272727272727,0.017241379310344824,0.10919540229885057,0.09770114942105261,0.06513409961403507,0.0019157088122605365,0.19348659003831417,0.005747126436781609,0.007662835249042145,0.0019157088122605365,0.028735632183908042,0.007662835249042145,0.021072796934865898,0.249,0.2994241842610364,0.3645833333333333,0.6640075175943698,0.2941176470588235,19.34865900383142,6.513409961685824,527,570,119,0.21754385964912282,0.8403361344537815,0.13445378151260504,0.025210084033613446,0.008771929824561403,0.08771929824561403,0.08596491228070176,0.06315789473684211,0.0017543859649122807,0.19473684210526315,0.008771929824561403,0.0017543859649122807,0.0017543859649122807,0.021052631578947368,0.005263157894736842,0.015789473684210527,0.235,0.29,0.306,0.595,0.289,19.5,6.3
189,199,Michael Conforto,LAD,116,426.1528662420382,486.0,82.54777070063693,0.20806794055201694,0.7625000000000001,0.23750000000000002,0.012500000000000002,0.03821656050955414,0.12314225053078556,0.12951167728237792,0.09766454352441613,0.004246284501061571,0.2271762208067941,0.014861995753715499,0.008492569002123142,0.0,0.0021231422505307855,0.0,0.0021231422505307855,0.238,0.3212765957446808,0.4213075060532688,0.7425841017979496,0.273972603,22.717622080679405,9.766454352441617,418,486,71,0.17078189300411523,0.7183098591549296,0.28169014084507044,0.0,0.024691358024691357,0.1111111111111111,0.07407407407407407,0.11522633744855967,0.0,0.24897119341563786,0.018518518518518517,0.006172839506172839,0.0,0.00205761316872428,0.0,0.00205761316872428,0.199,0.305,0.333,0.637,0.247,24.9,11.5
190,201,Dylan Crews,WSN,134,293.39024390243907,322.00000000000006,62.829268293414636,0.21951219512422357,0.7499999999990294,0.21428571428321877,0.026785714285402343,0.024390243902439022,0.11672473867595817,0.09930313588850175,0.06620209059233449,0.0,0.22299651568322978,0.013937282229965155,0.005226480836236933,0.0017421602787456444,0.03832752613240418,0.012195121951219511,0.02613240418118467,0.241,0.3006993006993007,0.3766730401529636,0.6773723408522643,0.2916666666666667,22.299651567944252,6.620209059233449,293,322,51,0.18944099378881987,0.803921568627451,0.1568627450980392,0.0392156862745098,0.031055900621118012,0.13354037267080746,0.08385093167701864,0.07453416149068323,0.0,0.2360248447204969,0.015527950310559006,0.0,0.0,0.052795031055900624,0.015527950310559006,0.037267080745341616,0.208,0.28,0.352,0.631,0.246,23.6,7.5
192,205,Luke Raley,SEA,118,194.8810572687225,219.0,34.73127753303964,0.19823788546255502,0.7500000000000002,0.2222222222219686,0.02777777777777778,0.03964757709251101,0.11894273127753305,0.1211453744493392,0.06828193832599118,0.0,0.3083700440528634,0.033039647575342466,0.006607929515418502,0.004405286343612334,0.02422907488986784,0.004405286343612334,0.019823788546255505,0.224,0.3002207505518763,0.4059405940594059,0.7061613446112823,0.2891566265060241,30.837004405286343,6.828193832599119,183,219,33,0.1689497716894977,0.7575757575757576,0.24242424242424243,0.0,0.0182648401826484,0.1050228310502283,0.0867579908675799,0.0867579908675799,0.0,0.2922374429223744,0.0593607305936073,0.0045662100456621,0.0136986301369863,0.0091324200913242,0.0045662100456621,0.0045662100456621,0.202,0.319,0.311,0.631,0.284,29.2,8.7
194,207,Ramon Urias,BAL,79,352.8215488215488,390.99999999999994,73.72390572390572,0.2154882154882155,0.7857142857142857,0.21428571428571427,0.017857142857142856,0.02693602693602694,0.10774410774410775,0.10774410774410775,0.0707070707070707,0.0,0.22222222222222224,0.01346801346801347,0.006734006734006735,0.0033670033670033673,0.0033670033670033673,0.0,0.0033670033670033673,0.239,0.3016949152542373,0.3843283582089552,0.6860232734631926,0.2857142857142857,22.22222222222222,7.070707071,352,391,74,0.21739130434782608,0.7702702702702703,0.22972972972972974,0.0,0.028132992327365727,0.08439897698209718,0.11253196930946291,0.06905370843989769,0.0,0.22506393861892582,0.005115089514066497,0.02557544757033248,0.0,0.0076726342710997444,0.0,0.0076726342710997444,0.241,0.292,0.384,0.675,0.281,22.5,6.9
195,208,Andy Pages,LAD,81,562.56,624.0,111.35999999999999,0.21230769230769228,0.706896551724138,0.2758620689655173,0.01724137931034483,0.033846153846153845,0.12,0.12615384615384614,0.07384615384615384,0.003076923076923077,0.24615384615384614,0.015384615384615384,0.006153846153846154,0.0,0.00923076923076923,0.003076923076923077,0.006153846153846154,0.237,0.3024691358024691,0.409556313993174,0.7120254497956432,0.284313725490196,24.615384615384617,7.384615384615385,581,624,131,0.2532051282051282,0.7862595419847328,0.20610687022900764,0.007633587786259542,0.04326923076923077,0.11858974358974358,0.13782051282051283,0.046474358974358976,0.0,0.21634615384615385,0.01282051282051282,0.009615384615384616,0.0,0.022435897435897436,0.011217948717948718,0.011217948717948718,0.272,0.313,0.461,0.774,0.308,21.6,4.6
196,209,Jesus Sanchez,MIA,134,447.7644859813085,497.0,91.96822429906541,0.22056074766355138,0.7474747474747475,0.23232323232323238,0.020202020202020204,0.03551401869158879,0.1177570093457944,0.11962616822429907,0.08224299065420561,0.003738317757009346,0.25794392523364484,0.009345794392523366,0.005607476635514019,0.0018691588785046728,0.016822429906542057,0.003738317757009346,0.013084112149532711,0.246,0.3127340823970037,0.4190871369294606,0.7318212193264644,0.3018292682926829,25.79439252336449,8.224299065420562,451,497,93,0.2152917505030181,0.7311827956989247,0.22580645161290322,0.043010752688172046,0.028169014084507043,0.1227364185110664,0.096579476861167,0.08450704225352113,0.002012072434607646,0.22132796780684105,0.004024144869215292,0.004024144869215292,0.0,0.026156941649899398,0.006036217303822937,0.02012072434607646,0.237,0.304,0.395,0.699,0.283,22.1,8.5
197,210,Otto Lopez,MIA,115,547.8142548596112,594.0,134.7084233261339,0.23974082073434125,0.780952380952381,0.2,0.028571428571428577,0.012958963282937365,0.1079913606911447,0.08639308855291578,0.05831533477321814,0.0021598272138228943,0.1814254859611231,0.008639308855291577,0.0064794816414686825,0.004319654427645789,0.0345572354211663,0.008639308855291577,0.02591792656587473,0.261,0.3080260303687636,0.3676814988290398,0.6757075291978034,0.3088235294117647,18.142548596112313,5.831533477321814,544,594,119,0.2255892255892256,0.8235294117647058,0.17647058823529413,0.0,0.025252525252525252,0.1111111111111111,0.12962962962962962,0.07407407407407407,0.003367003367003367,0.13804713804713806,0.005050505050505051,0.005050505050505051,0.0,0.025252525252525252,0.010101010101010102,0.015151515151515152,0.246,0.305,0.368,0.672,0.264,13.8,7.400000000000001
198,211,Ryan O'Hearn,BAL,103,492.0603015075376,544.0,109.3467336683417,0.2336683417085427,0.75,0.22500000000000003,0.025,0.032663316582914576,0.11809045226130653,0.12060301507537688,0.07788944723618091,0.005025125628140704,0.17587939698492464,0.007537688442211055,0.007537688442211055,0.002512562814070352,0.007537688442211055,0.002512562814070352,0.005025125628140704,0.259,0.3198992443324937,0.4277777777777777,0.7476770221102715,0.2857142857142857,17.587939698492463,7.788944723618091,474,544,116,0.24448529411764705,0.8103448275862069,0.1810344827586207,0.008620689655172414,0.03125,0.12316176470588236,0.11580882352941177,0.10661764705882353,0.007352941176470588,0.20036764705882354,0.014705882352941176,0.007352941176470588,0.0,0.0055147058823529415,0.001838235294117647,0.003676470588235294,0.281,0.366,0.437,0.803,0.33,20.0,10.7
199,212,Edouard Julien,MIN,81,179.0379746835443,208.0,36.20253164556962,0.19936708860759494,0.7636363636363636,0.21818181818181817,0.01818181818181818,0.02531645569620253,0.11708860759493668,0.09493670886075949,0.12341772151898733,0.0031645569620253164,0.3164556962025316,0.009493670886075948,0.006329113924050633,0.0,0.012658227848101266,0.0031645569620253164,0.009493670886075948,0.23,0.3322784810126582,0.3713235294117647,0.7036020104244229,0.3313253012048193,31.64556962025317,12.341772151898734,182,208,37,0.19230769230769232,0.7297297297297297,0.2702702702702703,0.0,0.014423076923076924,0.0625,0.057692307692307696,0.10576923076923077,0.0,0.2932692307692308,0.009615384615384616,0.004807692307692308,0.004807692307692308,0.0,0.014423076923076924,-0.014423076923076924,0.22,0.309,0.324,0.633,0.311,29.299999999999997,10.6
200,213,Jose Caballero,TBR,82,332.7597402597403,370.0,64.87012987022078,0.19805194805194806,0.7592592592581952,0.24074074074040336,0.018518518518492566,0.022727272727027025,0.1266233766233766,0.08116883116883117,0.06818181818181818,0.0,0.25324675324324325,0.022727272727027025,0.006493506493506494,0.003246753246753247,0.07467532467532467,0.01948051948051948,0.05519480519480519,0.22,0.2899022801302932,0.3537906137184115,0.6436928938487048,0.2783505154639175,25.32467532467532,6.8181818181818175,314,370,69,0.2,0.7246376811594203,0.2608695652173913,0.014492753623188406,0.013513513513513514,0.14054054054054055,0.0972972972972973,0.12702702702702703,0.0,0.2648648648648649,0.008108108108108109,0.005405405405405406,0.010810810810810811,0.13243243243243244,0.02972972972972973,0.10270270270270271,0.236,0.339,0.347,0.686,0.324,26.5,12.7
201,214,Kristian Campbell,BOS,70,235.69896193771623,263.0,54.60207612456747,0.23183391003460205,0.7666666666666667,0.21666666666666667,0.016666666666666666,0.02422145328719723,0.12110726643598616,0.10726643598615916,0.08304498269896193,0.0034602076124567466,0.23183391003460205,0.013840830449826988,0.006920415224913494,0.0034602076124567466,0.020761245674740483,0.006920415224913494,0.013840830449826988,0.258,0.328719723,0.3976833976833976,0.7264031208667887,0.320855614973262,23.18339100346021,8.304498269896193,229,263,45,0.19391634980988592,0.7777777777777778,0.2222222222222222,0.0,0.022813688212927757,0.09125475285171103,0.07984790874524715,0.11026615969581749,0.0,0.2737642585551331,0.015209125475285171,0.0038022813688212928,0.0,0.0076045627376425855,0.0038022813688212928,0.0038022813688212928,0.223,0.319,0.345,0.664,0.296,27.399999999999995,11.0
202,216,Nolan Gorman,STL,112,360.4449438202247,402.0,58.71910112359551,0.19325842696629214,0.7538461538461538,0.24615384615384617,0.015384615392843474,0.04719101123595506,0.11460674157303372,0.13707865168539327,0.08764044943820225,0.0022471910124378107,0.3348314606741573,0.008988764044943821,0.006741573033707865,0.0,0.01123595505721393,0.0022471910124378107,0.008988764044943821,0.216,0.2898876404494382,0.4210526315789473,0.7109402720283855,0.2801724137931034,33.48314606741573,8.764044943820224,351,402,58,0.1791044776119403,0.7413793103448276,0.2413793103448276,0.017241379310344827,0.03482587064676617,0.11940298507462686,0.11442786069651742,0.11691542288557213,0.004975124378109453,0.3383084577114428,0.0,0.009950248756218905,0.0,0.0024875621890547263,0.0024875621890547263,0.0,0.205,0.296,0.37,0.666,0.283,33.8,11.7
204,218,Mitch Garver,SEA,80,250.4126984126984,290.0,39.58730158730158,0.17777777777777776,0.7674418604651163,0.23255813953488375,0.0,0.04126984126984127,0.10793650793103449,0.12380952380952381,0.11428571428571427,0.0,0.29523809523809524,0.012698412698412698,0.006349206349206349,0.0,0.0031746031746031746,0.0,0.0031746031746031746,0.205,0.3057324840764331,0.3860294117647059,0.691761896,0.2559523809523809,29.52380952380953,11.428571428571429,254,290,44,0.18275862068965518,0.8636363636363636,0.11363636363636363,0.022727272727272728,0.03103448275862069,0.1,0.10344827586206896,0.10344827586206896,0.0034482758620689655,0.27586206896551724,0.010344827586206896,0.010344827586206896,0.0,0.010344827586206896,0.0,0.010344827586206896,0.209,0.297,0.343,0.639,0.262,27.6,10.3
205,219,Alek Thomas,ARI,85,431.2990353697749,469.0,96.51446945337622,0.22829581993569137,0.7343749999999999,0.23437499999999997,0.031249999999999997,0.022508038585209004,0.11575562700964631,0.10932475884244373,0.06430868167202572,0.003215434083601286,0.1993569131769723,0.006430868167202572,0.006430868167202572,0.003215434083601286,0.019292604501066096,0.006430868167202572,0.012861736334405145,0.247,0.3,0.3881118881118881,0.6881118881118882,0.2922374429223744,19.935691318327976,6.430868167202572,433,469,99,0.2302771855010661,0.7777777777777778,0.1919191919191919,0.030303030303030304,0.019189765458422176,0.10874200426439233,0.08102345415778252,0.04477611940298507,0.0,0.2601279317697228,0.010660980810234541,0.008528784648187633,0.01279317697228145,0.014925373134328358,0.008528784648187633,0.006396588486140725,0.249,0.289,0.37,0.659,0.324,26.0,4.5
206,220,Dillon Dingler,DET,65,430.2396694214876,469.0,81.39669421487602,0.20247933884297517,0.7380952380952382,0.23809523809523817,0.023809523810437612,0.028925619834710748,0.09917355371900827,0.10743801652892561,0.061983471066098084,0.0,0.28099173553719015,0.016528925620469082,0.008264462810234541,0.0,0.0041322314051172706,0.0041322314051172706,0.0,0.22,0.279835390946502,0.3693693693693693,0.6492047603158715,0.2818791946308724,28.09917355371901,6.198347107438017,435,469,108,0.2579957356076759,0.7870370370370371,0.19444444444444445,0.018518518518518517,0.02771855010660981,0.11513859275053305,0.12153518123667377,0.04904051172707889,0.0042643923240938165,0.2345415778251599,0.019189765458422176,0.0021321961620469083,0.0,0.0,0.0,0.0,0.278,0.327,0.425,0.752,0.345,23.5,4.9
207,221,Rhys Hoskins,MIL,129,284.4710280373832,328.0,47.20747663551401,0.18878504672897195,0.7142857143233291,0.2597402597402598,0.01298701298701299,0.04485981308411215,0.11588785046728972,0.14579439252336449,0.11028037383177572,0.001869158878504673,0.27102803738317754,0.01308411214953271,0.007476635514018692,0.0,0.007476635514018692,0.001869158878504673,0.00560747663551402,0.217,0.3127340823970037,0.418103448275862,0.7308375306728658,0.2575250836120401,27.102803738317753,11.02803738317757,279,328,54,0.20121951219512196,0.7592592592592593,0.2222222222222222,0.018518518518518517,0.036585365853658534,0.09146341463414634,0.13109756097560976,0.11585365853658537,0.006097560975609756,0.2774390243902439,0.01524390243902439,0.018292682926829267,0.0,0.006097560975609756,0.003048780487804878,0.003048780487804878,0.237,0.332,0.416,0.748,0.297,27.699999999999996,11.6
208,222,Elias Diaz,SDP,88,259.0604229607251,283.0,52.15407854992749,0.2084592145015106,0.7868852458147216,0.19672131147511354,0.0,0.024169184289752652,0.09667673717314489,0.10574018126888217,0.0634441087613293,0.0030211480362537764,0.22356495468277945,0.006042296072507553,0.006042296072507553,0.0,0.0,0.0,0.0,0.228,0.2804878048780488,0.3432343234323432,0.623722128,0.273542601,22.356495468277945,6.3444108761329305,255,283,43,0.18374558303886926,0.8372093023255814,0.16279069767441862,0.0,0.03180212014134275,0.12014134275618374,0.10247349823321555,0.07420494699646643,0.0,0.26148409893992935,0.007067137809187279,0.0,0.0176678445229682,0.0,0.0,0.0,0.204,0.27,0.337,0.607,0.25,26.1,7.400000000000001
209,223,Andrew Benintendi,CHW,113,422.89978678038375,470.0,95.20255863539445,0.22601279317697226,0.7789473684210526,0.19999999999999998,0.021052631578947368,0.02345415778251599,0.10660980810234541,0.10447761193617022,0.08528784648187632,0.0042643923240938165,0.16417910447761194,0.0042643923240938165,0.008528784648187633,0.0021321961620469083,0.012793176972281448,0.0042643923240938165,0.008528784648187633,0.251,0.3162393162393162,0.3838862559241706,0.7001255721634869,0.2810650887573964,16.417910447761194,8.528784648187633,420,470,81,0.2148936170212766,0.7777777777777778,0.19753086419753085,0.024691358024691357,0.0425531914893617,0.12127659574468085,0.13404255319148936,0.0851063829787234,0.00425531914893617,0.17446808510638298,0.006382978723404255,0.01276595744680851,0.0,0.002127659574468085,0.0,0.002127659574468085,0.24,0.307,0.431,0.738,0.25,17.4,8.5
210,224,Orlando Arcia,ATL,125,195.44758064516128,214.0,38.83064516129033,0.20967741935483872,0.7999999999999999,0.19999999999999998,0.0,0.028225806451612902,0.10483870967741936,0.11088709677419355,0.0685483870967742,0.0,0.20967741935483872,0.006048387096774194,0.006048387096774194,0.0020161290322580645,0.0020161290322580645,0.0,0.0020161290322580645,0.23,0.2860040567951318,0.3620309050772627,0.6480349618723946,0.2662721893491124,20.967741935483872,6.854838709677419,203,214,38,0.19158878504672897,0.7894736842105263,0.18421052631578946,0.02631578947368421,0.014018691588785047,0.06074766355140187,0.06074766355140187,0.04672897196261682,0.0,0.21962616822429906,0.0,0.004672897196261682,0.0,0.0,0.004672897196261682,-0.004672897196261682,0.202,0.238,0.291,0.529,0.247,22.0,4.7
211,225,Colt Keith,DET,130,428.4,468.0,99.0,0.23653846153846153,0.7545454545454545,0.20909090909090908,0.03636363636363636,0.024999999999999998,0.11153846153846154,0.10961538461538461,0.07115384615384616,0.0038461538461538464,0.20576923076923076,0.0057692307692307696,0.007692307692307693,0.0,0.009615384615384616,0.0038461538461538464,0.0057692307692307696,0.258,0.3134615384615384,0.4054621848739496,0.718923723,0.3055555555555556,20.576923076923077,7.115384615384615,414,468,93,0.2264957264957265,0.7419354838709677,0.23655913978494625,0.021505376344086023,0.027777777777777776,0.1388888888888889,0.09615384615384616,0.10256410256410256,0.002136752136752137,0.21794871794871795,0.004273504273504274,0.008547008547008548,0.0,0.002136752136752137,0.002136752136752137,0.0,0.256,0.333,0.413,0.746,0.307,21.8,10.3
212,228,LaMonte Wade Jr.,SFG,108,203.61379310344827,241.99999999999997,41.16781609195402,0.19540229885057472,0.7702702702702702,0.20270270270270271,0.013513513513513513,0.025287356321839084,0.11264367816091955,0.09655172413793103,0.1310344827586207,0.006896551724137931,0.20229885057471267,0.013793103448275862,0.006896551724137931,0.006896551724137931,0.004597701149425288,0.0022988505747126436,0.0022988505747126436,0.231,0.3425925925925926,0.366120219,0.7087128111718276,0.2740740740740741,20.229885057471265,13.10344827586207,209,242,33,0.1446280991735537,0.696969696969697,0.24242424242424243,0.06060606060606061,0.008264462809917356,0.07851239669421488,0.0743801652892562,0.1115702479338843,0.004132231404958678,0.2396694214876033,0.012396694214876033,0.004132231404958678,0.008264462809917356,0.004132231404958678,0.0,0.004132231404958678,0.167,0.271,0.254,0.524,0.22,24.0,11.2
