#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%
325,Moises Ballesteros,CHC,90,310,343,79,54,16,1,9,38,40,27,2,64,2,3,1,1,0,1,0.256,0.318,0.399,0.717,0.294,18.70%,8.00%
326,Elias Diaz,KCR,39,125,137,27,19,5,0,4,13,14,9,0,34,1,1,1,0,0,0,0.219,0.275,0.348,0.623,0.269,24.70%,6.60%
327,Walker Jenkins,MIN,29,104,116,26,17,5,1,2,13,11,9,0,25,1,1,0,2,1,1,0.247,0.314,0.381,0.695,0.3,21.40%,8.00%
328,Darell Hernaiz,ATH,49,171,187,43,32,8,1,2,20,16,12,0,28,1,1,1,4,1,3,0.253,0.305,0.347,0.652,0.289,15.10%,6.50%
329,Ben Williamson,TBR,59,208,226,53,40,10,1,2,22,20,13,0,48,2,1,1,4,1,3,0.252,0.302,0.337,0.639,0.316,21.10%,5.90%
330,Jose Fermin,STL,67,199,224,47,34,9,0,3,24,19,19,1,29,4,2,2,6,2,4,0.238,0.314,0.342,0.655,0.261,12.80%,8.50%
331,Javier Baez,DET,83,291,313,66,46,12,1,8,31,33,12,0,79,4,2,0,5,1,4,0.228,0.266,0.354,0.62,0.284,25.10%,3.70%
332,Rafael Marchan,PHI,47,150,166,33,24,7,0,3,15,15,12,0,28,2,1,1,1,0,1,0.222,0.286,0.322,0.608,0.256,17.00%,7.20%
333,Drew Millas,WSN,35,112,122,27,20,5,0,2,12,11,8,1,21,1,1,1,3,1,2,0.239,0.294,0.335,0.63,0.28,17.20%,6.90%
334,Jose Iglesias,,48,163,179,42,32,8,0,2,18,16,9,0,31,3,1,1,2,1,1,0.259,0.305,0.344,0.649,0.308,17.20%,4.80%
335,Will Benson,CIN,67,217,244,47,27,10,1,9,30,27,23,1,76,2,2,0,7,2,5,0.216,0.297,0.398,0.694,0.284,31.00%,9.50%
336,Reese McGuire,MIL,32,105,115,23,16,4,0,3,11,13,7,0,27,1,1,1,1,0,1,0.219,0.273,0.353,0.626,0.264,23.80%,6.10%
337,Alex Call,LAD,48,155,178,36,24,7,0,4,21,16,18,0,33,2,1,2,3,1,2,0.229,0.315,0.353,0.669,0.266,18.50%,9.90%
338,Colby Thomas,ATH,69,245,265,56,33,13,1,9,31,30,14,0,83,4,2,1,5,1,4,0.229,0.28,0.401,0.681,0.302,31.20%,5.40%
339,Blake Perkins,MIL,60,203,227,43,30,8,1,4,24,20,21,0,62,1,1,1,7,2,5,0.213,0.289,0.326,0.615,0.284,27.40%,9.10%
340,Mike Tauchman,NYM,74,261,301,60,42,12,1,6,33,28,35,0,68,3,2,1,2,1,1,0.231,0.326,0.349,0.675,0.289,22.70%,11.50%
341,CJ Kayfus,CLE,102,352,392,81,52,17,2,10,43,41,32,0,110,5,2,1,4,1,3,0.231,0.302,0.379,0.681,0.304,28.10%,8.20%
342,Jake Mangum,PIT,78,288,307,77,59,15,1,1,33,25,13,0,52,3,2,1,11,3,8,0.266,0.302,0.34,0.642,0.318,16.90%,4.20%
343,Justyn-Henry Malloy,TBR,58,182,209,43,29,9,0,5,23,23,23,0,55,2,1,0,1,0,1,0.239,0.33,0.38,0.709,0.309,26.30%,11.00%
344,Andy Ibanez,ATH,53,163,177,39,26,8,0,4,19,18,11,0,35,2,1,0,2,1,1,0.239,0.294,0.367,0.66,0.28,19.70%,6.40%
345,Everson Pereira,CHW,58,201,221,44,28,8,1,8,24,24,16,0,70,2,1,0,4,1,3,0.22,0.285,0.38,0.666,0.294,31.70%,7.50%
346,Michael Massey,KCR,80,291,314,68,45,15,1,8,31,36,16,1,59,3,3,1,2,1,1,0.235,0.278,0.371,0.649,0.266,18.70%,5.00%
347,David Hamilton,MIL,62,193,212,40,26,7,2,5,27,18,16,0,57,1,1,1,17,3,14,0.208,0.269,0.344,0.613,0.265,27.00%,7.30%
348,Taylor Walls,TBR,88,295,331,62,42,13,2,5,36,26,30,0,79,1,3,2,15,4,11,0.209,0.284,0.317,0.6,0.265,23.80%,9.20%
349,Max Kepler,,40,144,162,33,21,7,0,5,17,19,14,1,33,2,1,0,1,0,1,0.23,0.304,0.391,0.694,0.261,20.30%,8.80%
350,Alex Freeland,LAD,33,108,121,23,15,5,0,3,14,12,11,0,33,1,1,0,3,1,2,0.217,0.296,0.353,0.648,0.282,27.30%,9.20%
351,Sung-Mun Song,SDP,65,235,255,53,35,11,0,6,26,25,18,1,52,1,2,0,4,1,3,0.224,0.278,0.349,0.627,0.262,20.50%,6.90%
352,Kyle Isbel,KCR,116,390,431,89,62,17,4,6,47,34,27,1,86,4,3,7,9,3,6,0.229,0.284,0.343,0.627,0.277,20.00%,6.30%
353,Luis Urias,,41,134,152,30,20,5,0,4,16,16,13,0,28,3,1,0,1,0,1,0.223,0.305,0.351,0.657,0.251,18.30%,8.70%
354,Ryan Waldschmidt,ARI,34,123,138,30,21,6,1,3,16,14,12,0,30,2,1,0,3,1,2,0.247,0.32,0.376,0.696,0.302,21.80%,8.70%
355,Nacho Alvarez Jr.,ATL,23,72,80,18,13,3,0,1,9,7,6,0,17,1,0,0,1,0,1,0.244,0.312,0.345,0.657,0.299,20.70%,7.60%
356,Jeferson Quero,MIL,17,56,61,14,9,3,0,2,6,7,4,0,11,0,0,0,1,0,1,0.241,0.291,0.377,0.668,0.275,18.70%,6.00%
357,Juan Brito,CLE,27,97,109,22,15,5,0,2,11,11,9,0,22,1,1,0,1,1,0,0.229,0.301,0.357,0.658,0.271,19.90%,8.60%
358,Noelvi Marte,CIN,122,469,508,117,77,23,1,16,60,57,30,1,117,5,3,1,14,4,10,0.248,0.299,0.402,0.701,0.297,23.00%,6.00%
359,Alan Roden,MIN,51,164,184,41,29,8,1,3,20,16,14,1,31,4,1,0,3,1,2,0.249,0.32,0.357,0.677,0.291,17.00%,7.70%
360,Jorge Mateo,ATL,48,150,162,33,22,7,1,3,22,12,8,0,44,1,1,2,13,3,10,0.223,0.267,0.354,0.621,0.288,26.80%,5.10%
361,Angel Martinez,CLE,70,249,273,58,39,12,1,6,28,26,17,0,59,3,2,2,5,1,4,0.231,0.286,0.357,0.643,0.278,21.50%,6.20%
362,Hyeseong Kim,LAD,49,160,172,39,28,7,1,2,21,15,10,0,39,1,1,0,6,1,5,0.242,0.288,0.343,0.631,0.304,22.80%,5.80%
363,Jesse Winker,,73,238,276,55,37,11,1,7,32,28,33,1,60,3,2,1,4,1,3,0.232,0.33,0.372,0.702,0.279,21.70%,11.80%
364,Jeremiah Jackson,BAL,52,193,206,45,29,9,1,6,23,22,11,0,49,1,1,0,4,1,3,0.231,0.274,0.375,0.649,0.279,23.80%,5.10%
365,Coby Mayo,BAL,22,73,81,16,10,3,0,3,9,9,7,0,23,1,0,0,1,0,1,0.224,0.296,0.394,0.69,0.285,28.50%,8.20%
366,Kristian Campbell,BOS,36,127,143,32,23,6,0,3,16,15,13,0,38,2,1,0,2,1,1,0.25,0.326,0.377,0.704,0.327,26.30%,8.90%
367,Dane Myers,CIN,63,212,231,50,36,9,1,5,25,22,15,0,57,3,2,0,7,2,5,0.238,0.293,0.359,0.652,0.299,24.80%,6.40%
368,Dylan Moore,PHI,35,105,119,22,13,4,1,4,16,12,11,0,36,2,1,0,6,2,4,0.207,0.293,0.381,0.675,0.268,30.50%,9.10%
369,Nick Castellanos,SDP,78,291,316,72,48,13,2,9,36,37,18,0,73,3,3,0,2,1,1,0.248,0.296,0.401,0.697,0.297,23.10%,5.80%
370,Sebastian Walcott,TEX,20,73,80,17,11,4,0,2,9,7,6,0,19,1,0,0,2,1,1,0.229,0.289,0.355,0.645,0.288,24.40%,7.30%
371,Santiago Espinal,LAD,52,171,188,43,33,8,0,2,18,16,12,0,26,1,1,2,3,1,2,0.25,0.302,0.329,0.631,0.283,13.60%,6.50%
372,Sam Haggerty,TEX,58,188,210,46,33,9,1,3,26,15,17,0,46,2,1,1,11,3,8,0.242,0.311,0.346,0.657,0.305,22.00%,8.10%
373,Adael Amador,COL,48,157,175,39,27,8,1,4,21,17,15,0,30,1,1,1,6,2,4,0.247,0.314,0.369,0.684,0.282,16.90%,8.30%
374,Leo De Vries,ATH,9,32,35,8,4,2,0,1,4,4,3,0,8,0,0,0,1,0,1,0.245,0.31,0.441,0.751,0.283,22.70%,8.00%
375,Derek Hill,CHW,37,123,133,28,19,5,1,3,15,11,7,0,39,1,1,1,4,1,3,0.228,0.277,0.355,0.632,0.304,29.00%,5.50%
376,Jon Berti,,49,151,165,36,28,6,1,2,19,12,11,0,37,1,1,1,8,2,6,0.24,0.298,0.32,0.618,0.306,22.10%,6.80%
377,Bryce Teodosio,LAA,55,185,200,38,26,7,1,3,20,13,10,0,63,3,1,1,7,2,5,0.204,0.255,0.301,0.556,0.291,31.70%,5.10%
378,Dominic Keegan,TBR,18,61,67,14,9,3,0,2,6,7,5,0,18,1,0,0,0,0,0,0.228,0.287,0.363,0.65,0.295,27.30%,6.80%
379,Jesus Rodriguez,SFG,11,38,42,10,7,2,0,1,5,4,3,0,6,0,0,0,1,0,1,0.263,0.319,0.366,0.685,0.302,15.60%,7.00%
380,Ryan Mountcastle,BAL,47,171,187,44,30,8,0,6,21,21,12,0,45,1,2,0,1,0,1,0.255,0.306,0.405,0.711,0.313,24.20%,6.30%
381,Kody Clemens,MIN,77,268,295,59,35,12,2,11,33,35,21,0,73,2,3,1,3,1,2,0.22,0.279,0.397,0.677,0.257,24.70%,7.10%
382,Nathan Church,STL,57,175,190,42,31,8,1,3,19,17,11,1,28,2,1,1,4,1,3,0.241,0.291,0.338,0.629,0.272,14.80%,5.60%
383,Curtis Mead,CHW,29,98,107,23,16,5,0,2,11,10,7,0,22,2,1,0,2,0,2,0.239,0.296,0.364,0.66,0.284,20.60%,6.10%
384,Mickey Gasper,BOS,14,38,42,9,6,2,0,1,4,4,4,0,8,1,0,0,0,0,0,0.23,0.308,0.35,0.658,0.269,18.80%,8.60%
385,Starling Marte,,60,215,237,56,41,9,1,5,29,22,14,0,50,4,1,2,8,2,6,0.259,0.317,0.379,0.696,0.316,21.10%,6.10%
386,Nick Yorke,PIT,37,127,138,32,23,6,0,2,15,13,9,0,31,1,1,0,3,1,2,0.25,0.302,0.359,0.661,0.312,22.50%,6.40%
387,Ryan Bliss,SEA,29,95,105,20,13,4,1,2,13,8,8,0,28,1,1,1,6,2,4,0.21,0.275,0.333,0.607,0.273,26.90%,7.30%
388,JJ Bleday,CIN,82,285,322,64,36,14,1,13,36,40,33,1,74,2,2,0,2,1,1,0.225,0.306,0.413,0.719,0.256,22.90%,10.20%
389,David Fry,CLE,66,209,233,47,29,10,0,8,25,27,18,0,61,4,2,0,2,1,1,0.225,0.298,0.391,0.689,0.276,26.20%,7.90%
390,Pavin Smith,ARI,102,346,394,80,51,16,1,12,45,46,43,1,100,2,3,0,2,1,1,0.23,0.318,0.384,0.702,0.287,25.30%,11.00%
391,Johan Rojas,PHI,35,113,124,27,20,5,1,1,14,8,6,0,27,1,1,2,7,1,6,0.234,0.278,0.323,0.601,0.293,21.60%,5.00%
392,Paul DeJong,NYY,23,79,87,16,10,3,0,3,9,10,5,0,27,1,1,0,1,0,1,0.205,0.26,0.374,0.634,0.263,31.80%,5.70%
393,Graham Pauley,MIA,87,289,321,63,40,14,1,8,31,34,26,1,68,3,2,1,4,1,3,0.218,0.287,0.356,0.644,0.255,21.20%,8.00%
394,Jahmai Jones,DET,45,125,142,30,19,7,0,5,18,15,13,0,33,2,1,1,3,1,2,0.241,0.323,0.409,0.732,0.29,23.40%,9.40%
395,Cody Freeman,TEX,50,177,191,42,29,8,0,4,19,19,10,0,30,1,1,1,3,1,2,0.235,0.28,0.356,0.636,0.259,15.70%,5.40%
396,Brett Harris,ATH,48,152,169,35,24,7,0,3,18,15,13,0,36,2,1,1,2,1,1,0.228,0.296,0.345,0.641,0.275,21.50%,7.60%
397,Eli White,ATL,34,108,117,25,17,4,1,3,15,11,7,0,32,1,1,0,4,1,3,0.236,0.287,0.377,0.664,0.305,27.40%,5.80%
398,Joey Loperfido,HOU,44,147,161,34,22,7,1,4,17,15,10,1,47,2,1,1,3,1,2,0.228,0.287,0.359,0.646,0.308,29.10%,6.30%
399,Rafael Flores Jr.,PIT,24,72,78,17,11,3,0,2,8,8,6,0,22,1,0,0,0,0,0,0.232,0.291,0.361,0.653,0.308,28.70%,7.10%
400,Trey Sweeney,DET,27,87,96,18,12,3,1,2,10,9,7,0,27,1,1,0,2,1,1,0.208,0.275,0.341,0.615,0.271,27.80%,7.70%
401,Aidan Miller,PHI,14,50,56,11,8,2,0,1,7,5,5,0,15,1,0,0,2,1,1,0.228,0.299,0.358,0.656,0.293,26.20%,8.10%
402,Tommy Pham,,82,297,332,70,48,14,1,7,37,32,30,1,75,2,2,0,6,2,4,0.235,0.307,0.362,0.669,0.289,22.70%,8.90%
403,Luis Matos,SFG,43,153,164,37,24,8,0,5,18,18,8,0,23,2,1,1,3,1,2,0.243,0.287,0.395,0.682,0.257,14.20%,5.10%
404,Garrett Stubbs,PHI,20,30,33,6,5,1,0,0,3,3,2,0,8,0,0,0,1,0,1,0.212,0.279,0.304,0.583,0.271,24.00%,7.50%
405,Alejandro Osuna,TEX,29,92,103,22,15,5,0,2,12,9,8,0,22,1,1,1,3,1,2,0.238,0.309,0.356,0.665,0.293,21.60%,8.10%
406,Christopher Morel,MIA,85,292,328,64,38,12,2,13,40,39,29,1,100,3,2,0,7,2,5,0.22,0.296,0.407,0.703,0.284,30.40%,8.90%
407,James Outman,MIN,66,208,234,42,25,8,1,8,27,25,21,1,83,3,1,0,5,1,4,0.204,0.286,0.368,0.654,0.29,35.40%,9.00%
408,Max Schuemann,NYY,26,77,87,16,12,3,0,1,9,6,8,0,20,1,1,1,2,1,1,0.215,0.295,0.308,0.603,0.271,22.80%,8.70%
409,Endy Rodriguez,PIT,26,86,95,20,13,5,0,2,10,10,7,0,20,1,1,0,1,0,1,0.237,0.297,0.368,0.666,0.283,20.60%,7.40%
410,Esteury Ruiz,MIA,29,80,89,19,13,4,0,2,11,7,6,0,21,2,1,1,7,2,5,0.234,0.298,0.348,0.646,0.294,23.30%,6.50%
411,Andruw Monasterio,BOS,27,83,91,19,13,4,0,2,10,9,7,0,22,1,1,0,2,1,1,0.231,0.296,0.348,0.645,0.289,24.10%,7.80%
412,Michael Helman,TEX,42,136,148,28,17,6,0,4,15,14,8,0,35,1,1,1,3,1,2,0.203,0.255,0.334,0.589,0.243,23.80%,5.70%
413,Masataka Yoshida,BOS,53,193,213,52,37,10,0,4,23,24,15,1,26,3,2,0,2,1,1,0.269,0.33,0.391,0.721,0.29,12.40%,7.00%
414,Luke Maile,KCR,20,58,66,12,9,2,0,1,6,6,6,0,18,1,0,0,1,0,1,0.211,0.29,0.32,0.61,0.283,28.00%,8.60%
415,Alex Jackson,MIN,18,52,57,10,6,2,0,2,5,6,4,0,18,1,0,0,0,0,0,0.195,0.259,0.35,0.609,0.256,31.80%,6.50%
416,Alek Thomas,ARI,114,399,435,95,63,20,3,9,48,43,25,1,103,4,3,4,8,3,5,0.237,0.287,0.366,0.653,0.296,23.70%,5.80%
417,Heriberto Hernandez,MIA,86,304,343,68,41,15,1,11,37,39,31,1,103,4,2,1,3,1,2,0.224,0.302,0.39,0.692,0.297,30.10%,9.20%
418,Brice Matthews,HOU,15,49,55,10,6,2,0,2,7,5,4,0,19,1,0,0,2,1,1,0.208,0.281,0.359,0.641,0.293,34.40%,8.10%
419,Jose Tena,WSN,61,212,231,51,36,10,1,3,23,20,15,0,59,1,1,1,6,2,4,0.24,0.292,0.343,0.634,0.315,25.70%,6.40%
420,Korey Lee,CHW,34,99,106,21,15,4,0,3,10,10,6,0,29,1,1,0,1,0,1,0.216,0.261,0.337,0.598,0.277,27.50%,5.20%
421,Eloy Jimenez,TOR,10,32,35,8,6,1,0,1,4,4,2,0,7,0,0,0,0,0,0,0.251,0.304,0.381,0.685,0.288,19.40%,6.70%
422,Emmanuel Rodriguez,MIN,12,40,46,9,5,2,0,1,6,4,6,0,16,0,0,0,1,0,1,0.214,0.319,0.359,0.678,0.315,33.40%,12.70%
423,Maximo Acosta,MIA,24,81,88,19,13,4,0,2,9,8,5,0,22,1,1,0,3,1,2,0.23,0.283,0.353,0.636,0.29,24.60%,6.20%
424,Owen Caissie,MIA,114,373,414,85,55,18,1,10,42,43,35,1,132,3,2,1,4,1,3,0.227,0.297,0.365,0.662,0.318,31.80%,8.50%
425,Eduardo Valencia,DET,6,20,22,5,3,1,0,1,2,3,1,0,5,0,0,0,0,0,0,0.244,0.299,0.389,0.688,0.288,21.70%,6.60%
426,Hao-Yu Lee,DET,8,27,30,7,5,1,0,1,3,3,2,0,6,0,0,0,1,0,1,0.25,0.306,0.382,0.687,0.292,19.80%,6.60%
427,Nolan Jones,CLE,37,120,136,27,18,6,0,3,15,13,14,1,40,1,1,0,3,1,2,0.224,0.311,0.352,0.663,0.305,29.10%,10.50%
428,Michael Arroyo,SEA,7,20,23,5,3,1,0,1,3,2,2,0,6,1,0,0,0,0,0,0.23,0.306,0.372,0.678,0.285,24.20%,7.80%
429,James Triantos,CHC,8,27,28,7,5,1,0,0,3,3,1,0,4,0,0,0,1,0,1,0.262,0.304,0.372,0.676,0.292,14.10%,5.00%
430,Jacob Melton,TBR,43,135,147,29,19,6,1,4,17,14,10,0,40,1,1,0,7,2,5,0.215,0.271,0.353,0.624,0.275,27.30%,6.70%
431,Drew Gilbert,SFG,57,206,227,45,29,10,1,5,24,22,17,0,47,3,1,0,3,1,2,0.22,0.287,0.351,0.637,0.259,20.60%,7.30%
432,Josh Rojas,KCR,25,85,95,19,13,4,0,1,10,8,9,0,21,0,1,0,2,1,1,0.226,0.299,0.328,0.627,0.283,22.50%,9.30%
433,Lenyn Sosa,CHW,103,390,415,95,63,18,0,14,42,48,17,1,94,3,3,3,2,1,1,0.244,0.279,0.399,0.677,0.285,22.60%,4.10%
434,Willie MacIver,TEX,11,35,38,7,5,1,0,1,4,3,3,0,10,0,0,0,1,0,1,0.21,0.271,0.319,0.59,0.275,27.00%,6.60%
435,Andrew McCutchen,,70,257,294,58,37,12,0,8,32,32,32,0,68,2,2,0,2,0,2,0.225,0.315,0.373,0.687,0.271,23.30%,10.90%
436,Kyren Paris,LAA,23,75,84,15,9,3,0,2,9,7,7,0,29,1,0,0,3,1,2,0.199,0.276,0.338,0.614,0.289,34.90%,8.50%
437,Blake Dunn,CIN,14,42,47,10,7,2,0,1,5,4,4,0,14,1,0,0,1,0,1,0.228,0.303,0.337,0.64,0.314,28.90%,7.60%
438,Ronny Mauricio,NYM,43,151,163,35,23,7,0,4,18,17,10,1,40,1,1,0,5,2,3,0.231,0.281,0.369,0.65,0.283,24.50%,6.00%
439,Gabriel Gonzalez,MIN,13,48,52,13,9,3,0,1,6,5,3,0,9,1,0,0,1,0,1,0.261,0.308,0.384,0.692,0.303,17.70%,5.30%
440,Tommy Troy,ARI,11,38,41,9,6,2,0,1,4,4,3,0,9,0,0,0,1,0,1,0.24,0.298,0.352,0.65,0.295,22.00%,6.80%
441,Will Wagner,SDP,36,117,129,28,20,6,0,2,13,11,10,0,23,1,1,0,1,0,1,0.24,0.307,0.337,0.643,0.285,17.80%,8.00%
442,Michael Conforto,,80,272,311,60,38,12,0,9,33,35,32,1,77,4,2,0,1,0,1,0.219,0.31,0.369,0.68,0.268,24.70%,10.40%
443,Dominic Canzone,SEA,105,370,406,85,54,17,0,13,42,49,29,2,95,3,3,0,3,1,2,0.229,0.288,0.384,0.672,0.27,23.40%,7.30%
444,Nelson Rada,LAA,26,91,102,22,16,4,0,1,11,6,8,0,23,1,1,1,5,1,4,0.237,0.306,0.318,0.624,0.305,22.60%,7.80%
445,Otto Kemp,PHI,58,199,221,46,29,10,1,6,25,25,15,1,62,5,2,0,4,1,3,0.233,0.302,0.387,0.689,0.302,27.80%,6.80%
446,Jack Suwinski,LAD,28,92,105,19,11,4,0,4,12,12,11,0,33,1,1,0,2,1,1,0.202,0.292,0.379,0.671,0.263,31.50%,10.30%
447,Adrian Del Castillo,ARI,70,235,259,53,32,12,1,8,27,32,20,1,73,2,2,0,1,0,1,0.228,0.293,0.389,0.682,0.291,28.10%,7.80%
448,Daniel Susac,SFG,25,87,93,19,13,4,0,2,10,9,5,0,28,1,1,0,1,0,1,0.224,0.271,0.35,0.621,0.3,30.00%,5.20%
449,Jonah Bride,TEX,10,29,33,6,4,1,0,1,3,3,3,0,7,0,0,0,0,0,0,0.218,0.305,0.329,0.634,0.268,22.30%,10.00%
450,Jhostynxon Garcia,PIT,77,239,260,56,36,11,1,7,27,29,16,0,73,3,2,0,3,1,2,0.232,0.286,0.377,0.663,0.301,28.00%,6.20%
451,Matt Thaiss,BOS,6,17,19,3,2,1,0,0,2,2,2,0,5,0,0,0,0,0,0,0.209,0.308,0.311,0.619,0.268,24.20%,11.60%
452,Nelson Velazquez,STL,6,16,18,4,2,1,0,1,2,2,1,0,5,0,0,0,0,0,0,0.225,0.291,0.396,0.687,0.275,26.30%,7.80%
453,Eric Haase,SFG,6,19,21,4,3,1,0,1,2,2,1,0,7,0,0,0,0,0,0,0.211,0.267,0.349,0.616,0.29,33.00%,6.50%
454,Victor Mesa Jr.,TBR,14,41,44,9,6,2,0,1,4,5,3,0,9,0,0,0,0,0,0,0.231,0.281,0.361,0.642,0.273,21.00%,6.20%
455,Christian Koss,SFG,34,110,119,25,18,5,1,2,13,10,6,0,30,1,1,1,2,1,1,0.231,0.274,0.343,0.618,0.295,24.90%,4.70%
456,Miles Mastrobuoni,SEA,16,49,54,11,8,2,0,0,5,4,5,0,11,0,0,0,2,1,1,0.226,0.292,0.298,0.591,0.28,19.60%,8.40%
457,Max Anderson,DET,6,22,24,6,4,1,0,1,2,3,1,0,4,0,0,0,0,0,0,0.252,0.296,0.379,0.675,0.286,17.70%,5.30%
458,Austin Barnes,NYM,13,43,48,9,7,1,0,1,4,3,3,0,11,0,0,0,1,0,1,0.208,0.27,0.284,0.553,0.266,23.60%,7.00%
459,Nick Madrigal,LAA,15,54,59,14,11,2,0,0,6,4,3,0,7,1,0,0,1,0,1,0.256,0.304,0.314,0.619,0.286,11.10%,5.00%
460,Enmanuel Valdez,PIT,8,27,30,6,4,1,0,1,3,3,2,0,6,0,0,0,0,0,0,0.226,0.292,0.377,0.669,0.262,21.60%,8.10%
461,Nate Furman,SFG,5,16,18,4,3,1,0,0,2,2,1,0,3,0,0,0,0,0,0,0.244,0.315,0.345,0.659,0.288,18.10%,8.00%
462,Kahlil Watson,CLE,7,24,27,5,3,1,0,1,3,3,2,0,8,0,0,0,1,0,1,0.213,0.279,0.363,0.642,0.285,30.90%,7.50%
463,Tre' Morgan,TBR,15,53,59,13,9,3,0,1,6,6,5,0,11,1,0,0,1,0,1,0.253,0.323,0.373,0.696,0.298,18.50%,8.60%
464,Isiah Kiner-Falefa,BOS,57,202,217,51,41,7,1,2,22,17,10,0,37,3,1,2,7,2,5,0.253,0.294,0.322,0.616,0.3,16.80%,4.50%
465,Leody Taveras,BAL,21,71,77,16,11,3,0,2,9,7,5,0,17,0,1,1,3,1,2,0.231,0.282,0.356,0.638,0.279,21.90%,6.50%
466,Ben Cowles,TOR,8,22,24,5,3,1,0,1,3,2,2,0,6,0,0,0,0,0,0,0.224,0.284,0.346,0.63,0.289,26.40%,6.80%
467,Jose Siri,LAA,10,30,33,6,4,1,0,1,4,4,2,0,12,0,0,0,1,0,1,0.201,0.264,0.375,0.638,0.281,36.60%,6.90%
468,Ben Rortvedt,NYM,9,26,29,5,4,1,0,0,3,2,2,0,8,0,0,0,0,0,0,0.195,0.272,0.285,0.557,0.255,26.20%,8.40%
469,Jared Serna,MIA,10,33,36,8,6,2,0,1,3,3,2,0,7,0,0,0,1,0,1,0.235,0.289,0.339,0.628,0.278,18.50%,6.30%
470,Shane McGuire,ATH,9,28,31,6,4,1,0,0,3,3,3,0,8,0,0,0,0,0,0,0.216,0.29,0.317,0.607,0.28,25.10%,8.70%
471,Jhonny Pereda,SEA,8,23,26,5,4,1,0,0,2,2,2,0,6,0,0,0,0,0,0,0.212,0.281,0.291,0.572,0.279,25.20%,8.30%
472,Jake Bauers,MIL,88,273,313,56,33,11,1,11,35,37,35,1,95,3,2,0,7,2,5,0.204,0.299,0.37,0.67,0.265,30.50%,11.30%
473,Jace Jung,DET,24,71,81,15,10,3,0,2,8,8,8,0,21,1,0,0,0,0,0,0.207,0.294,0.338,0.632,0.265,26.50%,10.30%
474,Anthony Seigler,BOS,8,20,23,4,3,1,0,0,2,2,2,0,5,0,0,0,1,0,1,0.221,0.307,0.342,0.649,0.268,21.10%,10.50%
475,Oswald Peraza,LAA,71,230,252,49,33,8,0,6,27,22,17,0,67,3,1,0,9,2,7,0.211,0.274,0.336,0.61,0.268,26.60%,6.80%
476,Trei Cruz,DET,6,21,24,5,3,1,0,0,2,2,2,0,6,0,0,0,0,0,0,0.213,0.293,0.331,0.625,0.277,26.00%,9.90%
477,Bryan Ramos,BAL,15,51,55,11,7,2,0,1,5,5,3,0,14,1,0,0,1,0,1,0.214,0.271,0.346,0.617,0.262,24.90%,6.10%
478,Brandon Valenzuela,TOR,6,20,22,4,3,1,0,1,2,2,2,0,6,0,0,0,0,0,0,0.21,0.272,0.334,0.606,0.273,27.70%,7.40%
479,Petey Halpin,CLE,18,37,41,8,5,2,0,1,4,4,3,0,12,0,0,0,1,0,1,0.214,0.27,0.332,0.602,0.287,29.00%,6.70%
480,Ryan Clifford,NYM,15,52,59,11,7,2,0,2,6,7,6,0,17,1,0,0,0,0,0,0.214,0.3,0.38,0.68,0.275,29.30%,9.90%
481,Alex Verdugo,,50,187,206,46,33,9,0,3,21,20,16,0,31,1,2,1,1,0,1,0.248,0.309,0.354,0.664,0.279,15.00%,7.80%
482,Rodolfo Duran,SDP,5,16,18,4,2,1,0,0,2,2,1,0,4,0,0,0,0,0,0,0.218,0.259,0.342,0.602,0.268,24.20%,4.70%
483,Tyler Fitzgerald,SFG,28,98,107,21,14,5,0,3,12,10,6,0,33,1,1,1,3,1,2,0.217,0.271,0.348,0.619,0.297,31.00%,5.70%
484,Denzer Guzman,LAA,12,43,46,9,6,2,0,1,5,4,3,0,14,0,0,0,1,0,1,0.211,0.268,0.347,0.615,0.282,30.50%,6.70%
485,Liover Peguero,PHI,11,31,34,7,5,1,0,1,4,3,2,0,9,0,0,0,1,0,1,0.222,0.269,0.344,0.614,0.28,25.70%,5.60%
486,Tim Tawa,ARI,45,152,167,34,22,7,0,4,18,18,12,0,43,1,1,0,3,1,2,0.221,0.28,0.355,0.635,0.276,25.60%,7.00%
487,Maverick Handley,BAL,4,12,14,2,2,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0.202,0.275,0.293,0.569,0.271,27.20%,7.70%
488,Shay Whitcomb,HOU,11,32,34,7,4,1,0,1,4,4,2,0,10,0,0,0,1,0,1,0.209,0.266,0.36,0.626,0.269,30.20%,6.40%
489,Manuel Margot,,20,68,74,17,12,3,0,1,8,7,5,0,13,1,1,0,1,0,1,0.247,0.298,0.346,0.644,0.287,17.30%,6.10%
490,Blake Hunt,SDP,6,18,19,4,2,1,0,0,2,2,1,0,5,0,0,0,0,0,0,0.205,0.26,0.328,0.587,0.262,26.80%,6.00%
491,Jorbit Vivas,NYY,10,28,31,6,4,1,0,0,3,2,3,0,5,1,0,0,1,0,1,0.22,0.296,0.311,0.607,0.248,14.60%,8.10%
492,Blake Sabol,TBR,4,12,13,2,2,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0.208,0.275,0.33,0.606,0.288,31.20%,7.60%
