#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%
356,Matt Vierling,DET,52,203,224,50,34,9,2,6,27,24,18,1,52,2,2,0,3,1,2,0.247,0.313,0.389,0.702,0.303,23.10%,8.00%
357,Rob Refsnyder,SEA,62,231,266,53,33,12,0,8,31,33,28,1,77,4,2,0,3,1,2,0.227,0.321,0.379,0.7,0.301,28.80%,10.70%
358,Tyrone Taylor,NYM,65,258,280,59,37,15,2,6,34,27,13,1,63,6,2,2,7,2,5,0.231,0.282,0.369,0.65,0.281,22.40%,4.70%
359,Moises Ballesteros,CHC,86,333,368,87,63,14,1,9,38,45,30,2,63,3,3,0,1,1,0,0.262,0.324,0.392,0.717,0.297,17.10%,8.00%
360,Javier Baez,DET,89,364,385,86,58,17,2,10,43,49,14,0,93,5,3,0,5,1,4,0.237,0.271,0.375,0.647,0.288,24.00%,3.60%
361,Jett Williams,MIL,34,130,147,30,17,7,2,3,20,18,14,0,40,2,1,0,5,2,3,0.227,0.311,0.391,0.702,0.297,26.90%,9.90%
362,Carlos Cortes,ATH,37,145,161,34,21,8,0,5,18,19,14,0,34,1,1,0,0,0,0,0.238,0.306,0.398,0.704,0.275,20.90%,8.70%
363,Alex Freeland,LAD,19,73,84,17,10,4,0,3,11,10,9,0,23,1,0,0,2,1,1,0.232,0.325,0.397,0.722,0.295,26.90%,11.00%
364,Liam Hicks,MIA,73,259,305,63,48,11,1,4,29,29,33,0,46,8,3,1,2,0,2,0.242,0.343,0.332,0.676,0.278,15.10%,10.90%
365,Michael Helman,TEX,40,159,175,34,21,8,0,4,24,19,11,0,40,2,1,1,5,1,4,0.213,0.273,0.347,0.619,0.257,23.00%,6.50%
366,Nolan Jones,CLE,24,92,105,23,15,4,0,3,12,11,11,0,31,1,0,0,2,1,1,0.244,0.33,0.384,0.714,0.335,29.10%,10.50%
367,Starling Marte,,66,261,287,68,50,11,1,6,34,30,17,0,62,6,2,1,9,2,7,0.26,0.319,0.38,0.699,0.317,21.50%,5.90%
368,Ronny Mauricio,NYM,31,124,133,30,20,5,0,4,16,15,8,1,34,1,0,0,4,1,3,0.242,0.291,0.394,0.685,0.299,25.40%,5.90%
369,James McCann,ARI,49,178,194,42,27,10,0,5,20,21,10,0,50,3,2,1,1,0,1,0.236,0.285,0.369,0.654,0.299,26.00%,5.10%
370,Ryan Mountcastle,BAL,36,142,154,37,23,8,0,6,17,20,9,0,38,1,2,0,1,0,1,0.26,0.305,0.444,0.749,0.311,24.60%,5.90%
371,Jake Fraley,TBR,94,362,406,86,62,15,0,9,47,42,37,1,82,5,1,0,14,5,9,0.237,0.316,0.351,0.666,0.283,20.20%,9.20%
372,Blaine Crim,COL,42,163,182,44,28,9,1,6,23,23,16,1,36,2,2,0,1,1,0,0.268,0.336,0.443,0.779,0.308,19.80%,8.50%
373,Bryce Eldridge,SFG,104,404,448,96,58,20,0,18,40,63,36,4,134,3,5,0,1,1,0,0.238,0.302,0.422,0.723,0.304,30.00%,8.10%
374,Jasson Dominguez,NYY,26,100,112,25,17,4,0,3,16,13,11,0,28,0,1,0,5,1,4,0.249,0.323,0.399,0.722,0.312,25.10%,9.60%
375,Masataka Yoshida,BOS,40,158,175,44,31,9,0,4,18,22,12,1,22,3,1,0,2,0,2,0.278,0.339,0.414,0.753,0.299,12.60%,7.00%
376,Miguel Andujar,SDP,84,341,364,93,65,18,1,9,38,45,19,1,51,2,2,0,3,1,2,0.272,0.313,0.411,0.723,0.296,14.00%,5.30%
377,Dane Myers,CIN,53,211,231,52,38,7,1,6,26,29,16,0,58,3,1,0,9,2,7,0.246,0.306,0.373,0.679,0.309,25.10%,6.90%
378,Andrew Benintendi,CHW,121,474,525,117,81,19,1,16,59,63,45,2,90,2,4,0,3,1,2,0.248,0.313,0.394,0.707,0.272,17.10%,8.50%
379,Carlos Santana,ARI,83,309,357,66,45,12,0,10,37,41,43,1,69,2,2,0,3,0,3,0.213,0.312,0.344,0.656,0.242,19.40%,12.00%
380,Leody Taveras,BAL,18,70,77,18,12,3,0,2,10,8,5,0,15,0,1,0,3,1,2,0.256,0.308,0.398,0.705,0.299,20.00%,7.10%
381,Alex Verdugo,,44,172,189,43,29,10,0,4,23,18,14,0,28,1,2,0,1,0,1,0.251,0.31,0.376,0.685,0.279,14.90%,7.50%
382,Triston Casas,BOS,32,121,140,29,17,6,0,5,15,18,18,1,35,1,0,0,0,0,0,0.239,0.34,0.426,0.766,0.288,24.80%,12.80%
383,Griffin Conine,MIA,89,341,385,76,48,14,2,11,43,45,38,0,131,4,2,0,0,1,-1,0.222,0.305,0.374,0.679,0.319,33.90%,9.80%
384,Everson Pereira,CHW,49,189,210,44,29,6,1,8,31,25,17,0,67,3,1,0,4,1,3,0.234,0.307,0.404,0.711,0.316,32.10%,8.30%
385,Dominic Keegan,TBR,16,58,64,14,9,3,0,2,7,8,5,0,17,1,1,0,0,0,0,0.236,0.3,0.382,0.682,0.303,26.90%,7.40%
386,Lane Thomas,KCR,97,375,420,85,53,17,3,12,50,49,35,0,110,5,4,0,13,5,8,0.226,0.299,0.384,0.683,0.282,26.10%,8.40%
387,Ezequiel Duran,TEX,66,267,287,65,44,16,1,5,32,27,15,0,68,3,2,1,9,2,7,0.245,0.291,0.369,0.66,0.308,23.60%,5.20%
388,Daniel Susac,SFG,19,71,77,17,12,3,0,2,7,10,4,0,22,1,1,0,1,0,1,0.239,0.291,0.374,0.665,0.316,29.10%,5.60%
389,Tyler Locklear,ARI,36,137,154,34,22,7,1,4,19,21,12,0,38,4,1,0,3,1,2,0.249,0.328,0.403,0.731,0.315,25.00%,8.00%
390,Myles Straw,TOR,42,163,182,39,29,7,1,2,24,14,14,0,33,0,1,3,7,1,6,0.236,0.295,0.326,0.621,0.283,18.00%,7.60%
391,Nick Loftin,KCR,26,98,112,23,16,5,0,2,13,12,11,0,18,2,1,0,2,1,1,0.238,0.323,0.356,0.679,0.267,15.70%,10.00%
392,Keibert Ruiz,WSN,81,299,320,73,53,13,0,7,27,35,15,0,36,4,2,0,2,1,1,0.244,0.286,0.358,0.645,0.255,11.20%,4.60%
393,Bryce Johnson,SDP,34,128,147,30,22,5,1,2,17,14,13,0,40,3,0,3,6,1,5,0.231,0.311,0.325,0.637,0.318,26.90%,8.60%
394,Edgar Quero,CHW,112,415,466,102,78,16,0,8,39,48,40,0,85,6,4,0,0,1,-1,0.245,0.318,0.342,0.66,0.287,18.20%,8.70%
395,Hyeseong Kim,LAD,32,131,140,31,22,6,1,3,15,18,6,0,41,2,0,1,9,1,8,0.237,0.277,0.359,0.636,0.321,29.20%,4.20%
396,Amed Rosario,NYY,53,219,231,56,41,9,2,4,25,27,9,0,39,2,1,0,5,1,4,0.255,0.288,0.373,0.66,0.291,16.80%,3.80%
397,Ryan Waldschmidt,ARI,36,133,154,31,22,6,1,3,20,17,17,0,32,3,1,0,4,2,2,0.231,0.33,0.343,0.673,0.284,21.10%,10.90%
398,Leo Jimenez,TOR,18,66,77,15,10,3,0,2,10,9,6,0,16,4,1,0,0,0,0,0.224,0.319,0.345,0.664,0.271,21.30%,8.00%
399,JJ Bleday,CIN,78,298,336,67,38,15,1,14,43,44,36,1,77,1,1,0,2,1,1,0.227,0.311,0.418,0.729,0.259,23.00%,10.60%
400,Yohel Pozo,STL,42,167,173,44,29,10,0,5,17,22,5,0,20,1,1,0,1,0,1,0.262,0.282,0.407,0.689,0.272,11.30%,2.70%
401,Jorge Mateo,ATL,24,98,105,22,13,5,1,2,13,10,5,0,29,0,1,1,8,1,7,0.222,0.264,0.359,0.623,0.289,27.20%,5.20%
402,Heriberto Hernandez,MIA,81,307,350,68,41,14,2,12,41,45,36,0,108,4,2,1,3,2,1,0.223,0.31,0.395,0.705,0.298,30.80%,10.30%
403,Derek Hill,CHW,19,76,84,18,12,3,1,2,11,9,5,0,24,1,1,1,3,1,2,0.233,0.29,0.362,0.652,0.308,28.30%,6.30%
404,Jacob Melton,TBR,34,135,147,30,20,6,0,4,19,16,11,0,39,1,0,0,8,2,6,0.225,0.285,0.364,0.649,0.284,26.40%,7.30%
405,Chandler Simpson,TBR,105,423,455,123,108,13,2,0,61,35,24,0,45,0,2,6,42,10,32,0.291,0.328,0.333,0.662,0.324,9.90%,5.40%
406,Oswald Peraza,LAA,34,135,147,29,21,4,0,4,17,14,10,0,38,2,0,0,5,1,4,0.213,0.278,0.328,0.605,0.268,25.80%,6.80%
407,Ildemaro Vargas,ARI,23,90,98,22,16,4,1,1,9,10,6,0,11,1,1,1,1,0,1,0.242,0.29,0.335,0.626,0.262,11.00%,5.70%
408,Nick Allen,HOU,29,112,126,26,20,4,0,1,12,10,10,0,25,1,1,2,3,1,2,0.23,0.294,0.304,0.599,0.283,19.60%,7.70%
409,Eli White,ATL,15,58,63,14,10,2,0,2,9,7,4,0,17,1,0,0,3,0,3,0.24,0.296,0.371,0.667,0.314,27.60%,6.20%
410,Nathaniel Lowe,CIN,26,100,112,26,19,4,0,3,12,14,11,0,25,1,1,0,0,0,0,0.265,0.341,0.408,0.748,0.322,22.00%,10.00%
411,Eric Wagaman,MIN,26,103,112,27,18,6,0,3,13,12,7,0,21,0,1,0,1,0,1,0.262,0.313,0.406,0.718,0.305,18.80%,6.60%
412,Randal Grichuk,,63,252,273,60,36,13,2,9,33,28,17,1,59,2,2,0,1,1,0,0.238,0.291,0.406,0.697,0.275,21.60%,6.30%
413,Juan Brito,CLE,21,80,91,18,12,4,0,2,11,10,9,0,19,1,1,1,1,1,0,0.226,0.31,0.361,0.671,0.265,20.30%,9.90%
414,Emmanuel Rodriguez,MIN,11,41,49,9,6,2,0,1,7,5,7,0,17,0,0,0,1,0,1,0.224,0.347,0.368,0.716,0.35,34.40%,15.10%
415,Richie Palacios,TBR,44,165,189,38,28,7,1,3,23,17,19,1,36,2,2,1,6,2,4,0.229,0.315,0.322,0.637,0.275,19.00%,10.30%
416,Jerar Encarnacion,SFG,24,96,105,24,16,4,0,4,12,15,8,0,32,1,1,0,1,0,1,0.246,0.306,0.413,0.719,0.325,30.80%,7.20%
417,Nick Yorke,PIT,29,116,126,29,21,6,0,2,14,12,9,0,29,1,1,0,3,1,2,0.253,0.306,0.358,0.664,0.32,23.30%,6.80%
418,Ryan Vilade,TBR,11,44,49,11,8,2,0,1,6,6,4,0,11,1,0,0,1,0,1,0.252,0.322,0.389,0.711,0.313,23.30%,8.30%
419,Drew Gilbert,SFG,36,137,154,32,21,6,1,4,16,18,13,0,29,3,1,0,2,1,1,0.23,0.307,0.371,0.678,0.264,18.90%,8.30%
420,Cody Freeman,TEX,49,194,210,46,32,9,0,5,24,23,12,0,32,1,2,1,2,1,1,0.238,0.283,0.366,0.65,0.26,15.30%,5.60%
421,Zach Dezenzo,HOU,31,121,133,30,19,6,0,4,18,16,10,0,41,1,1,0,2,0,2,0.245,0.309,0.402,0.711,0.333,30.90%,7.60%
422,Kristian Campbell,BOS,23,86,98,21,15,4,1,2,11,11,10,0,25,2,0,0,1,1,0,0.246,0.336,0.373,0.709,0.324,25.40%,9.80%
423,Tyler Tolbert,KCR,23,87,98,19,14,3,1,1,13,9,6,0,27,2,1,3,8,1,7,0.223,0.281,0.322,0.604,0.305,27.10%,5.90%
424,Chas McCormick,CHC,19,73,84,17,12,3,0,2,10,9,7,0,23,2,1,1,3,1,2,0.227,0.309,0.364,0.672,0.295,27.40%,8.80%
425,Christian Koss,SFG,11,45,49,11,8,2,0,1,6,5,2,0,11,1,0,1,1,0,1,0.254,0.299,0.373,0.672,0.318,23.10%,4.50%
426,Tom Murphy,,19,69,77,17,10,4,0,3,8,8,7,0,23,0,1,0,0,0,0,0.245,0.314,0.415,0.729,0.324,29.70%,9.30%
427,Luis Urias,,26,98,112,22,15,4,0,3,11,12,11,0,21,3,1,0,1,0,1,0.225,0.317,0.349,0.665,0.257,18.80%,9.50%
428,Tim Tawa,ARI,44,171,189,37,24,7,1,5,20,20,15,0,47,2,1,0,4,2,2,0.217,0.285,0.356,0.641,0.268,25.10%,7.90%
429,Jose Iglesias,,36,142,154,35,27,6,0,2,15,14,8,0,26,3,1,1,1,0,1,0.247,0.297,0.33,0.627,0.289,16.80%,5.00%
430,Mike Tauchman,NYM,16,61,70,14,10,3,0,2,9,7,8,0,16,1,0,0,1,0,1,0.233,0.331,0.361,0.692,0.29,23.30%,11.90%
431,Anthony Santander,TOR,13,50,56,11,6,2,0,3,7,9,5,0,13,1,0,0,0,0,0,0.228,0.309,0.455,0.764,0.243,22.40%,9.40%
432,Nathan Church,STL,45,178,196,44,33,7,1,3,25,20,12,0,25,3,1,2,5,2,3,0.248,0.305,0.344,0.648,0.274,13.00%,6.30%
433,Andrew Knizner,SEA,19,68,77,15,11,3,0,1,8,7,6,0,15,2,1,0,0,0,0,0.22,0.301,0.306,0.607,0.267,19.80%,7.60%
434,Oswaldo Cabrera,NYY,37,145,161,33,24,5,1,4,20,16,13,0,33,1,1,1,3,1,2,0.23,0.297,0.35,0.647,0.271,20.30%,8.20%
435,Brett Wisely,ATL,10,37,42,9,6,2,0,1,5,5,4,0,9,0,0,0,1,0,1,0.244,0.312,0.368,0.68,0.297,21.70%,8.50%
436,Ryan Kreidler,MIN,24,90,105,18,12,4,0,2,11,10,12,0,31,2,1,1,3,1,2,0.198,0.299,0.304,0.603,0.28,29.70%,11.20%
437,Jorge Barrosa,ARI,31,119,133,27,18,6,1,2,15,12,11,0,30,1,1,1,2,1,1,0.224,0.293,0.331,0.624,0.282,22.60%,8.40%
438,Alex Jackson,MIN,8,29,32,6,3,2,0,1,4,4,2,0,10,0,0,0,0,0,0,0.209,0.273,0.394,0.667,0.274,31.70%,6.80%
439,Nate Eaton,BOS,15,57,63,14,9,3,0,1,8,7,4,0,15,1,0,0,2,1,1,0.246,0.307,0.386,0.693,0.309,24.00%,6.80%
440,Ryan Bliss,SEA,13,50,56,11,7,2,0,1,7,6,4,0,15,1,0,0,3,1,2,0.211,0.282,0.33,0.612,0.278,26.90%,7.90%
441,Brandon Lockridge,MIL,10,38,42,9,7,2,0,0,5,4,3,0,11,0,0,0,2,0,2,0.248,0.313,0.345,0.657,0.336,25.80%,7.90%
442,Luis Matos,SFG,18,71,77,18,12,3,0,2,9,10,4,0,10,1,0,0,1,0,1,0.247,0.295,0.398,0.693,0.256,12.70%,5.60%
443,Bryan Torres,STL,16,60,70,17,13,3,0,1,8,7,8,0,11,0,1,1,2,1,1,0.277,0.361,0.356,0.718,0.329,16.10%,11.50%
444,Paul DeJong,NYY,10,38,42,8,5,1,0,2,4,5,3,0,14,1,0,0,0,0,0,0.203,0.264,0.364,0.628,0.262,32.30%,6.50%
445,Will Brennan,SFG,18,72,77,19,15,3,0,1,8,8,4,0,11,1,0,0,1,1,0,0.269,0.31,0.374,0.684,0.3,13.80%,5.00%
446,Jonah Heim,ATL,11,41,45,9,6,2,0,1,4,5,3,0,9,0,0,0,0,0,0,0.221,0.28,0.342,0.622,0.254,19.50%,7.30%
447,Curtis Mead,CHW,11,44,49,11,8,2,0,1,5,5,3,0,10,1,0,0,1,0,1,0.245,0.315,0.368,0.683,0.292,20.20%,6.80%
448,Kameron Misner,KCR,13,49,56,10,6,2,0,1,7,6,6,0,18,0,0,0,2,0,2,0.21,0.3,0.356,0.656,0.296,31.90%,10.90%
449,Endy Rodriguez,PIT,13,48,54,12,7,3,0,1,7,5,4,0,11,0,0,0,0,0,0,0.24,0.307,0.384,0.691,0.288,20.70%,8.20%
450,Jesus Rodriguez,SFG,6,23,26,6,5,1,0,0,3,3,2,0,4,0,0,0,1,0,1,0.276,0.337,0.367,0.704,0.319,15.30%,7.60%
451,Aidan Miller,PHI,10,37,42,8,6,2,0,1,5,5,4,0,12,1,0,0,2,1,1,0.228,0.315,0.357,0.672,0.306,27.40%,9.70%
452,Walker Jenkins,MIN,19,74,84,18,12,4,0,2,10,9,8,0,17,1,1,0,2,0,2,0.239,0.321,0.362,0.683,0.291,20.80%,9.50%
453,Andrew McCutchen,,83,310,357,72,50,13,0,9,36,33,42,2,83,3,2,0,2,2,0,0.232,0.327,0.36,0.687,0.287,23.20%,11.70%
454,Tanner Murray,CHW,15,59,63,14,10,3,0,1,7,7,3,0,15,1,0,0,0,0,0,0.235,0.278,0.352,0.63,0.29,23.20%,4.80%
455,Dylan Moore,PHI,10,37,42,8,4,2,0,2,6,5,4,0,13,1,0,0,2,1,1,0.22,0.315,0.425,0.74,0.279,29.90%,9.70%
456,Dairon Blanco,KCR,13,50,56,12,8,2,1,1,8,6,4,0,14,1,0,1,5,1,4,0.241,0.305,0.358,0.664,0.32,25.80%,6.60%
457,Tommy Pham,,62,237,266,57,40,11,1,5,29,25,25,1,61,1,3,0,5,1,4,0.24,0.313,0.357,0.67,0.297,22.80%,9.50%
458,Jose Siri,LAA,10,38,42,8,4,2,0,2,6,5,3,0,15,0,0,0,1,0,1,0.199,0.258,0.367,0.625,0.278,36.30%,6.40%
459,Jace Jung,DET,6,24,28,5,3,1,0,1,3,4,3,0,7,0,0,0,0,0,0,0.226,0.322,0.395,0.717,0.279,25.60%,12.10%
460,Gabriel Gonzalez,MIN,10,38,42,10,7,3,0,1,4,5,3,0,7,1,0,0,0,0,0,0.27,0.326,0.404,0.73,0.315,17.20%,6.00%
461,Nick Madrigal,LAA,6,25,28,7,5,1,0,0,3,2,1,0,3,1,0,0,1,0,1,0.259,0.319,0.326,0.645,0.287,9.60%,5.10%
462,Alejandro Osuna,TEX,16,61,70,15,10,3,0,1,8,7,6,0,15,1,0,1,2,1,1,0.242,0.326,0.359,0.685,0.301,21.60%,9.00%
463,Korey Lee,CHW,26,96,102,21,14,4,0,3,12,11,5,0,27,1,0,0,1,1,0,0.222,0.268,0.351,0.62,0.284,26.80%,5.40%
464,Gio Urshela,MIN,10,39,42,10,7,2,0,1,4,5,3,0,8,0,1,0,0,0,0,0.263,0.308,0.377,0.684,0.311,18.70%,6.10%
465,Mitch Garver,SEA,11,39,45,8,5,1,0,1,4,5,5,0,13,1,0,0,0,0,0,0.195,0.294,0.346,0.64,0.247,28.80%,11.20%
466,Andruw Monasterio,BOS,11,44,49,10,7,2,0,1,6,5,4,0,12,1,0,0,1,1,0,0.24,0.316,0.371,0.687,0.303,24.50%,9.10%
467,Will Wagner,SDP,8,31,35,8,5,2,0,0,4,3,3,0,6,0,0,0,0,0,0,0.249,0.33,0.355,0.685,0.294,17.20%,9.90%
468,Joey Wiemer,WSN,28,107,119,22,15,5,0,3,13,12,10,0,36,1,1,0,3,1,2,0.209,0.284,0.337,0.621,0.283,30.30%,8.40%
469,Nelson Rada,LAA,15,55,63,14,11,2,0,0,7,5,6,0,15,1,0,1,3,1,2,0.247,0.326,0.304,0.631,0.329,23.30%,8.90%
470,Brice Matthews,HOU,5,19,21,4,3,1,0,1,3,3,2,0,7,0,0,0,1,0,1,0.224,0.311,0.394,0.704,0.324,34.60%,9.60%
471,Robert Hassell III,WSN,58,231,252,56,43,9,0,4,27,25,18,0,61,1,0,1,6,1,5,0.241,0.299,0.333,0.631,0.31,24.20%,7.10%
472,John Rave,KCR,31,118,133,27,17,5,1,3,17,14,12,0,36,1,1,2,4,1,3,0.23,0.304,0.374,0.677,0.3,26.70%,9.20%
473,Jhostynxon Garcia,PIT,71,282,308,65,42,12,3,8,39,32,20,0,88,4,2,1,3,1,2,0.231,0.288,0.379,0.667,0.303,28.50%,6.40%
474,DJ LeMahieu,,23,87,98,20,16,3,0,1,10,9,10,0,19,1,1,0,0,0,0,0.235,0.316,0.323,0.639,0.284,19.90%,10.20%
475,Tristan Gray,MIN,15,57,63,13,8,3,0,2,7,7,4,0,18,1,1,0,0,0,0,0.223,0.281,0.379,0.661,0.29,28.70%,6.50%
476,Abimelec Ortiz,WSN,52,203,224,46,29,8,1,8,27,27,17,0,61,3,2,0,1,1,0,0.228,0.294,0.395,0.688,0.283,27.10%,7.60%
477,Ty France,SDP,11,44,49,11,8,2,0,1,5,6,3,0,9,2,0,0,0,0,0,0.247,0.318,0.376,0.695,0.283,17.90%,5.90%
478,Mason McCoy,SDP,6,25,28,5,3,1,0,0,3,3,2,0,9,0,0,0,1,0,1,0.205,0.277,0.315,0.592,0.295,31.80%,8.40%
479,Rafael Flores Jr.,PIT,13,48,53,12,8,3,0,1,5,5,4,0,15,0,0,0,0,0,0,0.256,0.316,0.4,0.716,0.346,29.00%,7.40%
480,Trey Sweeney,DET,5,19,21,4,3,1,0,1,3,2,2,0,6,0,0,0,0,0,0,0.228,0.3,0.369,0.668,0.29,26.60%,8.60%
481,Adael Amador,COL,15,56,63,14,10,2,0,1,6,7,6,0,10,1,0,0,2,1,1,0.251,0.333,0.369,0.702,0.287,16.30%,10.00%
482,Tyler Fitzgerald,SFG,5,19,21,5,3,1,0,1,3,3,1,0,6,0,0,0,1,0,1,0.24,0.299,0.39,0.689,0.317,29.00%,6.20%
483,Brock Wilken,MIL,10,36,42,7,4,2,0,1,4,5,5,0,15,0,0,0,0,0,0,0.186,0.295,0.341,0.636,0.267,35.10%,12.40%
484,T.J. Rumfield,COL,15,56,63,15,10,3,0,1,8,7,5,0,12,1,1,0,0,0,0,0.27,0.34,0.409,0.749,0.318,19.50%,8.40%
485,Maximo Acosta,MIA,16,64,70,14,10,2,0,1,8,7,5,0,17,1,0,0,3,1,2,0.222,0.283,0.335,0.619,0.277,24.40%,7.30%
486,Tre' Morgan,TBR,8,30,35,8,6,1,0,1,4,4,4,0,7,0,0,0,0,0,0,0.254,0.347,0.35,0.698,0.309,19.50%,11.60%
487,Leo De Vries,ATH,8,31,35,7,4,2,0,1,4,4,3,0,9,0,0,0,0,0,0,0.221,0.296,0.378,0.674,0.278,25.30%,8.40%
488,Enmanuel Valdez,PIT,3,12,14,3,2,1,0,0,2,2,1,0,3,0,0,0,0,0,0,0.242,0.317,0.399,0.716,0.287,21.80%,9.60%
489,Heston Kjerstad,BAL,6,25,28,6,4,1,0,1,3,4,2,0,7,1,0,0,0,0,0,0.242,0.306,0.409,0.715,0.301,26.10%,6.50%
490,Blake Dunn,CIN,6,24,28,6,4,1,0,1,4,3,3,0,8,1,0,0,1,0,1,0.239,0.331,0.346,0.677,0.33,27.80%,9.00%
491,Eduardo Valencia,DET,3,12,13,3,2,0,0,1,2,2,1,0,3,0,0,0,0,0,0,0.242,0.301,0.42,0.721,0.275,22.30%,7.00%
492,Shay Whitcomb,HOU,3,13,14,3,2,1,0,1,2,2,1,0,4,0,0,0,0,0,0,0.23,0.293,0.409,0.703,0.298,30.90%,7.00%
493,Gabriel Rincones Jr.,PHI,8,31,35,7,4,2,0,1,5,4,4,0,9,0,0,0,1,0,1,0.218,0.306,0.376,0.682,0.275,26.90%,10.00%
494,Sam Antonacci,CHW,3,12,14,3,2,0,0,0,2,2,1,0,2,1,0,0,1,0,1,0.246,0.354,0.339,0.693,0.298,16.90%,8.90%
495,RJ Schreck,TOR,3,12,14,3,2,0,0,1,2,2,2,0,3,0,0,0,0,0,0,0.217,0.327,0.406,0.733,0.251,23.70%,11.40%
496,Chris Taylor,LAA,34,130,147,28,18,6,0,3,17,13,13,0,49,3,1,0,3,1,2,0.213,0.296,0.337,0.633,0.315,33.40%,8.60%
497,Willie MacIver,TEX,3,11,13,3,2,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0.228,0.301,0.35,0.651,0.297,26.50%,7.90%
498,Dylan Carlson,CHC,5,18,21,4,3,1,0,0,2,2,2,0,5,0,0,0,0,0,0,0.229,0.325,0.362,0.687,0.279,22.40%,11.50%
499,Tyler Callihan,CIN,8,31,35,7,5,1,0,1,4,4,3,0,10,0,0,1,1,0,1,0.229,0.292,0.358,0.65,0.311,28.80%,7.40%
500,Justin Turner,,49,183,210,44,31,9,0,5,22,22,21,1,40,4,3,0,1,1,0,0.241,0.325,0.364,0.689,0.279,18.90%,9.80%
501,Noelvi Marte,,120,477,518,120,82,21,2,14,63,63,32,1,114,6,3,0,,14,6,0.252,0.305,0.396,0.701,0.301,22.10%,6.20%
502,Nick Castellanos,,86,345,371,87,57,17,1,11,42,48,21,1,88,3,3,0,,3,1,0.252,0.297,0.408,0.705,0.305,23.80%,5.50%
503,Lenyn Sosa,,97,396,420,98,67,16,1,14,42,54,18,0,93,2,2,2,,2,2,0.248,0.282,0.401,0.684,0.288,22.10%,4.20%
504,Zac Veen,,28,107,119,27,18,5,1,3,14,13,9,0,29,1,1,1,,4,1,0.251,0.313,0.391,0.705,0.315,24.20%,7.60%
505,Jordan Walker,,125,490,539,114,75,23,1,14,53,58,40,1,142,6,3,0,,9,3,0.232,0.296,0.371,0.668,0.296,26.40%,7.40%
