Name,Team,Position,BABIP,K%,BB%,HR%,1B%,2B%,3B%,R%,RBI%,IBB%,HBP%,SF%,SH%,SB%,CS%,NSB%
Colt Keith,DET ,"1B,2B,3B",0.29985,0.208,0.0883,0.02762108539194706,0.7466033640803039,0.21459576776994024,0.029908741847254294,0.1194968553459119,0.111340206185567,0.00205126322071328,0.00627893405952146,0.0062893081761006,0.0018556701030927,0.0061697875026298496,0.0020607950447583,0.004108992457871549
Samuel Basallo,BAL ,C,0.27995000000000003,0.24415,0.0745,0.03576410623267453,0.75,0.2368421052631578,0.001973684210526315,0.1113744075829383,0.1297169811320754,0.00460725612138775,0.007341500491817849,0.0071090047393364,0.00212264150943393,0.006448156285000425,0.002535739090172425,0.003912417194828001
Ryan O'Hearn,PIT ,"1B,OF",0.30415000000000003,0.18809999999999996,0.0927,0.02609301944057085,0.7776470049459607,0.21443945777614948,0.011204577665082234,0.1157684630738523,0.1174168297455968,0.0056061668624214,0.00996050950935694,0.0079840319361277,0.0,0.006234632946961674,0.0020232659273755,0.004211367019586174
Bryce Eldridge,SF ,1B,0.30425,0.2981,0.0849,0.04234006734006732,0.7505434782608695,0.24909420289855072,0.00675133689839569,0.1161616161616161,0.1259259259259259,0.007836249398749355,0.00755892255892249,0.0075757575757575,0.0,0.004298941798941725,0.001851851851851825,0.0024470899470899
Matt McLain,CIN ,2B,0.30505000000000004,0.27695000000000003,0.08990000000000001,0.03253293421832747,0.740366132723112,0.22909038901601822,0.020823387139176537,0.1235521235521235,0.1048689138576779,0.000289575289575285,0.01154830593032832,0.0057915057915057,0.00369546184152923,0.0301829490733985,0.0073225229826353,0.0228604260907632
Jonathan India,KC ,"2B,3B,OF",0.28654999999999997,0.19085,0.10199999999999998,0.02482906688687028,0.741533895657607,0.2461730709153389,0.010211164479850019,0.1213872832369942,0.0971428571428571,0.0,0.025019543077346468,0.0077071290944123,0.00189511754068715,0.0094032549728752,0.003849206349206325,0.005554048623668876
Luis Garcia Jr.,WSH ,2B,0.28955,0.15695,0.05569999999999999,0.028085121342442315,0.7699107364244979,0.21919166873295312,0.015990288854811848,0.1117764471057884,0.12133072407045,0.002223068540023655,0.00398420380374274,0.0099800399201596,0.0,0.025746901500326075,0.0100267239021105,0.015720177598215576
Francisco Alvarez,NYM ,C,0.272,0.2581,0.0875,0.039577651693259344,0.7835714285714286,0.2142857142857142,0.01465159161490678,0.1098398169336384,0.1324200913242009,0.0022531742799764953,0.013726842418732949,0.0068649885583524,0.0020547945205479,0.002272866883715175,0.0,0.002272866883715175
Kyle Teel,CWS ,C,0.31295,0.25395,0.10419999999999999,0.02591006423982863,0.7647727272727272,0.2045454545454545,0.01176948051948045,0.1156316916488222,0.1049250535331905,0.0,0.01049250535331897,0.006423982869379,0.00214271210219298,0.014474728642102874,0.0044315036298114,0.010043225012291473
Spencer Steer,CIN ,"1B,OF",0.27005,0.21325,0.09459999999999999,0.03145894750047034,0.742051282051282,0.24602564102564095,0.01541723065666724,0.116331096196868,0.1214953271028037,0.0,0.013248761211817091,0.0067114093959731,0.0,0.0162346091084408,0.004730163093274626,0.011504446015166172
Alec Bohm,PHI ,"1B,3B",0.30095,0.15615,0.0636,0.0250903207216791,0.7835875,0.20678125,0.015961021505376323,0.111310592459605,0.1252204585537918,0.00290872085069233,0.007345029906370351,0.0107719928186714,0.0,0.005610290093048625,0.001792676134781325,0.0038176139582673
Gabriel Moreno,AZ ,C,0.31425000000000003,0.1704,0.0898,0.0230949656750572,0.7747422680412371,0.2061855670103092,0.010479211510139275,0.1212814645308924,0.1227272727272727,0.004430517994591215,0.00891980445184106,0.0091533180778032,0.0,0.0090111642743221,0.004023341523341475,0.004987822750980625
Jung Hoo Lee,SF ,OF,0.2911,0.10955,0.0746,0.01267857592783889,0.7220930232558138,0.2422480620155038,0.0464833656330749,0.1162790697674418,0.0968309859154929,0.00167591974647212,0.008930371135579072,0.0089445438282647,0.0017487106547329101,0.01598889312888825,0.005563831708197849,0.010425061420690402
Brooks Lee,MIN ,"2B,3B,SS",0.26875000000000004,0.17095,0.06259999999999999,0.02258719682607269,0.7739023099982366,0.20939869511549986,0.015503610829041453,0.098330241187384,0.1129326047358834,0.001720946699593835,0.005555724525279511,0.0092764378478664,0.00163934426229507,0.00714515314322445,0.00194215708493865,0.0052029960582858
Jeff McNeil,ATH ,"2B,OF",0.27280000000000004,0.12514999999999998,0.0803,0.02277531004584053,0.7453087478559176,0.23597770154373926,0.026233766233766158,0.1121673003802281,0.1065420560747663,0.004386514772762435,0.01537045591841079,0.0076045627376425,0.0037087200604822,0.007758939630350425,0.0019110341283285499,0.005847905502021875
Carter Jensen,KC ,C,0.29985,0.25805,0.09459999999999999,0.028584517625965644,0.7188967136150235,0.2386052425665101,0.04020050125313278,0.1185567010309278,0.1202046035805626,0.0025126766033738155,0.00515068420913857,0.0077319587628865,0.00255116683993337,0.00954295846062585,0.0027298468794632004,0.00681311158116265
Victor Scott II,STL ,OF,0.2786,0.21974999999999997,0.0732,0.0141595752767542,0.7879468599033815,0.1739130434782608,0.027770345596432534,0.1176470588235294,0.0769230769230769,0.000304259634888435,0.01435681393553132,0.0081135902636916,0.01219994093024675,0.06454898206520078,0.011873341563435625,0.05267564050176515
Carlos Correa,HOU ,"3B,SS",0.30445,0.20129999999999998,0.089,0.02765567765567759,0.798345690823567,0.20174599378139202,0.0078097345132742794,0.1135531135531135,0.1153846153846153,0.003561253561253475,0.0054945054945054,0.0073260073260073,0.0,0.00044091710758375,0.0,0.00044091710758375
Ha-Seong Kim,ATL ,"2B,SS",0.27585000000000004,0.17925,0.09739999999999999,0.023152454780361688,0.7730521155830753,0.1925309597523219,0.01507829676493018,0.1295681063122923,0.0972222222222222,0.00259209727774956,0.00980343300110735,0.0066445182724252,0.005484261501210601,0.0367685633575464,0.011103416435826399,0.02566514692172
Bryson Stott,PHI ,"2B,SS",0.28765,0.16595000000000001,0.0842,0.02452629246130919,0.7764319111630625,0.19955435417884276,0.024762784296682556,0.1254416961130742,0.1045296167247386,0.0016430860231669048,0.00529296610482505,0.0070671378091872,0.0034569157890615,0.041792271855302744,0.008900525287720375,0.03289174656758237
Colton Cowser,BAL ,OF,0.3013,0.31184999999999996,0.0929,0.04061111401536929,0.7155765920826161,0.2626936316695353,0.012486852170587063,0.1276595744680851,0.1196911196911196,0.002241031357906885,0.01353703800512304,0.0058027079303675,0.00173745173745171,0.025182472100280226,0.006044309615738101,0.019138162484542125
Caleb Durbin,BOS ,"2B,3B",0.26675000000000004,0.10975,0.06319999999999999,0.01718106814126451,0.7767076167076167,0.2017403767403767,0.017329086349704873,0.1153119092627599,0.1009345794392523,0.000470469763086745,0.02510785647403842,0.0075614366729678,0.00576101468624831,0.04104639519359143,0.011220203717315925,0.0298261914762755
Josh Smith,TEX ,"1B,3B,SS,OF",0.27845000000000003,0.18775,0.0916,0.01829914909829812,0.7629872311827957,0.2185819892473118,0.018438742108954822,0.1108870967741935,0.0866141732283464,0.00196698012035943,0.0203105156210312,0.0060483870967741,0.005902044778649221,0.018179769480869624,0.006021490546165775,0.012158278934703849
Nick Castellanos,SD ,OF,0.3005,0.23600000000000002,0.05840000000000001,0.031774425831880476,0.7666903409090908,0.2208806818181818,0.01727747138706039,0.1139240506329113,0.122754491017964,0.0020474808210657,0.00944250739028268,0.0094936708860759,0.0,0.008796966506547325,0.002913958179896875,0.00588300832665045
Jake Cronenworth,SD ,"1B,2B,SS",0.2755,0.2001,0.1056,0.0261437968013452,0.7454692556634304,0.2347230154197601,0.019752526253219705,0.1159929701230228,0.1053540587219343,0.001626808148794655,0.0178897620586976,0.0070298769771528,0.00498067275269341,0.007165474134385974,0.0030493891714597748,0.0041160849629262
Daulton Varsho,TOR ,OF,0.25229999999999997,0.2583,0.0801,0.04852653138500189,0.7216071428571428,0.2623511904761905,0.03467224231464737,0.1271028037383177,0.1381215469613259,0.0017250400960714149,0.00746562021307714,0.0074766355140186,0.0018255257904266498,0.015671572496401852,0.003766447003483525,0.011905125492918327
Jac Caglianone,KC ,"1B,OF",0.27585000000000004,0.2198,0.076,0.033651115618661215,0.7452777777777777,0.23181818181818178,0.020747924135183966,0.1117647058823529,0.127789046653144,0.004099504869414015,0.01223744670281899,0.0060624249699879505,0.0,0.005599091210697125,0.002198804949509925,0.0034002862611872
Adolis Garcia,PHI ,OF,0.27425,0.26095,0.0667,0.042321933221687175,0.7507224462365591,0.23991935483870963,0.00947580645161286,0.1176470588235294,0.1387900355871886,0.0016851983307741548,0.009161738538831869,0.0091911764705882,0.0,0.0204268417392727,0.005503558718861174,0.014923283020411526
Willi Castro,COL ,"2B,3B,OF",0.3156,0.2229,0.0776,0.02132853787433935,0.7434438289769777,0.2125021637528129,0.037373432700071395,0.125,0.0973282442748091,0.0018529276067443651,0.02132853787433935,0.0076923076923076,0.0019007074350584998,0.028795472974862225,0.00925732888575275,0.019538144089109477
Jake Burger,TEX ,1B,0.27490000000000003,0.24825,0.0541,0.04999597034171495,0.7428370786516854,0.2451758671226184,0.01099739456114637,0.1179883945841392,0.1382575757575757,0.001755039539993895,0.013700838168923202,0.0058027079303675,0.0,0.0036912492269634252,0.0019275539369352,0.0017636952900282252
Dylan Crews,WSH ,OF,0.28155,0.22135,0.0665,0.028871641408887903,0.7579750346740637,0.2125751271382339,0.035081407563025205,0.1175406871609403,0.1061946902654867,0.00027124773960215997,0.014612811854886432,0.0072332730560578,0.0,0.0441102104558637,0.012690093650657226,0.03142011680520647
Nolan Schanuel,LAA ,1B,0.28559999999999997,0.1371,0.11,0.014295125164690321,0.796067606015445,0.18276656279636902,0.00966994633164525,0.1094276094276094,0.0936454849498327,0.004506001245131621,0.01514138035877161,0.0084175084175084,0.00500206315423701,0.0103659927029492,0.003424112119764225,0.006941880583184975
Ryan Jeffers,MIN ,C,0.27705,0.2081,0.0906,0.03191083180174297,0.7596590909090908,0.2414772727272727,0.01118213897155749,0.1117764471057884,0.1128712871287128,0.0019314554164109499,0.017949842888480443,0.0059880239520958,0.0019733828067318403,0.004404331446528925,0.00202627405597695,0.002378057390551975
Konnor Griffin,PIT ,"SS,OF",0.325,0.24875,0.0596,0.027891864933845708,0.7839377352035579,0.20265993841943208,0.01288441039307124,0.1207865168539325,0.1148825065274151,0.00228159204188603,0.01725731217179564,0.0056179775280898,0.00277630868410646,0.0496403658692735,0.010610675950101525,0.039029689919171974
Marcell Ozuna,PIT ,Util,0.28695,0.2437,0.11939999999999998,0.03732253945019902,0.7740595611285266,0.2250522466039707,0.0,0.11605415860735,0.1312741312741312,0.00191175701813998,0.00580158771648132,0.0077369439071566,0.0,0.000476190476190475,0.0,0.000476190476190475
Sal Frelick,MIL ,OF,0.2861,0.139,0.0789,0.011224772640276659,0.7886652542372882,0.1793079096045197,0.02597007798822218,0.1103074141048824,0.0948905109489051,0.00076048453020881,0.009232322699013971,0.0054249547920434,0.0036760609653319898,0.033342201494136275,0.0076722547525467,0.025669946741589574
Mark Vientos,NYM ,3B,0.28205,0.261,0.0693,0.03998381162619569,0.7663461538461538,0.229326923076923,0.012621753246753225,0.108167770419426,0.1333333333333333,0.000331125827814555,0.008835908756438469,0.0088300220750551,0.0,0.002233560090702925,0.0,0.002233560090702925
Trent Grisham,NYY ,OF,0.25315,0.24855,0.1294,0.04764185434337519,0.729623287671233,0.2511265320836337,0.015632832080200464,0.1307692307692307,0.1197718631178707,0.0,0.01133518572682067,0.0057692307692307,0.00377919608908193,0.009807848995111324,0.0033682399522357246,0.0064396090428755996
Kerry Carpenter,DET ,OF,0.2849,0.2379,0.06509999999999999,0.0482991104391547,0.7307954545454546,0.23044786096256684,0.035488922841863946,0.1260504201680672,0.1464435146443514,0.0035855555611365598,0.014490524243170001,0.0084033613445378,0.0,0.0046686875587054495,0.0021628618849322497,0.0025058256737731997
Masyn Winn,STL ,SS,0.28735,0.17745,0.0635,0.0199494417526859,0.7677509061367329,0.2098800149981252,0.016751524480492504,0.1089108910891089,0.0981996726677577,0.0,0.00824407317982202,0.0082508250825082,0.004729544276260201,0.022619725325553224,0.0064998087526247006,0.016119916572928522
Heliot Ramos,SF ,OF,0.306,0.2385,0.0747,0.039173750507268325,0.7562653918586122,0.2196327683615819,0.017587963021565057,0.1268533772652388,0.1158238172920065,0.002902573789344355,0.013329803730807761,0.0065897858319604,0.00146818923327891,0.010058337470742602,0.003386831679525075,0.006671505791217527
Xander Bogaerts,SD ,SS,0.30165,0.1763,0.07959999999999999,0.02634888114056934,0.779143897996357,0.21148591845313153,0.008244652691045233,0.1265597147950089,0.101933216168717,0.003081927715194075,0.00872437807204683,0.0089126559714795,0.00158172231985938,0.029386386395052498,0.007074209534666399,0.0223121768603861
Royce Lewis,MIN ,3B,0.27015,0.21125,0.0706,0.0345477628929165,0.7429213483146068,0.25591539986781225,0.004617749264902415,0.1148936170212766,0.1275720164609053,0.00184766157579387,0.006156203484808631,0.0085106382978723,0.0,0.021604938271604923,0.00468556687462155,0.016919371396983372
TJ Friedl,CIN ,OF,0.2649,0.1683,0.0993,0.02130065197656179,0.7994401776626261,0.18781808087350788,0.02630399215872279,0.1111111111111111,0.095320623916811,0.0,0.019540040163956912,0.0070546737213403,0.006881222685557371,0.01951478700646225,0.005364323819324024,0.014150463187138225
Miguel Vargas,CWS ,"1B,3B",0.2655,0.18964999999999999,0.09739999999999999,0.03765086206896547,0.7143939393939394,0.2765894236482472,0.016470496557705834,0.1197916666666666,0.1137931034482758,0.000260416666666665,0.01040948275862062,0.0086805555555555,0.0,0.01320454805819675,0.0036087017840772248,0.009595846274119524
Sal Stewart,CIN ,1B,0.29895,0.18864999999999998,0.0735,0.0381764170636407,0.7523630504833512,0.2391783029001074,0.00154639175257731,0.1231422505307855,0.1323529411764706,0.000318471337579605,0.00848364823636457,0.0084925690021231,0.0,0.014501633986928025,0.004364852737211374,0.010136781249716651
Kevin McGonigle,DET ,SS,0.27225000000000005,0.14265,0.09049999999999998,0.028003003003002933,0.7224278846153845,0.23557692307692302,0.027829670329670306,0.1234567901234567,0.1201201201201201,0.00046296296296296,0.0061561561561561205,0.0092592592592592,0.00298841698841698,0.02076576576576575,0.006283863935109475,0.014481901830656277
Anthony Santander,TOR ,OF,0.24269999999999997,0.22645,0.09129999999999999,0.04526266416510313,0.7480263157894737,0.2532894736842105,0.0,0.1153846153846153,0.1300813008130081,0.0,0.01316447779862412,0.0064102564102564,0.0,0.0,0.0,0.0
Wilyer Abreu,BOS ,OF,0.2822,0.2461,0.09889999999999999,0.04379866671926154,0.7073863636363636,0.27112299465240636,0.011831793433426784,0.1235059760956175,0.1386138613861386,0.00650054927657385,0.00577452565973721,0.0079681274900398,0.00178217821782171,0.016707442945066674,0.005618236242228824,0.01108920670283785
Otto Lopez,MIA ,"2B,SS",0.30355,0.15165,0.0659,0.02173216467394981,0.7787111111111111,0.20476190476190476,0.019092082111436922,0.1179673321234119,0.1065719360568383,0.0019536115968244398,0.0072440548913166,0.008620689655172351,0.00176278265333201,0.028703549772944,0.008722601673655399,0.0199809480992886
Kyle Manzardo,CLE ,1B,0.2639,0.2357,0.09459999999999999,0.04458828194839321,0.7331525248611649,0.2656915924060441,0.012158309575716852,0.1125461254612546,0.1347905282331511,0.00393591291192121,0.01105599580585968,0.0092250922509225,0.0,0.00373827665446225,0.0006053268765133,0.00313294977794895
Jasson Dominguez,NYY ,OF,0.29715,0.25175000000000003,0.09300000000000001,0.03336779448621552,0.7541666666666667,0.22187499999999993,0.0030612244897959147,0.131578947368421,0.1083333333333333,0.00098057644110275,0.00718358395989974,0.0075187969924812,0.0,0.04553571428571425,0.008368644067796575,0.03716707021791767
Daylen Lile,WSH ,OF,0.3109,0.17825,0.06319999999999999,0.015387590796130531,0.7225406504065042,0.23917682926829265,0.06347427365687383,0.111317254174397,0.1088560885608856,0.00027829313543597996,0.009455805133190462,0.0074211502782931,0.00184134843156749,0.026153887216991474,0.00915595565351625,0.016997931563475226
Ramon Laureano,SD ,OF,0.30065,0.26949999999999996,0.071,0.03763950892857134,0.7399629972247918,0.22155411655874185,0.0319923427636193,0.1289682539682539,0.125,0.0018322172619046851,0.01961495535714282,0.0059523809523809,0.0,0.016629464285714275,0.00552831809807255,0.011101146187641724
Andrew Vaughn,MIL ,1B,0.28195,0.19815,0.0679,0.03936018250042633,0.7552588996763754,0.2347230154197601,0.00848481718653166,0.1098484848484848,0.1369606003752345,0.0,0.013057521746546081,0.0094696969696969,0.0016885553470919101,0.00044642857142855,0.0,0.00044642857142855
Mickey Moniak,COL ,OF,0.3022,0.24680000000000002,0.0562,0.04199922646883014,0.6982192414431081,0.2541628122109158,0.054772949883005906,0.1281512605042016,0.1359832635983263,0.00205494331623861,0.00839984529376602,0.0063025210084033,0.0,0.01922337972846035,0.006451299017222876,0.012772080711237473
Spencer Horwitz,PIT ,1B,0.29159999999999997,0.18055000000000002,0.10249999999999998,0.02122480113326789,0.7522253582283978,0.2393074250976986,0.010462049988534675,0.1073684210526315,0.1076604554865424,0.002031883137114025,0.01050888089789684,0.0063157894736842,0.00186335403726708,0.0041116262794156,0.0021171291168346753,0.001994497162580925
Jordan Beck,COL ,OF,0.33035000000000003,0.2781,0.0759,0.03071559348561126,0.7296116504854369,0.24029126213592228,0.02910927974712122,0.1276595744680851,0.1087786259541984,0.0,0.007535768600410401,0.0077369439071566,0.0,0.030490049073064275,0.0094448180690691,0.021045231003995177
Jake Mangum,PIT ,OF,0.31925000000000003,0.1678,0.043899999999999995,0.0035685387663644303,0.7953846153846155,0.18128205128205124,0.021456660250879372,0.1107491856677524,0.0891719745222929,0.0,0.00975020228635445,0.006514657980456,0.00315778722772086,0.04125503704666578,0.010214385583346251,0.031040651463319524
Cedric Mullins,TB ,OF,0.26365000000000005,0.22694999999999999,0.09069999999999999,0.0374160438465371,0.7422830725462304,0.2315078236130867,0.025281954887218017,0.132286995515695,0.1088888888888888,0.00033632286995515496,0.0089606377678126,0.0067264573991031,0.00442016806722685,0.04374649859943975,0.009117647058823451,0.0346288515406163
Justin Crawford,PHI ,OF,0.3295,0.20715,0.0647,0.01261489895082164,0.7925416281221092,0.18645929694727098,0.023489513579190047,0.1215189873417721,0.0880195599022004,0.00037974683544302995,0.005045959580328671,0.0050632911392405,0.01020710821504431,0.05439382053675207,0.012513185761830352,0.04188063477492172
Josh Lowe,LAA ,OF,0.2983,0.27015,0.0794,0.02593605059092599,0.7278651685393258,0.23826834104428285,0.02326255783212157,0.1201716738197424,0.1040339702760085,0.00408651392605188,0.0042872893943121295,0.0064377682403433,0.00211203526893839,0.04551192505350567,0.008744723663706325,0.036767201389799345
Brandon Marsh,PHI ,OF,0.33365,0.28200000000000003,0.09699999999999998,0.0241021643433602,0.7574087203119461,0.2130450194966324,0.02886101154918355,0.1206896551724138,0.1106382978723404,0.0020450961454714653,0.0062444974321349805,0.0064655172413793,0.00423220172096401,0.0230863906845327,0.006000826275562849,0.01708556440896985
Josh Bell,MIN ,1B,0.27170000000000005,0.18810000000000002,0.09989999999999999,0.03726533080454074,0.7838365243004418,0.20565958342099722,0.010477829496214034,0.1175373134328358,0.1215469613259668,0.0017706330179429498,0.00745306616090809,0.0074626865671641,0.0,0.00181675553929965,0.0018966793871390002,-7.992384783935013e-05
Dominic Canzone,SEA ,OF,0.27435,0.23095,0.07200000000000001,0.03470196442121232,0.762819069069069,0.23451576576576574,0.0081081081081081,0.105911330049261,0.1222493887530562,0.004740794373230725,0.007383742637937,0.0073891625615763,0.0,0.010262363793567375,0.0025822438253078,0.007680119968259575
Carson Benge,NYM,OF,0.2861,0.21764999999999998,0.0827,0.02405231607629427,0.7477941176470588,0.235906862745098,0.024938725490196025,0.1093333333333333,0.106267029972752,0.003173319900167085,0.01068991825613073,0.0053333333333333,0.00245231607629421,0.02055045451423075,0.005052444425741375,0.015498010088489375
Evan Carter,TEX ,OF,0.287,0.22325,0.0935,0.024755722978846633,0.7427957177957177,0.22749210249210244,0.040327269675095714,0.125615763546798,0.1035294117647058,0.002180382497826665,0.01273080266589386,0.0073891625615763,0.0,0.04050420168067225,0.009746995572422475,0.030757206108249776
Cam Smith,HOU ,OF,0.3144,0.2601,0.08399999999999999,0.02249117410605051,0.7577635327635327,0.22863247863247857,0.02436425660109867,0.1144278606965174,0.1030444964871194,0.0006073263658289249,0.01259918207557059,0.0049751243781094,0.00210772833723648,0.013886855971896902,0.003189105037477375,0.010697750934419527
Chase Meidroth,CHW,"2B,3B,SS",0.2902,0.1493,0.095,0.008162373883840581,0.8209415584415584,0.170413961038961,0.009269078693583586,0.1045627376425855,0.0734463276836158,0.0,0.01348377764888686,0.0057034220532319,0.0037514941612774404,0.023786536712947323,0.007192927390667451,0.01659360932227987
Matt Wallner,MIN,OF,0.2822,0.31015,0.10249999999999998,0.04615384615384612,0.6835714285714285,0.28928571428571426,0.029374039938556,0.1268191268191268,0.1309771309771309,0.0020953807718513,0.023076923076923012,0.0062370062370062,0.0,0.010422308216425775,0.004338015313625025,0.00608429290280075
Lenyn Sosa,CHW,"1B,2B",0.2873,0.22174999999999997,0.0417,0.03032581453634084,0.7725791139240505,0.2113924050632911,0.01107142857142855,0.0977443609022556,0.1177944862155388,0.00037593984962406,0.00725790379563366,0.00730138599510825,0.004987468671679191,0.00499092558983665,0.002610693400167075,0.002380232189669575
Zac Veen,COL ,OF,0.3025,0.23695,0.071,0.0238095238095238,0.7244999999999999,0.2425,0.04236363636363631,0.119047619047619,0.0952380952380952,0.0,0.0079365079365079,0.0079365079365079,0.007983193277310889,0.034313725490196026,0.008184523809523774,0.026129201680672252
Jordan Walker,STL ,OF,0.29915,0.26505,0.0709,0.03335590551181102,0.7281856441430908,0.2507306523263969,0.01095458997660116,0.116,0.108267716535433,0.0018764232018449799,0.009984251968503931,0.006,0.0,0.017866156153557675,0.006122136115604025,0.01174402003795365
