#,Name,Team,W,L,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,WHIP,K%,BB%
368,Ken Waldichuk,WSN,0,1,4.55,11,0,0,1,,14,61,13,8,7,2,7,0,1,14,9.02,4.37,1.39,22.90%,11.10%
369,Lake Bachar,MIA,2,2,4.78,45,0,0,4,,49.2,219,46,28,26,8,24,2,3,52,9.4,4.34,1.4,23.80%,11.00%
370,Lyon Richardson,CIN,1,1,4.75,17,0,0,1,,20,89,20,11,11,2,10,1,1,18,7.9,4.47,1.47,19.80%,11.20%
371,Carson Palmquist,COL,1,1,5.11,16,1,0,1,,22.1,99,21,13,13,3,11,1,1,22,9.06,4.65,1.48,22.50%,11.60%
372,Enyel De Los Santos,HOU,3,2,4.82,58,0,0,12,,59.1,258,57,34,32,9,22,1,4,55,8.34,3.35,1.34,21.40%,8.60%
373,Tucker Davidson,PHI,0,0,4.55,6,0,0,1,,6,25,6,3,3,1,2,0,0,5,7.48,3.76,1.4,19.10%,9.60%
374,Jake Eder,WSN,1,1,4.67,19,0,0,1,,24,106,23,13,13,3,11,1,1,22,8.15,4.17,1.41,20.70%,10.60%
375,Orlando Ribalta,WSN,1,1,4.65,29,0,0,1,,30.1,133,27,17,16,4,15,1,2,28,8.41,4.37,1.39,21.30%,11.10%
376,Guillo Zuniga,SEA,0,0,4.53,6,0,0,1,,6,25,5,3,3,1,2,0,0,6,8.5,3.7,1.31,21.90%,9.60%
377,Tyler Gilbert,CHW,1,1,4.77,29,0,0,1,,31.1,136,30,18,17,5,12,1,1,29,8.21,3.46,1.36,21.00%,8.90%
378,Eli Morgan,KCR,1,1,4.95,22,0,0,1,,23.2,103,24,14,13,4,8,0,1,21,7.76,2.88,1.32,20.00%,7.40%
379,Chris Devenski,PIT,1,1,5.13,16,0,0,1,,17,74,17,10,10,3,6,0,1,15,7.85,2.99,1.35,20.10%,7.70%
380,Jose Franco,CIN,1,1,4.76,14,0,0,0,,14.2,64,13,8,8,2,7,0,1,15,9.26,4.08,1.36,23.60%,10.40%
381,Ryan Rolison,CHC,1,1,4.43,15,0,0,1,,16.2,71,16,9,8,2,6,1,0,13,6.81,3.05,1.33,17.70%,7.90%
382,Jorge Alcala,TOR,1,1,4.67,17,0,0,0,,18,77,16,10,9,3,7,0,1,18,8.99,3.45,1.3,23.30%,8.90%
383,Mark Leiter Jr.,ATH,3,2,4.88,64,0,5,13,,64.1,279,62,37,35,11,24,1,5,68,9.51,3.39,1.35,24.30%,8.70%
384,Shinnosuke Ogasawara,WSN,0,0,4.78,7,0,0,1,,8.1,37,8,5,4,1,3,0,0,7,7.21,3.48,1.4,18.30%,8.80%
385,Zach Brzykcy,MIA,0,0,4.73,8,0,0,0,,7.2,34,7,4,4,1,4,0,0,7,8.65,4.15,1.4,21.90%,10.50%
386,Collin Snider,CHC,0,0,4.93,7,0,0,1,,7.2,34,8,5,4,1,3,0,0,7,7.7,3.7,1.43,19.40%,9.40%
387,Brock Stewart,LAD,2,1,5.03,32,0,0,1,,32,141,30,19,18,6,14,1,2,36,10.05,3.96,1.39,25.40%,10.00%
388,Kolby Allard,CLE,1,1,4.76,22,0,0,1,,25.2,111,26,15,14,4,9,1,1,21,7.17,3.08,1.36,18.40%,7.90%
389,Derek Law,ARI,1,1,5.2,18,0,0,1,,19.1,86,21,12,11,2,7,0,1,15,6.83,3.48,1.5,17.00%,8.70%
390,Julian Merryweather,MIN,0,0,5.22,9,0,0,0,,8.2,39,9,5,5,1,4,0,0,8,8.42,3.95,1.47,21.00%,9.90%
391,Genesis Cabrera,PHI,1,1,4.56,17,0,0,1,,17.2,77,17,10,9,3,7,1,1,15,7.66,3.58,1.33,19.70%,9.20%
392,Dylan Coleman,NYY,0,0,4.5,5,0,0,1,,5.1,23,4,3,3,1,3,0,0,5,8.91,5.37,1.43,22.40%,13.50%
393,Roddery Munoz,HOU,2,2,4.71,40,1,0,7,,47.2,209,43,27,25,8,23,1,3,50,9.42,4.35,1.38,24.00%,11.10%
394,Ty Adcock,SDP,1,1,4.49,24,0,0,1,,26.1,112,24,14,13,4,9,1,1,24,8.37,3.16,1.28,21.80%,8.20%
395,Josh Fleming,TOR,0,0,4.31,7,0,0,0,,8.1,36,9,4,4,1,3,0,0,5,5.17,2.95,1.37,13.30%,7.60%
396,Scott Blewett,STL,1,1,5.09,17,0,0,1,,19.2,88,21,12,11,3,8,1,1,16,7.13,3.57,1.44,17.90%,9.00%
397,Jairo Iriarte,CHW,0,0,4.69,9,0,0,0,,9.2,42,9,5,5,1,5,0,1,9,8.54,4.55,1.41,21.60%,11.50%
398,Luis Guerrero,TBR,1,1,4.48,18,0,0,1,,20.1,89,18,11,10,3,10,1,1,19,8.2,4.55,1.37,20.90%,11.60%
399,Brennan Bernardino,COL,2,3,5.29,57,0,1,10,,56,252,62,35,33,7,23,2,4,48,7.64,3.74,1.52,18.90%,9.20%
400,Randy Dobnak,SEA,0,0,4.74,8,0,0,1,,11,48,11,6,6,1,5,0,1,9,7.1,4.16,1.46,17.80%,10.40%
401,Kirby Yates,LAA,2,2,4.63,54,0,10,12,,55,239,46,30,28,9,27,1,3,63,10.66,4.22,1.35,28.00%,11.10%
