#,Name,Team,W,L,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,WHIP,K%,BB%
308,Sammy Peralta,MIL,1,1,4.07,10,0,0,1,,10.0,42,10,5,5,1,3,,0,9,7.74,2.78,1.27,20.2%,7.3%
309,Kyle Nicolas,PIT,2,2,4.11,42,0,0,1,,42.0,184,39,21,19,5,20,,2,41,8.89,4.34,1.40,22.6%,11.0%
310,Cody Laweryson,MIN,1,1,4.40,26,0,0,1,,26.0,112,26,14,13,4,9,,1,22,7.69,3.07,1.35,19.8%,7.9%
311,Bryce Montes de Oca,WSN,0,1,4.04,10,0,0,1,,10.0,44,8,5,4,1,6,,1,11,10.35,5.15,1.41,25.9%,12.9%
312,Yuki Matsui,SDP,2,2,4.11,52,0,0,7,,52.0,223,46,25,24,7,24,,1,53,9.26,4.15,1.35,24.0%,10.8%
313,Philip Abner,ARI,1,1,4.07,14,0,0,1,,14.0,61,14,7,6,2,6,,1,13,8.29,3.61,1.37,21.1%,9.2%
314,Hayden Harris,ATL,2,2,4.05,42,0,0,1,,42.0,180,37,21,19,5,18,,3,46,9.77,3.82,1.31,25.3%,9.9%
315,Jesse Scholtens,TBR,1,2,4.22,34,0,0,1,,34.0,145,34,17,16,5,10,,1,30,7.86,2.75,1.30,20.4%,7.1%
316,Ryan Borucki,CHW,1,1,4.03,18,0,0,1,,18.0,78,16,9,8,2,8,,1,17,8.75,3.93,1.35,22.4%,10.1%
317,Adbert Alzolay,NYM,2,3,4.08,42,0,0,1,,42.0,177,39,20,19,6,13,,3,39,8.40,2.86,1.25,22.1%,7.5%
318,Derek Law,ARI,1,1,4.13,24,0,0,1,,24.0,103,24,12,11,3,9,,1,20,7.53,3.22,1.36,19.4%,8.3%
319,Griff McGarry,WSN,3,3,4.37,55,0,0,10,,55.0,245,48,29,27,6,32,,3,61,9.94,5.30,1.46,24.8%,13.2%
320,AJ Smith-Shawver,ATL,0,0,3.85,8,0,0,1,,8.0,34,7,4,3,1,3,,0,9,10.07,3.45,1.28,26.2%,9.0%
321,Tristan Beck,SFG,1,1,4.07,34,0,0,1,,34.0,145,33,17,15,4,11,,2,29,7.65,2.83,1.29,19.9%,7.4%
322,Kyle Wright,CHC,1,1,4.09,14,0,0,1,,14.0,60,13,7,6,2,5,,1,12,7.89,3.07,1.29,20.5%,8.0%
323,Lake Bachar,MIA,3,3,4.23,48,0,0,4,,48.0,206,44,24,23,7,20,,2,48,8.92,3.72,1.34,23.1%,9.6%
324,Zach McCambley,PHI,2,2,4.47,48,0,0,4,,48.0,210,45,26,24,6,22,,3,46,8.64,4.07,1.39,21.9%,10.3%
325,Ethan Roberts,CHC,2,2,4.28,42,0,0,1,,42.0,183,39,22,20,6,17,,3,42,8.90,3.68,1.34,22.7%,9.4%
326,Mitch Spence,KCR,1,1,4.32,16,0,0,1,,16.0,69,17,8,8,2,4,,1,13,7.23,2.52,1.32,18.7%,6.5%
327,Taylor Clarke,ARI,2,2,4.20,56,0,0,10,,56.0,238,57,28,26,8,16,,2,45,7.30,2.54,1.31,19.1%,6.6%
328,Easton McGee,MIL,1,1,4.13,30,0,0,1,,30.0,128,29,15,14,4,9,,2,24,7.35,2.72,1.28,19.2%,7.1%
329,Nick Raquet,STL,3,3,4.17,38,0,0,1,,38.0,165,38,19,18,5,13,,2,30,7.10,3.12,1.35,18.2%,8.0%
330,Shane Drohan,MIL,2,2,4.20,34,0,0,1,,34.0,147,32,17,16,4,14,,1,32,8.56,3.78,1.35,22.1%,9.7%
331,Jedixson Paez,CHW,2,2,4.41,38,0,0,1,,38.0,163,40,20,19,5,11,,2,29,6.92,2.59,1.33,17.9%,6.7%
332,Alex Carrillo,NYM,1,1,4.30,20,0,0,1,,20.0,87,18,10,10,3,9,,1,21,9.38,4.17,1.36,23.9%,10.7%
333,Zak Kent,STL,0,0,4.19,8,0,0,1,,8.0,35,7,4,4,1,3,,0,8,8.51,3.92,1.36,21.7%,10.0%
334,Hunter Stratton,ATL,2,1,4.25,30,0,0,1,,30.0,129,29,15,14,4,11,,2,28,8.28,3.18,1.33,21.4%,8.2%
335,JT Brubaker,SFG,2,3,4.21,54,0,0,7,,54.0,236,55,28,25,6,19,,3,46,7.59,3.18,1.37,19.3%,8.1%
336,Brendan Beck,NYY,1,1,4.20,12,0,0,1,,12.0,51,12,6,6,2,3,,0,10,7.52,2.44,1.25,19.8%,6.4%
337,Connor Brogdon,CLE,3,3,4.26,52,0,0,7,,52.0,225,49,26,25,8,21,,2,52,9.07,3.61,1.35,23.3%,9.3%
338,Chris Murphy,CHW,2,2,4.32,42,0,0,1,,42.0,184,40,22,20,5,20,,3,38,8.09,4.26,1.42,20.5%,10.8%
339,Tyler Gilbert,CHW,1,2,4.54,26,0,0,1,,26.0,113,26,14,13,4,10,,1,23,7.93,3.43,1.37,20.3%,8.8%
340,Ron Marinaccio,SDP,2,2,4.26,44,0,0,1,,44.0,190,39,22,21,6,20,,4,43,8.75,4.04,1.34,22.5%,10.4%
341,Cam Booser,TBR,0,1,4.21,8,0,0,1,,8.0,35,7,4,4,1,4,,0,9,9.63,3.99,1.37,24.7%,10.2%
342,Elmer Rodriguez,NYY,0,0,4.08,6,0,0,1,,6.0,26,6,3,3,1,2,,0,5,8.20,3.55,1.33,21.3%,9.2%
343,K.C. Hunt,MIL,0,0,4.20,6,0,0,1,,6.0,25,6,3,3,1,2,,0,5,8.16,2.91,1.28,21.4%,7.6%
