#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%
271,Jose Fermin,STL,45,158,184,39,27,9,0,3,21,18,21,0,24,3,1,1,6,2,4,0.247,0.345,0.372,0.717,0.27,13.00%,11.50%
272,Alek Thomas,ARI,72,254,275,63,41,13,2,7,30,31,15,0,65,2,2,1,5,2,3,0.246,0.293,0.391,0.684,0.301,23.50%,5.60%
273,Tyler Freeman,COL,72,275,311,76,55,15,1,5,39,29,24,0,41,8,2,1,13,4,9,0.277,0.351,0.399,0.75,0.307,13.20%,7.80%
274,Spencer Steer,CIN,97,359,408,85,52,18,1,14,47,48,41,0,87,5,3,1,7,2,5,0.237,0.321,0.411,0.732,0.273,21.30%,10.00%
275,Giancarlo Stanton,NYY,82,310,347,71,39,11,0,21,45,53,32,2,106,2,3,1,1,0,1,0.23,0.304,0.471,0.775,0.271,30.60%,9.30%
276,Dominic Canzone,SEA,82,303,334,75,47,14,0,13,37,42,26,1,77,2,2,1,3,1,2,0.246,0.308,0.426,0.734,0.287,23.20%,7.70%
277,Michael Massey,KCR,69,265,284,67,45,14,1,8,31,33,14,0,51,3,2,1,2,1,1,0.254,0.296,0.405,0.701,0.285,17.80%,4.90%
278,Andrew Vaughn,MIL,117,451,497,112,70,23,1,18,56,63,36,0,101,5,4,1,1,0,1,0.248,0.309,0.421,0.73,0.28,20.40%,7.30%
279,Javier Sanoja,MIA,56,201,219,53,36,12,2,4,24,22,14,0,24,2,2,1,6,2,4,0.263,0.312,0.393,0.706,0.281,11.00%,6.20%
280,Harry Ford,WSN,47,165,192,38,25,8,0,4,21,18,23,0,44,3,1,1,3,1,2,0.229,0.33,0.359,0.689,0.284,23.00%,11.70%
281,Keibert Ruiz,WSN,78,300,322,76,52,15,0,9,33,36,16,0,38,3,2,1,2,1,1,0.255,0.298,0.399,0.697,0.263,11.60%,5.00%
282,Jesse Winker,,67,239,284,58,39,10,2,8,34,31,38,1,63,4,2,1,5,2,3,0.244,0.356,0.398,0.754,0.297,22.00%,13.50%
283,Jorge Soler,LAA,106,381,435,87,50,17,1,19,50,54,45,0,118,5,3,1,1,0,1,0.227,0.314,0.426,0.74,0.273,27.20%,10.30%
284,Liam Hicks,MIA,65,224,261,55,40,10,1,4,26,24,29,0,42,5,2,1,1,0,1,0.246,0.343,0.355,0.698,0.285,16.20%,11.20%
285,Max Muncy,ATH,62,220,241,53,34,11,1,7,26,27,15,0,65,4,2,1,2,1,1,0.239,0.295,0.391,0.686,0.303,26.80%,6.10%
286,Drew Millas,WSN,36,129,143,32,22,6,1,3,14,14,12,1,24,1,1,1,3,1,2,0.245,0.31,0.364,0.674,0.281,16.90%,8.10%
287,Austin Hedges,CLE,29,99,110,19,13,3,0,3,10,10,8,0,30,1,1,0,2,0,2,0.195,0.264,0.313,0.577,0.247,27.10%,7.60%
288,Victor Robles,SEA,69,246,273,60,42,13,1,4,29,26,18,0,59,6,2,1,13,4,9,0.244,0.31,0.357,0.666,0.303,21.70%,6.80%
289,Jake Fraley,TBR,81,294,331,73,49,14,1,9,35,35,30,1,68,3,2,1,10,3,7,0.248,0.323,0.39,0.714,0.293,20.70%,9.20%
290,Owen Caissie,MIA,77,257,291,61,37,13,1,10,34,33,28,1,88,2,2,1,4,1,3,0.238,0.317,0.41,0.727,0.32,30.30%,9.80%
291,Matt Shaw,CHC,57,195,220,47,30,9,1,7,27,25,21,0,43,2,2,1,8,2,6,0.244,0.321,0.407,0.728,0.276,19.40%,9.40%
292,Joe Mack,MIA,51,189,209,41,26,8,1,6,21,22,16,0,58,2,2,1,2,1,1,0.217,0.282,0.366,0.648,0.275,27.60%,7.40%
293,Cody Freeman,TEX,46,172,186,43,29,9,0,5,21,21,11,0,28,1,1,1,2,1,1,0.252,0.3,0.394,0.695,0.272,14.90%,6.00%
294,George Valera,CLE,68,272,309,62,38,11,1,12,38,34,32,0,86,2,2,1,2,1,1,0.227,0.31,0.404,0.715,0.283,27.70%,10.30%
295,Casey Schmitt,SFG,52,192,211,46,30,9,1,6,22,23,14,0,48,2,2,1,1,0,1,0.24,0.299,0.391,0.689,0.287,23.00%,6.80%
296,Carson Williams,TBR,81,285,318,56,33,10,2,11,33,34,26,0,112,3,2,1,9,3,6,0.197,0.27,0.359,0.629,0.276,35.20%,8.30%
297,Blaze Alexander,BAL,57,203,229,46,31,9,1,6,24,23,20,0,69,4,2,1,4,2,2,0.227,0.307,0.362,0.669,0.312,30.20%,8.60%
298,Jose Tena,WSN,64,235,258,58,40,12,1,5,26,25,18,0,64,2,2,1,7,3,4,0.247,0.304,0.369,0.673,0.317,24.80%,7.10%
299,Graham Pauley,MIA,56,197,221,47,30,10,1,6,24,24,19,0,44,2,2,1,3,1,2,0.237,0.31,0.392,0.703,0.273,19.90%,8.80%
300,Jeremiah Jackson,BAL,50,199,213,49,31,10,1,7,25,25,11,0,48,1,2,1,4,1,3,0.246,0.287,0.406,0.693,0.29,22.60%,5.00%
301,Denzel Clarke,ATH,80,273,304,62,40,13,2,6,34,29,23,0,99,5,2,1,10,2,8,0.226,0.294,0.361,0.656,0.325,32.60%,7.50%
302,Yohel Pozo,STL,42,158,166,42,28,9,0,5,18,20,6,0,21,1,1,1,1,0,1,0.267,0.295,0.423,0.717,0.28,12.90%,3.50%
303,Miguel Andujar,SDP,67,250,271,69,49,12,1,7,30,32,16,1,42,2,2,1,1,1,0,0.276,0.321,0.419,0.74,0.304,15.50%,5.80%
304,Darell Hernaiz,ATH,36,130,144,34,25,7,1,2,15,14,11,0,21,1,1,0,3,1,2,0.264,0.326,0.373,0.699,0.298,14.40%,7.90%
305,David Hamilton,MIL,45,162,181,35,23,6,1,5,21,18,16,0,46,1,1,1,15,4,11,0.217,0.29,0.358,0.648,0.27,25.40%,8.80%
306,Rafael Marchan,PHI,36,127,143,30,20,6,0,3,15,14,12,0,25,2,1,1,1,0,1,0.234,0.309,0.36,0.668,0.268,17.80%,8.70%
307,Andrew Benintendi,CHW,104,398,444,101,68,18,1,13,49,52,39,2,78,3,3,1,3,1,2,0.253,0.321,0.406,0.727,0.282,17.60%,8.70%
308,Gavin Sheets,SDP,97,356,396,87,55,18,1,13,43,46,32,1,82,3,3,1,2,1,1,0.244,0.31,0.405,0.715,0.28,20.60%,8.20%
309,Ezequiel Duran,TEX,60,223,240,55,37,13,1,5,26,25,12,0,57,3,2,1,7,2,5,0.248,0.292,0.383,0.675,0.306,23.60%,5.00%
310,Mauricio Dubon,ATL,75,269,288,71,51,14,1,5,31,30,14,0,37,2,2,1,3,1,2,0.263,0.302,0.375,0.677,0.287,12.70%,5.00%
311,Edmundo Sosa,PHI,55,206,222,52,34,10,1,6,24,25,9,0,50,4,2,1,2,1,1,0.25,0.291,0.402,0.693,0.299,22.70%,4.20%
312,Leo Rivas,SEA,35,116,139,25,19,4,0,2,15,11,20,0,36,1,1,1,5,1,4,0.214,0.334,0.305,0.639,0.289,25.70%,14.40%
313,Paul Goldschmidt,NYY,82,320,356,81,54,16,1,11,42,41,30,2,80,2,2,1,4,1,3,0.255,0.321,0.409,0.73,0.306,22.60%,8.50%
314,Kyle Karros,COL,46,167,187,44,30,9,1,4,20,19,16,1,42,2,1,1,2,0,2,0.263,0.334,0.394,0.727,0.329,22.70%,8.70%
315,Jake McCarthy,COL,77,275,305,74,52,12,4,6,34,32,21,0,51,5,2,1,11,3,8,0.27,0.331,0.407,0.738,0.31,16.70%,6.90%
316,Blake Perkins,MIL,57,202,230,45,31,9,1,4,24,21,24,0,62,2,2,1,8,2,6,0.224,0.309,0.345,0.654,0.297,26.90%,10.50%
317,Carson Benge,NYM,69,228,259,54,36,11,1,6,30,26,24,1,58,3,2,1,6,1,5,0.235,0.314,0.371,0.685,0.287,22.30%,9.40%
318,Angel Martinez,CLE,48,184,201,44,29,10,1,5,22,20,13,0,42,2,1,1,3,1,2,0.238,0.293,0.377,0.67,0.281,20.70%,6.30%
319,Edgar Quero,CHW,94,323,365,84,59,15,0,9,40,38,33,0,66,4,3,1,2,1,1,0.259,0.333,0.388,0.721,0.299,18.10%,9.10%
320,Pavin Smith,ARI,86,313,363,74,47,16,1,10,42,41,45,1,93,2,3,1,3,1,2,0.237,0.334,0.39,0.724,0.301,25.60%,12.50%
321,Rhys Hoskins,CLE,87,317,364,71,42,14,1,15,42,44,39,1,100,5,3,1,2,1,1,0.224,0.316,0.41,0.726,0.276,27.50%,10.70%
322,Nathan Church,STL,43,155,170,40,29,7,1,3,18,17,11,0,25,2,1,1,4,1,3,0.259,0.314,0.375,0.689,0.289,14.70%,6.60%
323,Rob Refsnyder,SEA,46,173,198,41,27,8,0,6,23,22,20,1,54,2,1,1,2,1,1,0.239,0.326,0.4,0.726,0.308,27.20%,10.30%
324,Javier Baez,DET,67,243,259,58,39,10,1,7,26,28,10,0,60,3,2,1,4,1,3,0.238,0.275,0.376,0.651,0.287,23.30%,3.90%
325,Matt Vierling,DET,53,207,230,50,34,10,1,5,25,23,18,0,54,2,2,1,3,1,2,0.242,0.309,0.372,0.681,0.301,23.50%,8.00%
326,Lenyn Sosa,CHW,82,322,342,82,55,14,1,12,36,42,14,0,76,2,2,1,2,1,1,0.253,0.288,0.416,0.704,0.293,22.20%,4.20%
327,Tyler Heineman,TOR,25,87,99,20,14,4,0,2,10,9,9,0,22,2,1,0,1,0,1,0.225,0.305,0.33,0.635,0.279,22.00%,8.70%
328,Miguel Rojas,LAD,34,125,136,32,23,6,0,3,15,14,9,0,19,1,1,1,2,1,1,0.257,0.309,0.376,0.685,0.282,13.80%,6.30%
329,Colby Thomas,ATH,53,201,219,48,28,11,1,8,25,27,13,0,65,3,2,1,3,1,2,0.239,0.291,0.422,0.713,0.309,29.90%,5.70%
330,Johan Rojas,PHI,49,175,190,43,31,8,1,3,21,18,11,0,40,2,1,1,10,2,8,0.247,0.295,0.357,0.652,0.302,21.00%,5.70%
331,Justyn-Henry Malloy,TBR,50,181,215,41,27,9,0,5,24,20,28,0,63,3,1,1,2,1,1,0.226,0.339,0.364,0.703,0.311,29.10%,13.30%
332,Moises Ballesteros,CHC,69,242,269,64,44,13,1,7,30,30,22,1,47,2,2,1,1,0,1,0.266,0.33,0.408,0.738,0.302,17.30%,8.20%
333,Mickey Moniak,COL,98,400,430,103,62,19,5,18,55,56,21,0,106,4,3,2,8,3,5,0.258,0.3,0.463,0.763,0.305,24.80%,5.00%
334,Leo Jimenez,TOR,30,106,120,25,17,5,0,3,13,12,10,0,26,3,1,0,1,0,1,0.235,0.318,0.359,0.677,0.286,21.80%,8.30%
335,Ryan Ritter,COL,44,151,169,37,25,7,1,4,19,18,13,0,43,3,1,1,3,1,2,0.247,0.313,0.393,0.707,0.316,25.50%,7.40%
336,Luke Raley,SEA,59,215,243,48,30,9,0,9,27,29,18,0,74,8,2,1,3,1,2,0.223,0.304,0.395,0.699,0.292,30.50%,7.40%
337,Juan Brito,CLE,31,109,124,25,16,6,0,3,13,12,13,0,25,1,1,0,2,1,1,0.23,0.318,0.366,0.684,0.271,20.00%,10.60%
338,Coby Mayo,BAL,37,124,140,29,17,6,0,5,17,17,13,0,38,2,1,1,1,0,1,0.231,0.309,0.418,0.727,0.286,27.20%,9.10%
339,Alex Call,LAD,35,125,146,30,20,6,0,4,17,15,17,0,29,2,1,0,2,1,1,0.237,0.335,0.377,0.713,0.277,19.70%,11.80%
340,Luis Urias,,34,116,133,27,18,5,0,4,14,14,13,0,25,3,1,0,1,0,1,0.233,0.323,0.371,0.694,0.266,18.90%,9.90%
341,Travis Bazzana,CLE,44,156,179,33,22,7,1,4,18,16,20,0,50,2,1,1,3,1,2,0.215,0.308,0.338,0.646,0.29,28.10%,11.00%
342,Jake Mangum,PIT,60,229,246,64,47,13,1,3,25,24,12,0,42,2,2,1,9,3,6,0.278,0.318,0.376,0.694,0.329,17.30%,4.90%
343,Christian Vazquez,,30,106,115,24,17,4,0,2,11,11,7,0,23,1,1,0,1,0,1,0.227,0.281,0.338,0.619,0.268,20.40%,6.20%
344,Jordan Beck,COL,102,396,437,99,63,20,3,13,51,52,35,0,121,3,3,1,13,4,9,0.249,0.313,0.414,0.727,0.322,27.60%,8.00%
345,Connor Wong,BOS,57,209,230,50,34,11,1,5,24,24,16,0,57,3,2,1,4,1,3,0.241,0.301,0.373,0.673,0.304,24.80%,6.90%
346,Jasson Dominguez,NYY,29,105,118,26,17,5,0,4,14,13,11,0,29,1,1,0,5,1,4,0.25,0.327,0.408,0.734,0.311,25.00%,9.70%
347,Johnathan Rodriguez,CLE,39,142,159,35,23,6,0,5,18,18,14,0,46,1,1,1,1,0,1,0.246,0.316,0.413,0.73,0.32,28.80%,8.80%
348,CJ Kayfus,CLE,45,158,178,38,23,8,1,5,20,20,16,0,49,2,1,1,2,1,1,0.237,0.313,0.404,0.717,0.305,27.20%,9.00%
349,Triston Casas,BOS,35,126,147,30,18,6,0,6,18,19,18,1,37,1,1,0,1,0,1,0.241,0.34,0.442,0.782,0.29,25.50%,12.40%
350,Leody Taveras,BAL,30,108,119,27,18,5,1,3,13,13,9,0,25,0,1,0,5,1,4,0.245,0.301,0.386,0.688,0.288,20.90%,7.30%
351,Cesar Salazar,HOU,35,125,143,26,17,5,0,3,14,13,13,0,31,3,1,0,1,0,1,0.205,0.295,0.318,0.614,0.249,21.80%,9.10%
352,James McCann,ARI,41,147,160,36,23,7,0,5,17,18,9,0,41,2,1,1,1,0,1,0.242,0.291,0.387,0.678,0.3,25.40%,5.50%
353,Alan Roden,MIN,37,131,149,33,23,7,1,3,17,15,13,0,28,3,1,1,2,1,1,0.254,0.334,0.389,0.723,0.3,18.90%,9.00%
354,Austin Wynns,ATH,27,97,107,22,15,4,0,3,11,11,7,0,30,1,1,0,1,0,1,0.231,0.289,0.37,0.659,0.299,28.10%,6.80%
355,Jimmy Crooks,STL,30,110,120,26,18,5,0,3,12,12,8,0,32,1,1,0,0,0,0,0.236,0.294,0.366,0.66,0.302,26.20%,6.90%
356,Taylor Walls,TBR,67,232,264,49,33,11,1,4,26,23,27,0,64,1,2,1,12,3,9,0.211,0.296,0.325,0.621,0.269,24.20%,10.40%
357,Zack Gelof,ATH,36,129,143,29,17,6,0,5,16,16,12,0,46,1,1,0,4,1,3,0.221,0.291,0.387,0.678,0.3,32.20%,8.40%
358,Ben Williamson,TBR,46,161,177,42,30,9,1,2,17,16,13,0,37,2,1,1,3,1,2,0.258,0.317,0.356,0.673,0.321,20.80%,7.10%
359,Luis Matos,SFG,30,112,122,28,18,6,0,4,14,14,7,0,17,1,1,0,2,1,1,0.251,0.303,0.419,0.722,0.262,14.00%,6.10%
360,Ryan Waldschmidt,ARI,31,107,125,26,18,5,1,3,14,13,14,0,28,2,1,0,3,1,2,0.247,0.341,0.378,0.719,0.307,22.30%,11.30%
361,Sam Haggerty,TEX,44,168,188,42,30,8,2,3,22,17,16,0,41,2,1,1,9,2,7,0.25,0.319,0.372,0.691,0.311,21.90%,8.30%
362,Jake Bauers,MIL,68,239,278,51,31,10,1,10,32,32,34,1,84,3,2,1,7,2,5,0.214,0.315,0.39,0.705,0.279,30.30%,12.10%
363,Randal Grichuk,,45,172,187,43,27,9,1,7,22,24,12,0,39,2,1,0,1,0,1,0.251,0.303,0.433,0.736,0.284,20.80%,6.20%
364,Gary Sanchez,MIL,36,132,148,29,17,5,0,7,17,19,12,0,41,3,1,0,0,0,0,0.218,0.295,0.409,0.704,0.259,27.50%,8.10%
365,Kody Clemens,MIN,50,188,207,43,25,8,1,8,24,26,15,0,50,2,1,1,2,1,1,0.231,0.293,0.423,0.715,0.269,24.10%,7.10%
366,James Outman,MIN,42,148,169,31,19,6,1,6,19,18,17,1,57,2,1,1,3,1,2,0.213,0.302,0.38,0.682,0.3,33.90%,10.10%
367,Travis d'Arnaud,LAA,43,158,173,34,21,7,0,6,17,19,11,0,49,2,1,1,1,0,1,0.216,0.274,0.372,0.646,0.273,28.50%,6.30%
368,Kristian Campbell,BOS,26,92,105,23,15,5,0,2,12,11,10,0,27,2,1,0,1,0,1,0.249,0.334,0.388,0.722,0.322,25.60%,9.90%
369,Jonny DeLuca,TBR,59,219,242,50,32,9,3,7,26,26,18,0,52,3,2,1,8,2,6,0.228,0.292,0.384,0.677,0.268,21.60%,7.30%
370,Austin Hays,CHW,89,330,362,80,50,16,2,11,38,42,24,1,91,4,3,1,4,1,3,0.241,0.298,0.404,0.701,0.297,25.10%,6.70%
371,Masataka Yoshida,BOS,40,153,169,43,29,9,0,5,20,20,11,0,23,3,1,0,1,0,1,0.279,0.337,0.43,0.767,0.302,13.90%,6.70%
372,Braxton Fulford,COL,46,162,181,39,24,8,1,5,20,20,13,0,49,3,1,1,2,1,1,0.24,0.308,0.401,0.709,0.308,26.90%,7.40%
373,Hyeseong Kim,LAD,30,105,114,28,21,4,1,2,13,11,7,0,23,1,1,1,5,1,4,0.262,0.31,0.359,0.669,0.317,19.90%,5.90%
374,Nick Allen,HOU,35,120,133,28,21,5,0,1,13,11,11,0,26,1,1,1,3,1,2,0.235,0.3,0.322,0.622,0.287,19.80%,8.00%
375,Esteury Ruiz,MIA,25,92,104,23,15,5,1,2,12,10,9,0,24,2,1,0,8,2,6,0.244,0.318,0.378,0.696,0.302,22.70%,8.20%
376,Zach Cole,HOU,77,267,299,57,33,11,2,10,33,34,25,1,113,3,2,1,7,2,5,0.213,0.287,0.382,0.669,0.32,37.60%,8.40%
377,Andrew Knizner,SEA,26,89,100,20,14,4,0,2,10,9,7,0,23,2,1,0,1,0,1,0.219,0.289,0.333,0.623,0.268,22.70%,7.40%
378,Ronny Mauricio,NYM,35,128,140,31,20,6,0,5,16,17,10,1,34,1,1,1,3,1,2,0.246,0.301,0.41,0.711,0.294,24.10%,6.80%
379,Isiah Kiner-Falefa,BOS,43,160,172,41,31,7,1,2,18,16,8,0,29,2,1,1,5,1,4,0.259,0.302,0.351,0.653,0.302,16.60%,4.80%
380,Brett Harris,ATH,36,126,143,29,20,6,0,3,16,14,13,0,31,2,1,1,2,1,1,0.233,0.314,0.365,0.679,0.28,21.70%,9.20%
381,Nick Yorke,PIT,35,127,139,32,23,6,0,2,14,14,10,0,30,1,1,1,3,1,2,0.255,0.311,0.371,0.682,0.314,21.70%,7.10%
382,Thairo Estrada,,39,151,162,37,26,7,0,4,17,18,7,0,33,2,1,0,3,1,2,0.245,0.287,0.377,0.664,0.286,20.20%,4.50%
383,Richie Palacios,TBR,45,163,188,38,26,8,1,3,20,17,21,0,38,2,1,1,6,1,5,0.234,0.326,0.352,0.678,0.283,20.10%,11.10%
384,Nick Loftin,KCR,31,109,124,27,18,6,0,3,14,13,13,0,20,1,1,0,2,1,1,0.247,0.33,0.378,0.709,0.278,15.90%,10.10%
385,Orlando Arcia,MIN,31,110,121,26,17,5,0,3,12,13,9,0,25,1,1,0,1,0,1,0.233,0.29,0.37,0.661,0.271,20.90%,7.10%
386,Jett Williams,MIL,31,110,125,24,15,5,1,2,13,12,13,0,33,1,1,0,4,1,3,0.216,0.303,0.347,0.649,0.284,26.50%,10.20%
387,Tyrone Taylor,NYM,56,206,224,48,31,11,1,5,24,24,12,0,51,4,2,1,6,2,4,0.233,0.286,0.376,0.661,0.281,22.60%,5.40%
388,Tyler Austin,CHC,55,202,223,50,31,10,1,9,27,28,18,2,50,1,2,1,1,0,1,0.248,0.311,0.433,0.744,0.287,22.50%,8.00%
389,Oswaldo Cabrera,NYY,43,149,165,36,24,7,0,5,19,18,13,0,33,1,1,1,2,1,1,0.243,0.309,0.39,0.699,0.281,20.20%,8.00%
390,Robert Hassell III,WSN,46,166,182,40,29,7,0,4,18,17,13,0,43,1,1,1,4,1,3,0.243,0.302,0.356,0.658,0.303,23.50%,7.30%
391,Daniel Schneemann,CLE,42,155,175,34,22,7,0,4,18,17,17,0,48,1,1,1,3,1,2,0.216,0.298,0.35,0.648,0.282,27.50%,9.90%
392,Dane Myers,CIN,45,164,181,40,28,7,0,5,19,19,13,0,47,2,1,1,6,2,4,0.244,0.306,0.375,0.681,0.31,25.70%,7.20%
393,Andy Ibanez,ATH,40,156,171,38,26,8,0,4,19,17,12,0,34,2,1,1,2,1,1,0.247,0.305,0.375,0.681,0.292,20.10%,6.90%
394,Walker Jenkins,MIN,23,82,94,20,13,4,0,2,10,9,9,0,22,1,1,0,2,1,1,0.24,0.321,0.366,0.688,0.302,23.40%,9.70%
395,Daniel Susac,SFG,21,78,85,18,12,3,0,2,8,9,5,0,23,1,1,0,1,0,1,0.231,0.281,0.361,0.642,0.3,27.50%,5.60%
396,Nathaniel Lowe,CIN,47,176,201,43,28,7,1,7,23,24,22,1,49,1,1,0,0,0,0,0.244,0.332,0.407,0.739,0.299,24.50%,11.10%
397,Alex Freeland,LAD,24,80,93,18,11,4,0,2,11,9,10,0,24,1,1,0,2,1,1,0.221,0.315,0.358,0.674,0.284,26.20%,11.30%
398,Ryan Mountcastle,BAL,41,160,174,40,26,8,0,6,20,22,11,0,43,1,1,0,1,0,1,0.253,0.303,0.419,0.723,0.308,25.00%,6.20%
399,Bryan Torres,STL,24,84,96,22,17,4,0,1,10,8,11,0,17,1,1,0,3,1,2,0.262,0.346,0.349,0.694,0.317,18.10%,11.00%
400,Everson Pereira,CHW,43,156,173,34,21,6,0,6,19,20,14,0,56,2,1,1,3,1,2,0.22,0.29,0.387,0.677,0.293,32.10%,8.00%
401,Jesus Rodriguez,SFG,12,42,48,11,8,2,0,1,5,4,4,0,8,0,0,0,1,0,1,0.258,0.328,0.363,0.692,0.302,17.10%,8.80%
402,Ryan Bliss,SEA,23,81,91,18,12,4,0,2,10,9,8,0,24,1,1,0,5,2,3,0.221,0.294,0.356,0.649,0.284,26.30%,8.50%
403,Will Benson,CIN,52,184,211,41,24,8,1,8,25,24,23,0,66,1,2,1,5,2,3,0.221,0.309,0.404,0.713,0.294,31.10%,10.70%
404,Jon Berti,,30,107,118,27,20,5,0,2,13,11,8,0,24,1,1,0,6,2,4,0.253,0.312,0.354,0.666,0.308,20.20%,7.10%
405,Andres Chaparro,WSN,52,199,222,47,28,10,0,8,24,27,19,0,53,2,2,0,1,0,1,0.236,0.307,0.411,0.717,0.279,24.00%,8.50%
406,Alex Jackson,MIN,14,49,54,10,6,2,0,2,6,6,4,0,17,1,0,0,0,0,0,0.207,0.272,0.376,0.647,0.27,31.20%,7.10%
407,Michael Conforto,,57,204,234,46,29,9,0,8,26,26,24,0,58,3,2,1,1,0,1,0.227,0.315,0.389,0.703,0.275,24.70%,10.20%
408,Alex Verdugo,,50,192,212,49,34,10,1,4,23,21,16,0,33,1,1,1,1,0,1,0.254,0.316,0.381,0.697,0.286,15.80%,7.70%
409,Starling Marte,,49,187,205,49,35,9,1,5,23,22,13,0,45,3,1,1,5,1,4,0.264,0.32,0.394,0.715,0.321,21.80%,6.30%
410,Jose Iglesias,,31,117,127,30,22,6,0,2,12,12,7,0,21,2,1,0,1,0,1,0.258,0.307,0.355,0.662,0.3,16.70%,5.40%
411,Tommy Pham,,53,204,228,50,34,9,1,6,26,23,21,1,53,1,2,1,4,1,3,0.245,0.316,0.384,0.7,0.301,23.10%,9.00%
412,Tim Tawa,ARI,35,125,139,29,18,6,0,4,15,16,11,0,35,1,1,1,3,1,2,0.229,0.296,0.383,0.68,0.282,25.20%,8.00%
413,Carlos Cortes,ATH,31,111,124,27,16,6,0,4,14,14,11,0,27,1,1,0,1,0,1,0.239,0.311,0.41,0.721,0.278,21.70%,8.90%
414,Jahmai Jones,DET,29,109,126,26,16,6,1,4,15,13,13,0,32,2,1,0,2,1,1,0.237,0.329,0.401,0.73,0.301,25.80%,10.70%
415,Mitch Garver,SEA,15,56,64,12,7,2,0,2,7,7,7,0,18,1,0,0,0,0,0,0.207,0.3,0.374,0.674,0.26,28.70%,10.80%
416,Jonah Heim,ATL,20,72,79,17,11,3,0,2,8,9,6,0,16,0,1,0,0,0,0,0.23,0.29,0.37,0.66,0.261,19.90%,7.40%
417,Oswald Peraza,LAA,37,132,146,29,20,5,0,4,15,15,11,0,38,2,1,1,4,1,3,0.223,0.291,0.362,0.653,0.279,26.20%,7.50%
418,Nolan Jones,CLE,31,111,128,25,16,5,1,3,14,13,14,1,38,1,1,0,3,1,2,0.229,0.319,0.372,0.691,0.314,29.90%,10.90%
419,Anthony Santander,TOR,33,126,141,29,16,6,0,6,17,19,13,0,33,1,1,0,0,0,0,0.228,0.306,0.43,0.736,0.255,23.10%,9.40%
420,Enrique Hernandez,LAD,37,136,149,31,20,6,0,4,16,17,10,0,34,1,1,1,1,0,1,0.231,0.286,0.379,0.665,0.274,22.90%,6.80%
421,Alejandro Osuna,TEX,17,62,71,15,11,3,0,2,8,7,7,0,15,1,1,0,2,1,1,0.249,0.33,0.385,0.715,0.301,21.30%,9.40%
422,Max Kepler,,30,111,124,26,17,5,0,4,14,14,11,0,26,1,1,0,1,0,1,0.238,0.312,0.4,0.711,0.272,20.70%,8.90%
423,Drew Gilbert,SFG,31,108,122,25,16,5,1,3,13,13,10,0,25,2,1,1,2,0,2,0.23,0.303,0.379,0.682,0.268,20.50%,8.30%
424,Ildemaro Vargas,ARI,24,91,98,24,17,5,1,1,10,10,6,0,12,1,1,0,1,0,1,0.26,0.308,0.375,0.683,0.284,12.20%,5.80%
425,Curtis Mead,CHW,16,60,66,15,10,3,0,2,7,7,4,0,14,1,0,0,1,0,1,0.247,0.31,0.387,0.697,0.297,21.60%,6.80%
426,Adael Amador,COL,20,69,78,17,12,3,0,2,9,8,8,0,13,1,1,0,3,1,2,0.25,0.33,0.385,0.714,0.285,17.10%,9.80%
427,Reese McGuire,MIL,11,39,43,9,6,2,0,1,4,4,3,0,10,0,0,0,0,0,0,0.228,0.281,0.362,0.643,0.28,24.30%,6.20%
428,Michael Helman,TEX,34,125,137,28,18,6,0,4,15,14,9,0,31,2,1,1,3,1,2,0.221,0.279,0.364,0.643,0.265,23.00%,6.40%
429,Carlos Santana,ARI,72,258,292,60,41,11,0,8,32,32,30,1,56,2,2,1,3,1,2,0.235,0.316,0.379,0.695,0.267,19.10%,10.20%
430,Jacob Melton,TBR,33,117,129,26,17,6,0,4,14,14,10,0,35,1,1,0,6,2,4,0.223,0.287,0.37,0.657,0.283,26.80%,7.70%
431,Wander Franco,TBR,6,21,23,6,4,1,0,1,3,3,2,0,3,0,0,0,1,0,1,0.27,0.336,0.449,0.785,0.291,14.80%,8.30%
432,Dominic Keegan,TBR,19,68,76,15,10,3,0,2,7,7,6,0,22,1,1,0,0,0,0,0.214,0.281,0.34,0.621,0.285,28.80%,7.80%
433,Enmanuel Valdez,PIT,14,51,57,12,7,2,0,2,6,7,5,0,13,0,0,0,1,0,1,0.236,0.311,0.408,0.719,0.275,22.00%,9.30%
434,Will Wagner,SDP,17,59,67,15,11,3,0,1,7,6,7,0,12,1,0,0,1,0,1,0.257,0.336,0.372,0.708,0.302,17.50%,10.00%
435,Endy Rodriguez,PIT,15,56,62,14,9,3,0,1,7,7,5,0,13,0,0,0,1,0,1,0.244,0.313,0.389,0.702,0.291,21.00%,8.50%
436,Mike Tauchman,NYM,20,74,86,17,12,3,0,2,10,8,10,0,20,1,1,0,1,0,1,0.234,0.332,0.362,0.694,0.294,23.80%,12.00%
437,Zach Dezenzo,HOU,31,112,124,26,17,5,0,4,13,14,10,0,36,1,1,0,1,0,1,0.236,0.3,0.391,0.691,0.311,29.40%,7.70%
438,Otto Kemp,PHI,49,173,195,40,25,9,1,6,21,21,14,0,56,5,1,1,3,1,2,0.229,0.304,0.384,0.689,0.302,28.90%,7.30%
439,Joey Loperfido,HOU,74,274,301,63,41,13,1,8,31,31,21,1,86,4,2,1,5,2,3,0.232,0.293,0.376,0.669,0.305,28.60%,6.80%
