#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%
459,Orlando Arcia,MIN,23,90,98,20,14,4,0,2,9,10,7,0,20,1,1,0,0,0,0,0.227,0.283,0.353,0.636,0.265,20.70%,7.00%
460,Andruw Monasterio,BOS,11,44,49,11,7,2,0,1,6,5,5,0,12,1,0,0,1,0,1,0.242,0.319,0.363,0.682,0.306,23.60%,9.20%
461,Isiah Kiner-Falefa,BOS,39,156,168,39,30,6,1,2,17,16,8,0,28,2,1,1,5,1,4,0.252,0.296,0.337,0.633,0.296,16.60%,4.80%
462,Jhostynxon Garcia,PIT,71,282,308,65,42,12,2,9,36,33,20,0,86,3,2,1,3,1,2,0.231,0.289,0.38,0.669,0.299,27.80%,6.50%
463,Tyler Tolbert,KCR,23,88,98,20,14,4,1,1,12,9,6,0,26,1,1,2,8,1,7,0.225,0.281,0.323,0.604,0.3,26.00%,5.90%
464,DJ LeMahieu,,23,87,98,21,16,3,0,2,10,9,10,0,20,1,1,0,0,0,0,0.241,0.319,0.339,0.658,0.294,20.60%,9.80%
465,Brett Wisely,ATL,10,38,42,9,6,2,0,1,5,4,4,0,10,0,0,0,1,0,1,0.236,0.305,0.358,0.662,0.292,22.70%,8.30%
466,Will Wagner,SDP,8,31,35,8,6,2,0,1,4,3,3,0,6,0,0,0,0,0,0,0.253,0.333,0.364,0.697,0.298,17.40%,10.00%
467,Rafael Flores Jr.,PIT,13,48,53,12,8,2,0,1,5,5,4,0,15,0,0,0,0,0,0,0.245,0.309,0.386,0.695,0.326,28.30%,7.80%
468,Ryan Vilade,TBR,11,44,49,11,7,2,0,1,5,5,4,0,12,1,0,0,1,0,1,0.24,0.312,0.369,0.681,0.305,24.50%,8.40%
469,Rowdy Tellez,,65,253,280,59,37,10,0,12,29,36,22,1,68,2,2,0,1,0,1,0.232,0.296,0.413,0.708,0.266,24.20%,7.80%
470,Jace Jung,DET,6,24,28,5,3,1,0,1,3,3,3,0,7,0,0,0,0,0,0,0.221,0.318,0.374,0.692,0.281,26.50%,11.90%
471,Dairon Blanco,KCR,13,50,56,12,9,2,0,1,7,6,4,0,14,1,0,1,5,1,4,0.241,0.303,0.36,0.663,0.312,25.00%,6.60%
472,John Rave,KCR,31,118,133,27,17,5,1,3,16,14,12,0,35,1,1,1,4,1,3,0.229,0.303,0.372,0.674,0.294,26.30%,9.20%
473,Dylan Moore,PHI,10,37,42,8,4,2,0,1,5,5,4,0,12,1,0,0,2,1,1,0.214,0.307,0.393,0.699,0.275,29.50%,9.90%
474,Brandon Lockridge,MIL,10,38,42,9,7,2,0,0,5,4,3,0,11,0,0,0,2,0,2,0.242,0.308,0.339,0.647,0.327,26.30%,8.10%
475,Gio Urshela,MIN,10,39,42,10,7,2,0,1,4,4,3,0,8,0,0,0,0,0,0,0.262,0.308,0.375,0.682,0.309,18.60%,6.10%
476,Jose Siri,LAA,10,38,42,8,4,2,0,2,5,5,3,0,15,0,0,0,1,0,1,0.201,0.26,0.37,0.63,0.282,36.30%,6.50%
477,Kameron Misner,KCR,13,49,56,10,6,2,0,1,6,6,6,0,18,0,0,0,2,0,2,0.209,0.299,0.352,0.65,0.296,32.10%,10.70%
478,Leo De Vries,ATH,8,31,35,7,4,2,0,1,4,4,3,0,9,0,0,0,0,0,0,0.223,0.299,0.37,0.669,0.28,24.70%,8.60%
479,Nick Madrigal,LAA,6,26,28,7,5,1,0,0,3,2,2,0,3,1,0,0,0,0,0,0.262,0.319,0.34,0.659,0.291,10.90%,5.40%
480,Paul DeJong,NYY,10,38,42,8,5,1,0,2,4,5,3,0,13,1,0,0,0,0,0,0.204,0.262,0.365,0.627,0.264,32.00%,6.20%
481,Maximo Acosta,MIA,16,64,70,14,10,3,0,2,7,7,5,0,17,1,0,0,3,1,2,0.224,0.286,0.344,0.63,0.282,24.70%,7.30%
482,Brock Wilken,MIL,10,36,42,7,4,1,0,1,4,5,5,0,14,0,0,0,0,0,0,0.191,0.296,0.347,0.644,0.265,33.40%,12.10%
483,Ty France,SDP,11,44,49,11,8,2,0,1,5,5,3,0,9,2,0,0,0,0,0,0.25,0.318,0.38,0.699,0.289,18.60%,5.90%
484,Adrian Del Castillo,ARI,34,129,144,30,18,7,1,4,15,17,12,0,41,1,1,0,0,0,0,0.23,0.3,0.388,0.688,0.298,28.20%,8.50%
485,Brice Matthews,HOU,5,19,21,4,3,1,0,1,2,2,2,0,7,0,0,0,1,0,1,0.22,0.304,0.382,0.686,0.311,33.40%,9.50%
486,Nelson Rada,LAA,15,55,63,13,11,2,0,0,7,5,6,0,15,1,0,1,3,1,2,0.24,0.321,0.305,0.626,0.32,23.80%,9.30%
487,Tristan Gray,MIN,15,58,63,13,8,3,0,2,7,7,4,0,18,1,1,0,0,0,0,0.22,0.278,0.377,0.655,0.284,28.80%,6.50%
488,Ryan Kreidler,MIN,24,91,105,18,12,4,0,2,11,9,11,0,32,1,1,1,3,1,2,0.196,0.291,0.304,0.595,0.28,30.90%,10.60%
489,Tommy Troy,ARI,6,25,28,6,4,1,0,0,3,3,2,0,6,0,0,0,1,0,1,0.238,0.308,0.352,0.66,0.292,21.00%,8.20%
490,Nate Eaton,BOS,15,57,63,14,9,3,0,1,7,7,4,0,16,1,0,0,2,1,1,0.24,0.298,0.374,0.672,0.303,24.60%,6.50%
491,David Fry,CLE,42,160,179,35,22,7,0,6,19,21,14,1,49,3,1,0,1,0,1,0.218,0.294,0.377,0.67,0.273,27.30%,8.10%
492,Eduardo Valencia,DET,3,12,13,3,2,0,0,0,1,2,1,0,3,0,0,0,0,0,0,0.237,0.297,0.4,0.697,0.276,22.80%,7.10%
493,Joey Wiemer,WSN,28,106,119,22,14,5,0,3,12,12,10,0,36,1,1,0,3,1,2,0.208,0.284,0.342,0.626,0.278,29.90%,8.60%
494,Enmanuel Valdez,PIT,3,12,14,3,2,1,0,0,2,2,1,0,3,0,0,0,0,0,0,0.239,0.314,0.404,0.718,0.281,21.90%,9.40%
495,Trey Sweeney,DET,5,19,21,4,3,1,0,1,2,2,2,0,6,0,0,0,0,0,0,0.224,0.294,0.358,0.652,0.287,26.70%,8.50%
496,Korey Lee,CHW,26,96,102,21,14,4,0,3,11,11,6,0,28,1,0,0,1,0,1,0.22,0.267,0.355,0.623,0.278,26.90%,5.50%
497,Tyler Fitzgerald,SFG,5,19,21,4,3,1,0,1,2,2,1,0,6,0,0,0,1,0,1,0.233,0.29,0.379,0.669,0.308,29.10%,6.30%
498,Tanner Murray,CHW,15,59,63,14,9,3,0,1,6,6,3,0,15,1,0,0,0,0,0,0.23,0.273,0.346,0.618,0.286,23.70%,4.80%
499,Tre' Morgan,TBR,8,30,35,7,5,1,0,1,4,3,4,0,7,0,0,0,0,0,0,0.246,0.337,0.358,0.695,0.301,20.60%,11.10%
500,Sam Antonacci,CHW,3,12,14,3,2,1,0,0,2,1,1,0,3,1,0,0,1,0,1,0.244,0.345,0.338,0.682,0.297,17.90%,9.40%
501,Zac Veen,COL,28,108,119,27,18,5,1,3,14,13,9,0,28,1,1,0,4,1,3,0.25,0.311,0.395,0.707,0.309,23.50%,7.50%
